,tool,max_number_models,max_number_folds,max_num_repetitions,stacking_levels,cv_type,allowed_folds_to_use,task,model,fold,train,val,test,overfit,seed
0,autosklearn,20,3,3,2,cv,1.0,1468,best_individual_model,0,0.9979660526138378,0.9266228201264388,0.9518512307231868,0.0,31
1,autosklearn,20,3,3,2,cv,1.0,1468,best_ensemble_model,0,0.9516749918576801,inf,0.9420964757934586,0.010432420442531343,31
2,autosklearn,20,3,3,2,cv,1.0,1468,best_individual_model,1,0.9979660526138378,0.9266228201264388,0.9518512307231868,0.0,31
3,autosklearn,20,3,3,2,cv,1.0,1468,best_ensemble_model,1,0.95126556632728,inf,0.9446804551216236,0.0018248350907604793,31
4,autosklearn,20,3,3,2,cv,1.0,1468,best_individual_model,2,0.9979660526138378,0.9266228201264388,0.9518512307231868,0.0,31
5,autosklearn,20,3,3,2,cv,1.0,1468,best_ensemble_model,2,0.9511939913766796,inf,0.9420964757934586,0.010432420442531343,31
6,autosklearn,20,3,3,2,cv,1.0,1468,best_individual_model,3,0.9979660526138378,0.9266228201264388,0.9518512307231868,0.0,31
7,autosklearn,20,3,3,2,cv,1.0,1468,best_ensemble_model,3,0.9512392620101856,inf,0.9420964757934586,0.005698005698005604,31
8,autosklearn,20,3,3,2,cv,1.0,1468,best_individual_model,4,0.9979660526138378,0.9266228201264388,0.9518512307231868,0.0,31
9,autosklearn,20,3,3,2,cv,1.0,1468,best_ensemble_model,4,0.9521413914753474,inf,0.9475294579706266,0.0,31
