,hue,performance,model,dataset_name,level,repeat,seed,val_score
0,test_performance_singlemodelTrue,0.7695666809678698,RandomForestClassifierDefault,7592,0,2,97,0.7569138563644839
1,test_performance_singlemodelTrue,0.7691847609051623,RandomForestClassifierAutoSklearn,7592,0,2,97,0.7577096726446113
2,test_performance_singlemodelTrue,0.7729960562824096,RandomForestClassifierAutoGluon,7592,0,2,97,0.7618767834849569
3,test_performance_singlemodelTrue,0.7743972896498383,RandomForestClassifier1,7592,0,2,97,0.7593940752173306
4,test_performance_singlemodelTrue,0.7740161304210343,RandomForestClassifier2,7592,0,2,97,0.7595968798136684
5,test_performance_singlemodelTrue,0.77502191572781,RandomForestClassifier3,7592,0,2,97,0.7655948908958323
6,test_performance_singlemodelTrue,0.77626220488923,RandomForestClassifier4,7592,0,2,97,0.7673268067780372
7,test_performance_singlemodelTrue,0.7594908647972174,RandomForestClassifierDefault,7592,1,2,97,0.7623318399295269
8,test_performance_singlemodelTrue,0.7627416668274933,RandomForestClassifierAutoSklearn,7592,1,2,97,0.7618386723622189
9,test_performance_singlemodelTrue,0.7697197199240502,RandomForestClassifierAutoGluon,7592,1,2,97,0.7662533788853352
10,test_performance_singlemodelTrue,0.7680798816216674,RandomForestClassifier1,7592,1,2,97,0.7626576632764064
11,test_performance_singlemodelTrue,0.7705604599445073,RandomForestClassifier2,7592,1,2,97,0.7641622030785749
12,test_performance_singlemodelTrue,0.7762742112193681,RandomForestClassifier3,7592,1,2,97,0.7675716802377552
13,test_performance_singlemodelTrue,0.7772278701252815,RandomForestClassifier4,7592,1,2,97,0.7677749504506393
14,test_performance_singlemodelTrue,0.7642029318456123,RandomForestClassifierDefault,7592,2,2,97,0.764215393642439
15,test_performance_singlemodelTrue,0.7653599375299694,RandomForestClassifierAutoSklearn,7592,2,2,97,0.7605150878957424
16,test_performance_singlemodelTrue,0.7699879602673978,RandomForestClassifierAutoGluon,7592,2,2,97,0.7695762289029755
17,test_performance_singlemodelTrue,0.7717182264627681,RandomForestClassifier1,7592,2,2,97,0.7640059805586303
18,test_performance_singlemodelTrue,0.7705011891277207,RandomForestClassifier2,7592,2,2,97,0.7650141649538922
19,test_performance_singlemodelTrue,0.7730714345096444,RandomForestClassifier3,7592,2,2,97,0.7670719041829765
20,test_performance_singlemodelTrue,0.7695827883783177,RandomForestClassifier4,7592,2,2,97,0.7697347080294266
21,test_performance_singlemodelTrue,0.7606310022372228,RandomForestClassifierDefault,7592,3,2,97,0.7646549050293368
22,test_performance_singlemodelTrue,0.7668388316263437,RandomForestClassifierAutoSklearn,7592,3,2,97,0.7599980472695551
