,hue,repeated_ensemble,performance,model,dataset_name,level,repeat,splits,seed,val_score
0,test_performance_singlemodelFalse,False,0.9885635463038436,HistGradientBoostingClassifier,3,0,5,2,93,0.9910688735306148
1,test_performance_singlemodelFalse,False,0.992353752586369,RandomForestClassifier,3,0,5,2,93,0.9902745923550786
2,test_performance_singlemodelFalse,False,0.9936390996300708,DecisionTreeClassifier,3,0,5,2,93,0.993265710085975
3,test_performance_singlemodelFalse,False,0.945454260455201,LinearDiscriminantAnalysis,3,0,5,2,93,0.9398307580848471
4,test_performance_singlemodelFalse,False,0.9759734152611449,GradientBoostingClassifier,3,0,5,2,93,0.9796533500099809
5,test_performance_singlemodelFalse,False,0.9772587623048468,MLPClassifier,3,0,5,2,93,0.9808869984965891
6,test_performance_singlemodelFalse,False,0.9936390996300708,EnsembleSelection,3,0,5,2,93,0.9941444447081191
7,test_performance_singlemodelFalse,True,,EnsembleSelection,3,0,5,2,93,
8,test_performance_singlemodelFalse,False,0.9897830584989655,HistGradientBoostingClassifier,3,1,5,2,93,0.9916349210115987
9,test_performance_singlemodelFalse,False,0.9936390996300708,RandomForestClassifier,3,1,5,2,93,0.9920320615993667
10,test_performance_singlemodelFalse,False,0.9936390996300708,DecisionTreeClassifier,3,1,5,2,93,0.9915504675649908
11,test_performance_singlemodelFalse,False,0.992353752586369,LinearDiscriminantAnalysis,3,1,5,2,93,0.993662850673743
12,test_performance_singlemodelFalse,False,0.9910025706940875,GradientBoostingClassifier,3,1,5,2,93,0.9915504675649908
13,test_performance_singlemodelFalse,False,0.9936390996300708,MLPClassifier,3,1,5,2,93,0.9925136556337428
14,test_performance_singlemodelFalse,False,0.992353752586369,EnsembleSelection,3,1,5,2,93,0.993265710085975
15,test_performance_singlemodelFalse,True,,EnsembleSelection,3,1,5,2,93,
16,test_performance_singlemodelFalse,False,0.9936390996300708,HistGradientBoostingClassifier,3,0,5,3,93,0.9927841160515989
17,test_performance_singlemodelFalse,False,0.9936390996300708,RandomForestClassifier,3,0,5,3,93,0.9928263427749029
18,test_performance_singlemodelFalse,False,0.9948586118251928,DecisionTreeClassifier,3,0,5,3,93,0.993705077397047
19,test_performance_singlemodelFalse,False,0.945454260455201,LinearDiscriminantAnalysis,3,0,5,3,93,0.9407094927069912
20,test_performance_singlemodelFalse,False,0.9798294563922503,GradientBoostingClassifier,3,0,5,3,93,0.9801771707676609
21,test_performance_singlemodelFalse,False,0.9809831337387924,MLPClassifier,3,0,5,3,93,0.987139694376238
22,test_performance_singlemodelFalse,False,0.9922879177377892,EnsembleSelection,3,0,5,3,93,0.9953780931947274
23,test_performance_singlemodelFalse,True,,EnsembleSelection,3,0,5,3,93,
24,test_performance_singlemodelFalse,False,0.993573264781491,HistGradientBoostingClassifier,3,1,5,3,93,0.9945415852958872
25,test_performance_singlemodelFalse,False,0.9936390996300708,RandomForestClassifier,3,1,5,3,93,0.9941022179848151
26,test_performance_singlemodelFalse,False,0.9924195874349488,DecisionTreeClassifier,3,1,5,3,93,0.9927418893282949
27,test_performance_singlemodelFalse,False,0.9922879177377892,LinearDiscriminantAnalysis,3,1,5,3,93,0.9970511089924076
28,test_performance_singlemodelFalse,False,0.9948586118251928,GradientBoostingClassifier,3,1,5,3,93,0.9944993585725832
29,test_performance_singlemodelFalse,False,0.9922879177377892,MLPClassifier,3,1,5,3,93,0.993350163532583
30,test_performance_singlemodelFalse,False,0.993573264781491,EnsembleSelection,3,1,5,3,93,0.9970511089924076
31,test_performance_singlemodelFalse,True,,EnsembleSelection,3,1,5,3,93,
32,test_performance_singlemodelFalse,False,0.9936390996300708,HistGradientBoostingClassifier,3,0,5,5,93,0.9940177645382071
33,test_performance_singlemodelFalse,False,0.9936390996300708,RandomForestClassifier,3,0,5,5,93,0.993662850673743
34,test_performance_singlemodelFalse,False,0.993573264781491,DecisionTreeClassifier,3,0,5,5,93,0.9953358664714234
35,test_performance_singlemodelFalse,False,0.9467396074989027,LinearDiscriminantAnalysis,3,0,5,5,93,0.939433617497079
36,test_performance_singlemodelFalse,False,0.9798294563922503,GradientBoostingClassifier,3,0,5,5,93,0.980971451943197
37,test_performance_singlemodelFalse,False,0.9848391748698978,MLPClassifier,3,0,5,5,93,0.9896069913494544
38,test_performance_singlemodelFalse,False,0.993573264781491,EnsembleSelection,3,0,5,5,93,0.9961723743702635
39,test_performance_singlemodelFalse,True,,EnsembleSelection,3,0,5,5,93,
40,test_performance_singlemodelFalse,False,0.9974293059125964,HistGradientBoostingClassifier,3,1,5,5,93,0.9957752337824954
41,test_performance_singlemodelFalse,False,0.9948586118251928,RandomForestClassifier,3,1,5,5,93,0.9948964991603513
42,test_performance_singlemodelFalse,False,0.9949244466737727,DecisionTreeClassifier,3,1,5,5,93,0.993620623950439
43,test_performance_singlemodelFalse,False,0.9922879177377892,LinearDiscriminantAnalysis,3,1,5,5,93,0.9957752337824954
44,test_performance_singlemodelFalse,False,0.9962097937174744,GradientBoostingClassifier,3,1,5,5,93,0.9940599912615111
45,test_performance_singlemodelFalse,False,0.993573264781491,MLPClassifier,3,1,5,5,93,0.9941444447081191
46,test_performance_singlemodelFalse,False,0.9948586118251928,EnsembleSelection,3,1,5,5,93,0.9957752337824954
47,test_performance_singlemodelFalse,True,,EnsembleSelection,3,1,5,5,93,
48,test_performance_singlemodelFalse,False,0.9911342403912471,HistGradientBoostingClassifier,3,0,5,10,93,0.9944993585725832
49,test_performance_singlemodelFalse,False,0.9936390996300708,RandomForestClassifier,3,0,5,10,93,0.9945415852958872
50,test_performance_singlemodelFalse,False,0.993573264781491,DecisionTreeClassifier,3,0,5,10,93,0.993307936809279
51,test_performance_singlemodelFalse,False,0.9467396074989027,LinearDiscriminantAnalysis,3,0,5,10,93,0.9390364769093109
52,test_performance_singlemodelFalse,False,0.9798294563922503,GradientBoostingClassifier,3,0,5,10,93,0.980971451943197
53,test_performance_singlemodelFalse,False,0.9848391748698978,MLPClassifier,3,0,5,10,93,0.9890831705917744
54,test_performance_singlemodelFalse,False,0.993573264781491,EnsembleSelection,3,0,5,10,93,0.9949809526069593
55,test_performance_singlemodelFalse,True,,EnsembleSelection,3,0,5,10,93,
56,test_performance_singlemodelFalse,False,0.9961439588688946,HistGradientBoostingClassifier,3,1,5,10,93,0.9940599912615111
57,test_performance_singlemodelFalse,False,0.9936390996300708,RandomForestClassifier,3,1,5,10,93,0.9949387258836553
58,test_performance_singlemodelFalse,False,0.9936390996300708,DecisionTreeClassifier,3,1,5,10,93,0.9937895308436551
59,test_performance_singlemodelFalse,False,0.9922879177377892,LinearDiscriminantAnalysis,3,1,5,10,93,0.9957330070591914
60,test_performance_singlemodelFalse,False,0.9936390996300708,GradientBoostingClassifier,3,1,5,10,93,0.9941444447081191
61,test_performance_singlemodelFalse,False,0.9922879177377892,MLPClassifier,3,1,5,10,93,0.993307936809279
62,test_performance_singlemodelFalse,False,0.993573264781491,EnsembleSelection,3,1,5,10,93,0.9961723743702635
63,test_performance_singlemodelFalse,True,,EnsembleSelection,3,1,5,10,93,
