,hue,repeated_ensemble,performance,model,dataset_name,level,repeat,splits,seed,val_score
0,test_performance_singlemodelFalse,False,0.9766257793439956,HistGradientBoostingClassifier,146822,0,5,2,25,0.9726682215637974
1,test_performance_singlemodelFalse,False,0.9744969278033794,RandomForestClassifier,146822,0,5,2,25,0.9629197068050328
2,test_performance_singlemodelFalse,False,0.9764016897081413,DecisionTreeClassifier,146822,0,5,2,25,0.9570163059658837
3,test_performance_singlemodelFalse,False,0.9209640649886072,LinearDiscriminantAnalysis,146822,0,5,2,25,0.905057704946816
4,test_performance_singlemodelFalse,False,0.971344701114025,GradientBoostingClassifier,146822,0,5,2,25,0.9626918176563676
5,test_performance_singlemodelFalse,False,0.9516318159599635,MLPClassifier,146822,0,5,2,25,0.9454842263046765
6,test_performance_singlemodelFalse,False,0.9766257793439956,EnsembleSelection,146822,0,5,2,25,0.9721079974741615
7,test_performance_singlemodelFalse,True,,EnsembleSelection,146822,0,5,2,25,
8,test_performance_singlemodelFalse,False,0.9766257793439956,HistGradientBoostingClassifier,146822,1,5,2,25,0.9696505254307018
9,test_performance_singlemodelFalse,False,0.9767703533026113,RandomForestClassifier,146822,1,5,2,25,0.9691610861210896
10,test_performance_singlemodelFalse,False,0.9750491829067421,DecisionTreeClassifier,146822,1,5,2,25,0.9652979161745989
11,test_performance_singlemodelFalse,False,0.9783064516129032,LinearDiscriminantAnalysis,146822,1,5,2,25,0.9674284224279722
12,test_performance_singlemodelFalse,False,0.9813786482334869,GradientBoostingClassifier,146822,1,5,2,25,0.9714673215885864
13,test_performance_singlemodelFalse,False,0.9744573958615704,MLPClassifier,146822,1,5,2,25,0.9703518948910984
14,test_performance_singlemodelFalse,False,0.979842549923195,EnsembleSelection,146822,1,5,2,25,0.9726728670979293
15,test_performance_singlemodelFalse,True,,EnsembleSelection,146822,1,5,2,25,
16,test_performance_singlemodelFalse,False,0.9832834101382488,HistGradientBoostingClassifier,146822,0,5,3,25,0.9755018753172653
17,test_performance_singlemodelFalse,False,0.979842549923195,RandomForestClassifier,146822,0,5,3,25,0.9680728711449097
18,test_performance_singlemodelFalse,False,0.9767703533026113,DecisionTreeClassifier,146822,0,5,3,25,0.9611738438384582
19,test_performance_singlemodelFalse,False,0.9192833927196996,LinearDiscriminantAnalysis,146822,0,5,3,25,0.904386333324026
20,test_performance_singlemodelFalse,False,0.9747855613290789,GradientBoostingClassifier,146822,0,5,3,25,0.9656829999677636
21,test_performance_singlemodelFalse,False,0.9516318159599635,MLPClassifier,146822,0,5,3,25,0.9581622812517911
22,test_performance_singlemodelFalse,False,0.9813786482334869,EnsembleSelection,146822,0,5,3,25,0.9784094219190117
23,test_performance_singlemodelFalse,True,,EnsembleSelection,146822,0,5,3,25,
24,test_performance_singlemodelFalse,False,0.979842549923195,HistGradientBoostingClassifier,146822,1,5,3,25,0.97431912025184
25,test_performance_singlemodelFalse,False,0.9813786482334869,RandomForestClassifier,146822,1,5,3,25,0.9749714579449955
26,test_performance_singlemodelFalse,False,0.9781874039938556,DecisionTreeClassifier,146822,1,5,3,25,0.9675425690474252
27,test_performance_singlemodelFalse,False,0.9813786482334869,LinearDiscriminantAnalysis,146822,1,5,3,25,0.9778213100582193
28,test_performance_singlemodelFalse,False,0.9863556067588325,GradientBoostingClassifier,146822,1,5,3,25,0.9737476916804114
29,test_performance_singlemodelFalse,False,0.9816282642089094,MLPClassifier,146822,1,5,3,25,0.9773283384910655
30,test_performance_singlemodelFalse,False,0.9831643625192011,EnsembleSelection,146822,1,5,3,25,0.9813381883622979
31,test_performance_singlemodelFalse,True,,EnsembleSelection,146822,1,5,3,25,
32,test_performance_singlemodelFalse,False,0.9851881720430108,HistGradientBoostingClassifier,146822,0,5,5,25,0.9755247416066383
33,test_performance_singlemodelFalse,False,0.9813786482334869,RandomForestClassifier,146822,0,5,5,25,0.9692784166542527
34,test_performance_singlemodelFalse,False,0.9808039667479894,DecisionTreeClassifier,146822,0,5,5,25,0.9651732692657907
35,test_performance_singlemodelFalse,False,0.9192833927196996,LinearDiscriminantAnalysis,146822,0,5,5,25,0.9043666509483632
36,test_performance_singlemodelFalse,False,0.9747855613290789,GradientBoostingClassifier,146822,0,5,5,25,0.9657790016774308
37,test_performance_singlemodelFalse,False,0.9554413397694873,MLPClassifier,146822,0,5,5,25,0.9562064497895955
38,test_performance_singlemodelFalse,False,0.9813786482334869,EnsembleSelection,146822,0,5,5,25,0.9772576295564972
39,test_performance_singlemodelFalse,True,,EnsembleSelection,146822,0,5,5,25,
40,test_performance_singlemodelFalse,False,0.9772440589138881,HistGradientBoostingClassifier,146822,1,5,5,25,0.9708054258614714
41,test_performance_singlemodelFalse,False,0.9832834101382488,RandomForestClassifier,146822,1,5,5,25,0.9743323195252972
42,test_performance_singlemodelFalse,False,0.9848195084485407,DecisionTreeClassifier,146822,1,5,5,25,0.9688276178044829
43,test_performance_singlemodelFalse,False,0.9863556067588325,LinearDiscriminantAnalysis,146822,1,5,5,25,0.9771853555522311
44,test_performance_singlemodelFalse,False,0.9863556067588325,GradientBoostingClassifier,146822,1,5,5,25,0.9725696248580722
45,test_performance_singlemodelFalse,False,0.9799475919400018,MLPClassifier,146822,1,5,5,25,0.9755003378513882
46,test_performance_singlemodelFalse,False,0.986605222734255,EnsembleSelection,146822,1,5,5,25,0.980132642852955
47,test_performance_singlemodelFalse,True,,EnsembleSelection,146822,1,5,5,25,
48,test_performance_singlemodelFalse,False,0.9831643625192011,HistGradientBoostingClassifier,146822,0,5,10,25,0.9760424170312384
49,test_performance_singlemodelFalse,False,0.9813786482334869,RandomForestClassifier,146822,0,5,10,25,0.9720976820122179
50,test_performance_singlemodelFalse,False,0.9790437788018433,DecisionTreeClassifier,146822,0,5,10,25,0.9570517494745605
51,test_performance_singlemodelFalse,False,0.9192833927196996,LinearDiscriminantAnalysis,146822,0,5,10,25,0.9055525140820435
52,test_performance_singlemodelFalse,False,0.9778577579496626,GradientBoostingClassifier,146822,0,5,10,25,0.9675188300552829
53,test_performance_singlemodelFalse,False,0.9570029644193472,MLPClassifier,146822,0,5,10,25,0.9598035887693731
54,test_performance_singlemodelFalse,False,0.9831643625192011,EnsembleSelection,146822,0,5,10,25,0.9800784323803392
55,test_performance_singlemodelFalse,True,,EnsembleSelection,146822,0,5,10,25,
56,test_performance_singlemodelFalse,False,0.9869738863287251,HistGradientBoostingClassifier,146822,1,5,10,25,0.9726068036974927
57,test_performance_singlemodelFalse,False,0.9831643625192011,RandomForestClassifier,146822,1,5,10,25,0.9725352057430755
58,test_performance_singlemodelFalse,False,0.9831643625192011,DecisionTreeClassifier,146822,1,5,10,25,0.9662513536074382
59,test_performance_singlemodelFalse,False,0.984700460829493,LinearDiscriminantAnalysis,146822,1,5,10,25,0.9760107727457987
60,test_performance_singlemodelFalse,False,0.986605222734255,GradientBoostingClassifier,146822,1,5,10,25,0.9726578302563985
61,test_performance_singlemodelFalse,False,0.9795789283455318,MLPClassifier,146822,1,5,10,25,0.9754891333695956
62,test_performance_singlemodelFalse,False,0.984700460829493,EnsembleSelection,146822,1,5,10,25,0.9795298700982834
63,test_performance_singlemodelFalse,True,,EnsembleSelection,146822,1,5,10,25,
