,hue,repeated_ensemble,performance,model,dataset_name,level,repeat,splits,seed,val_score
0,test_performance_singlemodelFalse,False,0.6284820031298904,HistGradientBoostingClassifier,10101,0,5,2,98,0.609997540580423
1,test_performance_singlemodelFalse,False,0.654773082942097,RandomForestClassifier,10101,0,5,2,98,0.6128434403766425
2,test_performance_singlemodelFalse,False,0.6284820031298904,DecisionTreeClassifier,10101,0,5,2,98,0.6042618227812522
3,test_performance_singlemodelFalse,False,0.52981220657277,LinearDiscriminantAnalysis,10101,0,5,2,98,0.537444663059518
4,test_performance_singlemodelFalse,False,0.6431142410015649,GradientBoostingClassifier,10101,0,5,2,98,0.614925163375729
5,test_performance_singlemodelFalse,False,0.5187010954616589,MLPClassifier,10101,0,5,2,98,0.5510593071463706
6,test_performance_singlemodelFalse,False,0.6320031298904538,EnsembleSelection,10101,0,5,2,98,0.6334674302578877
7,test_performance_singlemodelFalse,True,,EnsembleSelection,10101,0,5,2,98,
8,test_performance_singlemodelFalse,False,0.6168231611893584,HistGradientBoostingClassifier,10101,1,5,2,98,0.6592737685334833
9,test_performance_singlemodelFalse,False,0.5758998435054773,RandomForestClassifier,10101,1,5,2,98,0.6564278687372638
10,test_performance_singlemodelFalse,False,0.5683098591549296,DecisionTreeClassifier,10101,1,5,2,98,0.6264580844634952
11,test_performance_singlemodelFalse,False,0.6157276995305164,LinearDiscriminantAnalysis,10101,1,5,2,98,0.6012051155927202
12,test_performance_singlemodelFalse,False,0.6051643192488263,GradientBoostingClassifier,10101,1,5,2,98,0.632957979059799
13,test_performance_singlemodelFalse,False,0.6005477308294209,MLPClassifier,10101,1,5,2,98,0.5800716745133863
14,test_performance_singlemodelFalse,False,0.6092331768388106,EnsembleSelection,10101,1,5,2,98,0.6651148900288104
15,test_performance_singlemodelFalse,True,,EnsembleSelection,10101,1,5,2,98,
16,test_performance_singlemodelFalse,False,0.6471830985915493,HistGradientBoostingClassifier,10101,0,5,3,98,0.6224439603682103
17,test_performance_singlemodelFalse,False,0.6588419405320813,RandomForestClassifier,10101,0,5,3,98,0.6055793689832056
18,test_performance_singlemodelFalse,False,0.6447574334898278,DecisionTreeClassifier,10101,0,5,3,98,0.593493078490619
19,test_performance_singlemodelFalse,False,0.52981220657277,LinearDiscriminantAnalysis,10101,0,5,3,98,0.5435405101538894
20,test_performance_singlemodelFalse,False,0.6355242566510172,GradientBoostingClassifier,10101,0,5,3,98,0.6285398074625816
21,test_performance_singlemodelFalse,False,0.6238654147104852,MLPClassifier,10101,0,5,3,98,0.624631087063453
22,test_performance_singlemodelFalse,False,0.6542253521126761,EnsembleSelection,10101,0,5,3,98,0.6520096971400464
23,test_performance_singlemodelFalse,True,,EnsembleSelection,10101,0,5,3,98,
24,test_performance_singlemodelFalse,False,0.6284820031298904,HistGradientBoostingClassifier,10101,1,5,3,98,0.6649655681259223
25,test_performance_singlemodelFalse,False,0.6279342723004695,RandomForestClassifier,10101,1,5,3,98,0.6595284941325276
26,test_performance_singlemodelFalse,False,0.6244131455399061,DecisionTreeClassifier,10101,1,5,3,98,0.6300681610568477
27,test_performance_singlemodelFalse,False,0.6496087636932707,LinearDiscriminantAnalysis,10101,1,5,3,98,0.6104015880823555
28,test_performance_singlemodelFalse,False,0.6390453834115806,GradientBoostingClassifier,10101,1,5,3,98,0.646827348745696
29,test_performance_singlemodelFalse,False,0.5,MLPClassifier,10101,1,5,3,98,0.5080282481905699
30,test_performance_singlemodelFalse,False,0.6320031298904538,EnsembleSelection,10101,1,5,3,98,0.6722296395193591
31,test_performance_singlemodelFalse,True,,EnsembleSelection,10101,1,5,3,98,
32,test_performance_singlemodelFalse,False,0.6658841940532081,HistGradientBoostingClassifier,10101,0,5,5,98,0.6363133300541072
