,hue,repeated_ensemble,performance,model,dataset_name,level,repeat,splits,seed,val_score
0,test_performance_singlemodelFalse,False,0.6519034772182254,HistGradientBoostingClassifier,10101,0,5,2,49,0.6113510619311083
1,test_performance_singlemodelFalse,False,0.6863758992805755,RandomForestClassifier,10101,0,5,2,49,0.5908977333571301
2,test_performance_singlemodelFalse,False,0.654001798561151,DecisionTreeClassifier,10101,0,5,2,49,0.5877208638229521
3,test_performance_singlemodelFalse,False,0.5520833333333334,LinearDiscriminantAnalysis,10101,0,5,2,49,0.5422452257719079
4,test_performance_singlemodelFalse,False,0.6659172661870504,GradientBoostingClassifier,10101,0,5,2,49,0.6028645368552561
5,test_performance_singlemodelFalse,False,0.53125,MLPClassifier,10101,0,5,2,49,0.5772264858111726
6,test_performance_singlemodelFalse,False,0.6626948441247003,EnsembleSelection,10101,0,5,2,49,0.6209976798143851
7,test_performance_singlemodelFalse,True,,EnsembleSelection,10101,0,5,2,49,
8,test_performance_singlemodelFalse,False,0.631070143884892,HistGradientBoostingClassifier,10101,1,5,2,49,0.6024986614313761
9,test_performance_singlemodelFalse,False,0.6411121103117506,RandomForestClassifier,10101,1,5,2,49,0.6163573085846867
10,test_performance_singlemodelFalse,False,0.5990707434052758,DecisionTreeClassifier,10101,1,5,2,49,0.6120203462430841
11,test_performance_singlemodelFalse,False,0.6486810551558753,LinearDiscriminantAnalysis,10101,1,5,2,49,0.581010173121542
12,test_performance_singlemodelFalse,False,0.6483063549160671,GradientBoostingClassifier,10101,1,5,2,49,0.5886400142780653
13,test_performance_singlemodelFalse,False,0.6246252997601919,MLPClassifier,10101,1,5,2,49,0.5771640192753882
14,test_performance_singlemodelFalse,False,0.6407374100719425,EnsembleSelection,10101,1,5,2,49,0.6324736748170623
15,test_performance_singlemodelFalse,True,,EnsembleSelection,10101,1,5,2,49,
16,test_performance_singlemodelFalse,False,0.6375149880095924,HistGradientBoostingClassifier,10101,0,5,3,49,0.594378011779404
17,test_performance_singlemodelFalse,False,0.6719874100719425,RandomForestClassifier,10101,0,5,3,49,0.5897376405497055
18,test_performance_singlemodelFalse,False,0.642835731414868,DecisionTreeClassifier,10101,0,5,3,49,0.5727021238622166
19,test_performance_singlemodelFalse,False,0.5520833333333334,LinearDiscriminantAnalysis,10101,0,5,3,49,0.5395591647331787
20,test_performance_singlemodelFalse,False,0.6274730215827338,GradientBoostingClassifier,10101,0,5,3,49,0.5786275209709084
21,test_performance_singlemodelFalse,False,0.6106115107913669,MLPClassifier,10101,0,5,3,49,0.5675174013921114
22,test_performance_singlemodelFalse,False,0.6647931654676259,EnsembleSelection,10101,0,5,3,49,0.6004818847046225
23,test_performance_singlemodelFalse,True,,EnsembleSelection,10101,0,5,3,49,
24,test_performance_singlemodelFalse,False,0.571417865707434,HistGradientBoostingClassifier,10101,1,5,3,49,0.6233178654292343
25,test_performance_singlemodelFalse,False,0.6199040767386091,RandomForestClassifier,10101,1,5,3,49,0.6437087274674282
26,test_performance_singlemodelFalse,False,0.5678207434052758,DecisionTreeClassifier,10101,1,5,3,49,0.6393717651258255
27,test_performance_singlemodelFalse,False,0.627847721822542,LinearDiscriminantAnalysis,10101,1,5,3,49,0.5794842048902373
28,test_performance_singlemodelFalse,False,0.6274730215827338,GradientBoostingClassifier,10101,1,5,3,49,0.6248438336605391
29,test_performance_singlemodelFalse,False,0.5625,MLPClassifier,10101,1,5,3,49,0.5560414063894342
30,test_performance_singlemodelFalse,False,0.6199040767386091,EnsembleSelection,10101,1,5,3,49,0.6437087274674282
31,test_performance_singlemodelFalse,True,,EnsembleSelection,10101,1,5,3,49,
32,test_performance_singlemodelFalse,False,0.6403627098321343,HistGradientBoostingClassifier,10101,0,5,5,49,0.5912636087810101
33,test_performance_singlemodelFalse,False,0.6504046762589928,RandomForestClassifier,10101,0,5,5,49,0.5916294842048903
34,test_performance_singlemodelFalse,False,0.6532523980815348,DecisionTreeClassifier,10101,0,5,5,49,0.5727021238622166
35,test_performance_singlemodelFalse,False,0.5520833333333334,LinearDiscriminantAnalysis,10101,0,5,5,49,0.5407192575406032
36,test_performance_singlemodelFalse,False,0.6411121103117506,GradientBoostingClassifier,10101,0,5,5,49,0.5624486882027485
37,test_performance_singlemodelFalse,False,0.5,MLPClassifier,10101,0,5,5,49,0.531866857040871
38,test_performance_singlemodelFalse,False,0.665167865707434,EnsembleSelection,10101,0,5,5,49,0.5966981973942531
39,test_performance_singlemodelFalse,True,,EnsembleSelection,10101,0,5,5,49,
