,hue,repeated_ensemble,performance,model,dataset_name,level,repeat,splits,seed,val_score
0,test_performance_singlemodelFalse,False,0.800815851507922,HistGradientBoostingClassifier,7592,0,5,2,1,0.7941079340810572
1,test_performance_singlemodelFalse,False,0.7846850427064713,RandomForestClassifier,7592,0,5,2,1,0.7752255878139115
2,test_performance_singlemodelFalse,False,0.7652972936635842,DecisionTreeClassifier,7592,0,5,2,1,0.7625304919782068
3,test_performance_singlemodelFalse,False,0.7033870954262671,LinearDiscriminantAnalysis,7592,0,5,2,1,0.701891490243256
4,test_performance_singlemodelFalse,False,0.7840841347394447,GradientBoostingClassifier,7592,0,5,2,1,0.774051369609744
5,test_performance_singlemodelFalse,False,0.6043302907465011,MLPClassifier,7592,0,5,2,1,0.6073724297854808
6,test_performance_singlemodelFalse,False,0.800815851507922,EnsembleSelection,7592,0,5,2,1,0.7941079340810572
7,test_performance_singlemodelFalse,True,,EnsembleSelection,7592,0,5,2,1,
8,test_performance_singlemodelFalse,False,0.8008238237833172,HistGradientBoostingClassifier,7592,1,5,2,1,0.7905733651752154
9,test_performance_singlemodelFalse,False,0.7978385090444823,RandomForestClassifier,7592,1,5,2,1,0.7932606842789205
10,test_performance_singlemodelFalse,False,0.7780013252670768,DecisionTreeClassifier,7592,1,5,2,1,0.778679828544419
11,test_performance_singlemodelFalse,False,0.8100085448130581,LinearDiscriminantAnalysis,7592,1,5,2,1,0.8019314763342515
12,test_performance_singlemodelFalse,False,0.8016349982230073,GradientBoostingClassifier,7592,1,5,2,1,0.7952634769892792
13,test_performance_singlemodelFalse,False,0.6305906726650433,MLPClassifier,7592,1,5,2,1,0.6333811024723394
14,test_performance_singlemodelFalse,False,0.8086259323346986,EnsembleSelection,7592,1,5,2,1,0.8013895625967211
15,test_performance_singlemodelFalse,True,,EnsembleSelection,7592,1,5,2,1,
16,test_performance_singlemodelFalse,False,0.8019666998606556,HistGradientBoostingClassifier,7592,0,5,3,1,0.7946677766768779
17,test_performance_singlemodelFalse,False,0.7850805225472809,RandomForestClassifier,7592,0,5,3,1,0.7781274072614374
18,test_performance_singlemodelFalse,False,0.779396894983837,DecisionTreeClassifier,7592,0,5,3,1,0.7644860294431759
19,test_performance_singlemodelFalse,False,0.7033870954262671,LinearDiscriminantAnalysis,7592,0,5,3,1,0.702149298325637
