,tool,max_number_models,max_number_folds,max_num_repetitions,stacking_levels,cv_type,allowed_folds_to_use,task,model,fold,train,val,test,overfit,seed
0,autosklearn,20,5,5,1,cv,1.0,40981,best_individual_model,0,0.9501391632588232,0.8764902052471409,0.8555386219619796,0.016483516483516536,73
1,autosklearn,20,5,5,1,cv,1.0,40981,best_ensemble_model,0,0.8861675700090335,inf,0.8445095050934467,0.02562765701451819,73
2,autosklearn,20,5,5,1,cv,1.0,40981,best_individual_model,1,0.9501391632588232,0.8764902052471409,0.8555386219619796,0.007299270072992803,73
3,autosklearn,20,5,5,1,cv,1.0,40981,best_ensemble_model,1,0.8861675700090335,inf,0.8536536456244486,0.016483516483516314,73
4,autosklearn,20,5,5,1,cv,1.0,40981,best_individual_model,2,0.9501391632588232,0.8764902052471409,0.8555386219619796,0.007299270072992803,73
5,autosklearn,20,5,5,1,cv,1.0,40981,best_ensemble_model,2,0.8861675700090335,inf,0.8536536456244486,0.016483516483516314,73
6,autosklearn,20,5,5,1,cv,1.0,40981,best_individual_model,3,0.9501391632588232,0.8764902052471409,0.8555386219619796,0.007299270072992803,73
7,autosklearn,20,5,5,1,cv,1.0,40981,best_ensemble_model,3,0.8860546522131888,inf,0.8500040105879523,0.020133151520012604,73
8,autosklearn,20,5,5,1,cv,1.0,40981,best_individual_model,4,0.9501391632588232,0.8764902052471409,0.8555386219619796,0.007299270072992803,73
9,autosklearn,20,5,5,1,cv,1.0,40981,best_ensemble_model,4,0.8861675700090335,inf,0.8445095050934467,0.02562765701451819,73
