,tool,max_number_models,max_number_folds,max_num_repetitions,stacking_levels,cv_type,allowed_folds_to_use,task,model,fold,train,val,test,overfit,seed
0,autosklearn,20,5,1,2,cv,1.0,54,best_individual_model,0,0.9069017928705008,0.826076788820256,0.8406223506177195,0.0,42
1,autosklearn,20,5,1,2,cv,1.0,54,best_ensemble_model,0,0.8445840710866287,inf,0.8337972049476372,0.0016262306610408395,42
2,autosklearn,20,5,1,2,cv,1.0,54,best_individual_model,1,0.9069017928705008,0.826076788820256,0.8406223506177195,0.0,42
3,autosklearn,20,5,1,2,cv,1.0,54,best_ensemble_model,1,0.8436085972850679,inf,0.8337972049476372,0.009255073337351871,42
4,autosklearn,20,5,1,2,cv,1.0,54,best_individual_model,2,0.9069017928705008,0.826076788820256,0.8406223506177195,0.0,42
5,autosklearn,20,5,1,2,cv,1.0,54,best_ensemble_model,2,0.8431638959931799,inf,0.8337972049476372,0.0016262306610408395,42
6,autosklearn,20,5,1,2,cv,1.0,54,best_individual_model,3,0.9069017928705008,0.826076788820256,0.8406223506177195,0.0,42
7,autosklearn,20,5,1,2,cv,1.0,54,best_ensemble_model,3,0.846787084398977,inf,0.8293329192333515,0.01209312839059662,42
8,autosklearn,20,5,1,2,cv,1.0,54,best_individual_model,4,0.9069017928705008,0.826076788820256,0.8406223506177195,0.0,42
9,autosklearn,20,5,1,2,cv,1.0,54,best_ensemble_model,4,0.8431905370843991,inf,0.8337972049476372,0.004464285714285698,42
