,tool,max_number_models,max_number_folds,max_num_repetitions,stacking_levels,cv_type,allowed_folds_to_use,task,model,fold,train,val,test,overfit,seed
0,autosklearn,40,5,3,2,cv,1.0,54,best_individual_model,0,0.9376532008946988,0.7781749559258797,0.8614745205996364,0.0,42
1,autosklearn,40,5,3,2,cv,1.0,54,best_ensemble_model,0,0.8343361313310163,inf,0.8380919608246715,0.008928571428571397,42
2,autosklearn,40,5,3,2,cv,1.0,54,best_individual_model,1,0.9376532008946988,0.7781749559258797,0.8614745205996364,0.0,42
3,autosklearn,40,5,3,2,cv,1.0,54,best_ensemble_model,1,0.8348061075043172,inf,0.8375268613671669,0.006329113924050778,42
4,autosklearn,40,5,3,2,cv,1.0,54,best_individual_model,2,0.9376532008946988,0.7781749559258797,0.8614745205996364,0.0,42
5,autosklearn,40,5,3,2,cv,1.0,54,best_ensemble_model,2,0.8354099722386167,inf,0.8417525495327287,0.00259945750452073,42
6,autosklearn,40,5,3,2,cv,1.0,54,best_individual_model,3,0.9376532008946988,0.7781749559258797,0.8614745205996364,0.0,42
7,autosklearn,40,5,3,2,cv,1.0,54,best_ensemble_model,3,0.8335894976719784,inf,0.8398877213229637,0.0,42
8,autosklearn,40,5,3,2,cv,1.0,54,best_individual_model,4,0.9376532008946988,0.7781749559258797,0.8614745205996364,0.0,42
9,autosklearn,40,5,3,2,cv,1.0,54,best_ensemble_model,4,0.8353402955385052,inf,0.8406914183291924,0.0036605887080570776,42
