,tool,max_number_models,max_number_folds,max_num_repetitions,stacking_levels,cv_type,allowed_folds_to_use,task,model,fold,train,val,test,overfit,seed
0,autosklearn,40,3,1,1,cv,1.0,54,best_individual_model,0,0.9931578254285276,0.8001495381805337,0.8480816634567793,0.0,42
1,autosklearn,40,3,1,1,cv,1.0,54,best_ensemble_model,0,0.8493056921765362,inf,0.8209694472622846,0.013957956600361587,42
2,autosklearn,40,3,1,1,cv,1.0,54,best_individual_model,1,0.9931578254285276,0.8001495381805337,0.8480816634567793,0.0,42
3,autosklearn,40,3,1,1,cv,1.0,54,best_ensemble_model,1,0.8458648927798544,inf,0.8380919608246715,0.0008036970062286208,42
4,autosklearn,40,3,1,1,cv,1.0,54,best_individual_model,2,0.9931578254285276,0.8001495381805337,0.8480816634567793,0.0,42
5,autosklearn,40,3,1,1,cv,1.0,54,best_ensemble_model,2,0.8479121581743065,inf,0.8285982899385955,0.006329113924050667,42
6,autosklearn,40,3,1,1,cv,1.0,54,best_individual_model,3,0.9931578254285276,0.8001495381805337,0.8480816634567793,0.0,42
7,autosklearn,40,3,1,1,cv,1.0,54,best_ensemble_model,3,0.8497237523772051,inf,0.8267334617288307,0.009493670886076,42
8,autosklearn,40,3,1,1,cv,1.0,54,best_individual_model,4,0.9931578254285276,0.8001495381805337,0.8480816634567793,0.0,42
9,autosklearn,40,3,1,1,cv,1.0,54,best_ensemble_model,4,0.8472584267820841,inf,0.8295177634190447,0.006709369195861958,42
