,tool,max_number_models,max_number_folds,max_num_repetitions,stacking_levels,cv_type,allowed_folds_to_use,task,model,fold,train,val,test,overfit,seed
0,autosklearn,40,3,5,2,cv,1.0,54,best_individual_model,0,0.9814297516414298,0.7823643495593872,0.8479658869825588,0.002768987341772222,42
1,autosklearn,40,3,5,2,cv,1.0,54,best_ensemble_model,0,0.8294343071676831,inf,0.8356620331574021,0.008997639140044256,42
2,autosklearn,40,3,5,2,cv,1.0,54,best_individual_model,1,0.9814297516414298,0.7823643495593872,0.8479658869825588,0.002768987341772222,42
3,autosklearn,40,3,5,2,cv,1.0,54,best_ensemble_model,1,0.8289186995868582,inf,0.8478242292594717,0.0,42
4,autosklearn,40,3,5,2,cv,1.0,54,best_individual_model,2,0.9814297516414298,0.7823643495593872,0.8479658869825588,0.002768987341772222,42
5,autosklearn,40,3,5,2,cv,1.0,54,best_ensemble_model,2,0.82759484228474,inf,0.8311977474431165,0.00843253968253943,42
6,autosklearn,40,3,5,2,cv,1.0,54,best_individual_model,3,0.9814297516414298,0.7823643495593872,0.8479658869825588,0.002768987341772222,42
7,autosklearn,40,3,5,2,cv,1.0,54,best_ensemble_model,3,0.8293699586858154,inf,0.8522885149737573,0.0,42
8,autosklearn,40,3,5,2,cv,1.0,54,best_individual_model,4,0.9814297516414298,0.7823643495593872,0.8479658869825588,0.002768987341772222,42
9,autosklearn,40,3,5,2,cv,1.0,54,best_ensemble_model,4,0.8295265263295953,inf,0.8491239580117321,0.004464285714285587,42
