,tool,max_number_models,max_number_folds,max_num_repetitions,stacking_levels,cv_type,allowed_folds_to_use,task,model,fold,train,val,test,overfit,seed
0,autosklearn,5,10,1,1,cv,1.0,1468,best_individual_model,0,0.9988049429481732,0.9168014421587496,0.9262165529367912,0.0,43
1,autosklearn,5,10,1,1,cv,1.0,1468,best_ensemble_model,0,0.9406779034494116,inf,0.93650949346229,0.0,43
2,autosklearn,5,10,1,1,cv,1.0,1468,best_individual_model,1,0.9988049429481732,0.9168014421587496,0.9262165529367912,0.0,43
3,autosklearn,5,10,1,1,cv,1.0,1468,best_ensemble_model,1,0.9407364035079115,inf,0.93650949346229,0.0,43
4,autosklearn,5,10,1,1,cv,1.0,1468,best_individual_model,2,0.9988049429481732,0.9168014421587496,0.9262165529367912,0.0,43
5,autosklearn,5,10,1,1,cv,1.0,1468,best_ensemble_model,2,0.9407364035079115,inf,0.93650949346229,0.0,43
6,autosklearn,5,10,1,1,cv,1.0,1468,best_individual_model,3,0.9988049429481732,0.9168014421587496,0.9262165529367912,0.0,43
7,autosklearn,5,10,1,1,cv,1.0,1468,best_ensemble_model,3,0.9406779034494116,inf,0.93650949346229,0.0,43
8,autosklearn,5,10,1,1,cv,1.0,1468,best_individual_model,4,0.9988049429481732,0.9168014421587496,0.9262165529367912,0.0,43
9,autosklearn,5,10,1,1,cv,1.0,1468,best_ensemble_model,4,0.9407364035079115,inf,0.93650949346229,0.0,43
