,tool,max_number_models,max_number_folds,max_num_repetitions,stacking_levels,cv_type,allowed_folds_to_use,task,model,fold,train,val,test,overfit,seed
0,autosklearn,20,10,5,2,cv,1.0,1468,best_individual_model,0,0.9964830206224896,0.9303173505455664,0.9479940340449589,0.0,43
1,autosklearn,20,10,5,2,cv,1.0,1468,best_ensemble_model,0,0.9604287372013084,inf,0.956667090364073,0.0,43
2,autosklearn,20,10,5,2,cv,1.0,1468,best_individual_model,1,0.9964830206224896,0.9303173505455664,0.9479940340449589,0.0,43
3,autosklearn,20,10,5,2,cv,1.0,1468,best_ensemble_model,1,0.960410868330774,inf,0.956667090364073,0.0,43
4,autosklearn,20,10,5,2,cv,1.0,1468,best_individual_model,2,0.9964830206224896,0.9303173505455664,0.9479940340449589,0.0,43
5,autosklearn,20,10,5,2,cv,1.0,1468,best_ensemble_model,2,0.9608012139451334,inf,0.9477339046867014,0.008933185677371669,43
6,autosklearn,20,10,5,2,cv,1.0,1468,best_individual_model,3,0.9964830206224896,0.9303173505455664,0.9479940340449589,0.0,43
7,autosklearn,20,10,5,2,cv,1.0,1468,best_ensemble_model,3,0.96042243749267,inf,0.956667090364073,0.0,43
8,autosklearn,20,10,5,2,cv,1.0,1468,best_individual_model,4,0.9964830206224896,0.9303173505455664,0.9479940340449589,0.0,43
9,autosklearn,20,10,5,2,cv,1.0,1468,best_ensemble_model,4,0.9608012139451334,inf,0.9477339046867014,0.008933185677371669,43
