,tool,max_number_models,max_number_folds,max_num_repetitions,stacking_levels,cv_type,allowed_folds_to_use,task,model,fold,train,val,test,overfit,seed
0,autosklearn,40,5,5,2,cv,1.0,1468,best_individual_model,0,0.9986611259613468,0.934179285053502,0.944622958097494,0.0,43
1,autosklearn,40,5,5,2,cv,1.0,1468,best_ensemble_model,0,0.9547379448123836,inf,0.9507399874703372,0.0025839793281652312,43
2,autosklearn,40,5,5,2,cv,1.0,1468,best_individual_model,1,0.9986611259613468,0.934179285053502,0.944622958097494,0.0,43
3,autosklearn,40,5,5,2,cv,1.0,1468,best_ensemble_model,1,0.9563888215720548,inf,0.9537575107103072,0.0,43
4,autosklearn,40,5,5,2,cv,1.0,1468,best_individual_model,2,0.9986611259613468,0.934179285053502,0.944622958097494,0.0,43
5,autosklearn,40,5,5,2,cv,1.0,1468,best_ensemble_model,2,0.9556837342748152,inf,0.945149925358536,0.008016961505333597,43
6,autosklearn,40,5,5,2,cv,1.0,1468,best_individual_model,3,0.9986611259613468,0.934179285053502,0.944622958097494,0.0,43
7,autosklearn,40,5,5,2,cv,1.0,1468,best_ensemble_model,3,0.9564142205039098,inf,0.9480595050123016,0.005698005698005604,43
8,autosklearn,40,5,5,2,cv,1.0,1468,best_individual_model,4,0.9986611259613468,0.934179285053502,0.944622958097494,0.0,43
9,autosklearn,40,5,5,2,cv,1.0,1468,best_ensemble_model,4,0.9552774656280414,inf,0.9478909846213344,0.005601502568135186,43
