,tool,max_number_models,max_number_folds,max_num_repetitions,stacking_levels,cv_type,allowed_folds_to_use,task,model,fold,train,val,test,overfit,seed
0,autosklearn,40,3,3,2,cv,1.0,1468,best_individual_model,0,0.9981865111676296,0.9204814352196216,0.9435837659339829,0.0,43
1,autosklearn,40,3,3,2,cv,1.0,1468,best_ensemble_model,0,0.9523215856900892,inf,0.9385993520738878,0.01117704444296963,43
2,autosklearn,40,3,3,2,cv,1.0,1468,best_individual_model,1,0.9981865111676296,0.9204814352196216,0.9435837659339829,0.0,43
3,autosklearn,40,3,3,2,cv,1.0,1468,best_ensemble_model,1,0.9523668563235949,inf,0.9385993520738878,0.008593065114804177,43
4,autosklearn,40,3,3,2,cv,1.0,1468,best_individual_model,2,0.9981865111676296,0.9204814352196216,0.9435837659339829,0.0,43
5,autosklearn,40,3,3,2,cv,1.0,1468,best_ensemble_model,2,0.9532730629669112,inf,0.9391899759203256,0.013435423445534611,43
6,autosklearn,40,3,3,2,cv,1.0,1468,best_individual_model,3,0.9981865111676296,0.9204814352196216,0.9435837659339829,0.0,43
7,autosklearn,40,3,3,2,cv,1.0,1468,best_ensemble_model,3,0.9532436213068838,inf,0.944776958251494,0.004999438265363421,43
8,autosklearn,40,3,3,2,cv,1.0,1468,best_individual_model,4,0.9981865111676296,0.9204814352196216,0.9435837659339829,0.0,43
9,autosklearn,40,3,3,2,cv,1.0,1468,best_ensemble_model,4,0.9527768155570836,inf,0.944776958251494,0.004999438265363421,43
