,tool,task,model,fold,train,val,test,overfit
41,autosklearnRepeat_cv5_repeat3,MiniBooNE,best_ensemble_model,0,0.8139628861629861,inf,0.8472591759740344,0.0
42,autosklearnRepeat_cv5_repeat3,MiniBooNE,best_individual_model,1,0.8571526939883697,0.8568258721366289,0.8487553820229818,0.0
43,autosklearnRepeat_cv5_repeat3,MiniBooNE,best_ensemble_model,1,0.8568258860669815,inf,0.8487553820229818,0.0
44,autosklearnRepeat_cv5_repeat3,MiniBooNE,best_individual_model,2,0.9783504168454692,0.8257657813089181,0.8416737597374173,0.0
45,autosklearnRepeat_cv5_repeat3,MiniBooNE,best_ensemble_model,2,0.825765816090331,inf,0.8416737597374173,0.0
46,autosklearnRepeat_cv5_repeat3,MiniBooNE,best_individual_model,3,0.9714559217270498,0.8245613818134343,0.8462574792002471,0.0
47,autosklearnRepeat_cv5_repeat3,MiniBooNE,best_ensemble_model,3,0.8245615073836448,inf,0.8462574792002471,0.0
48,autosklearnRepeat_cv5_repeat3,MiniBooNE,best_individual_model,4,0.9242166382450541,0.8080500912293217,0.8506433530784148,0.0
49,autosklearnRepeat_cv5_repeat3,MiniBooNE,best_ensemble_model,4,0.8080499414221392,inf,0.8506433530784148,0.0
50,autosklearnRepeat_cv5_repeat3,segment,best_individual_model,0,1.0,0.9836552426140804,0.987012987012987,0.004329004329004182
51,autosklearnRepeat_cv5_repeat3,segment,best_ensemble_model,0,0.9860509860509862,inf,0.9913419913419912,0.0
52,autosklearnRepeat_cv5_repeat3,segment,best_individual_model,1,1.0,0.9836518004260808,0.987012987012987,0.0
53,autosklearnRepeat_cv5_repeat3,segment,best_ensemble_model,1,0.9860509860509862,inf,0.9740259740259741,0.008658008658008698
54,autosklearnRepeat_cv5_repeat3,segment,best_individual_model,2,1.0,0.9828523910848368,0.987012987012987,0.004329004329004182
55,autosklearnRepeat_cv5_repeat3,segment,best_ensemble_model,2,0.9860509860509862,inf,0.987012987012987,0.008658008658008587
56,autosklearnRepeat_cv5_repeat3,segment,best_individual_model,3,1.0,0.9827054898887022,0.9956709956709956,0.0
57,autosklearnRepeat_cv5_repeat3,segment,best_ensemble_model,3,0.9854096520763188,inf,0.9913419913419912,0.0
58,autosklearnRepeat_cv5_repeat3,segment,best_individual_model,4,1.0,0.9836556502416068,1.0,0.0
59,autosklearnRepeat_cv5_repeat3,segment,best_ensemble_model,4,0.9846079846079848,inf,1.0,0.0
60,autosklearnRepeat_cv5_repeat3,Australian,best_individual_model,0,0.8708018168471205,0.8658898877655441,0.8624787775891339,0.07894736842105288
61,autosklearnRepeat_cv5_repeat3,Australian,best_ensemble_model,0,0.8788647342995172,inf,0.8858234295415959,0.029286926994906537
62,autosklearnRepeat_cv5_repeat3,Australian,best_individual_model,1,0.9345108745452532,0.8770399848193379,0.8314940577249575,0.07045840407470283
63,autosklearnRepeat_cv5_repeat3,Australian,best_ensemble_model,1,0.8865942028985507,inf,0.8314940577249575,0.01612903225806439
64,autosklearnRepeat_cv5_repeat3,Australian,best_individual_model,2,0.9696545358323964,0.8725486554566579,0.8726655348047538,0.013157894736842035
65,autosklearnRepeat_cv5_repeat3,Australian,best_ensemble_model,2,0.8812801932367149,inf,0.8595076400679117,0.013157894736842146
66,autosklearnRepeat_cv5_repeat3,Australian,best_individual_model,3,1.0,0.8757033609113003,0.8624787775891339,0.026315789473684403
67,autosklearnRepeat_cv5_repeat3,Australian,best_ensemble_model,3,0.8882850241545894,inf,0.8302207130730049,0.032258064516129004
68,autosklearnRepeat_cv5_repeat3,Australian,best_individual_model,4,1.0,0.8791897341808075,0.8565365025466893,0.07470288624787791
69,autosklearnRepeat_cv5_repeat3,Australian,best_ensemble_model,4,0.893840579710145,inf,0.8989813242784379,0.02928692699490687
70,autosklearnRepeat_cv5_repeat3,adult,best_individual_model,0,0.8576835883602714,0.8440857082033888,0.8504636505859571,0.0
71,autosklearnRepeat_cv5_repeat3,adult,best_ensemble_model,0,0.8441698235494415,inf,0.8499494936008347,0.0
72,autosklearnRepeat_cv5_repeat3,adult,best_individual_model,1,0.8585615427171178,0.8459462617867657,0.8362197640701988,0.0
73,autosklearnRepeat_cv5_repeat3,adult,best_ensemble_model,1,0.8459571544778447,inf,0.8362438202174768,0.0010764262648008671
74,autosklearnRepeat_cv5_repeat3,adult,best_individual_model,2,0.8579297338007444,0.8446015729554929,0.8496860116195054,0.0
75,autosklearnRepeat_cv5_repeat3,adult,best_ensemble_model,2,0.8447429031849444,inf,0.851104811477948,0.0
76,autosklearnRepeat_cv5_repeat3,adult,best_individual_model,3,0.8580084286321046,0.8448325200374405,0.8459673643776634,0.0
77,autosklearnRepeat_cv5_repeat3,adult,best_ensemble_model,3,0.845050506369758,inf,0.8459429420351829,0.0
78,autosklearnRepeat_cv5_repeat3,adult,best_individual_model,4,0.8590027739207615,0.8453325648303844,0.8394728644735097,0.0
79,autosklearnRepeat_cv5_repeat3,adult,best_ensemble_model,4,0.8453335548234333,inf,0.8393383111904096,0.0
