,id,task,framework,constraint,fold,result,metric,mode,version,params,tag,utc,duration,models,seed,info,balacc,models_ensemble_count,predict_duration
130,openml.org/t/146822,segment,AutoGluon,3600s8c32G,0,0.991342,balacc,singularity,0.0.12,{'presets': 'best_quality'},stable,2021-02-23T14:07:54,3577.5,28,454887700,,0.991342,19,17.2327
131,openml.org/t/146822,segment,AutoGluon,3600s8c32G,1,0.978355,balacc,singularity,0.0.12,{'presets': 'best_quality'},stable,2021-02-23T14:07:40,3570.2,28,1889407665,,0.978355,15,15.0157
132,openml.org/t/146822,segment,AutoGluon,3600s8c32G,2,0.995671,balacc,singularity,0.0.12,{'presets': 'best_quality'},stable,2021-02-23T14:07:40,3569.2,28,3598150655,,0.995671,15,14.8125
133,openml.org/t/146822,segment,AutoGluon,3600s8c32G,3,0.991342,balacc,singularity,0.0.12,{'presets': 'best_quality'},stable,2021-02-23T14:08:14,3569.3,28,116919384,,0.991342,26,28.8708
134,openml.org/t/146822,segment,AutoGluon,3600s8c32G,4,0.995671,balacc,singularity,0.0.12,{'presets': 'best_quality'},stable,2021-02-23T14:07:48,3571.8,28,1796578765,,0.995671,15,15.2381
135,openml.org/t/146822,segment,AutoGluon,3600s8c32G,5,0.974026,balacc,singularity,0.0.12,{'presets': 'best_quality'},stable,2021-02-23T14:07:57,3569.9,28,2922116500,,0.974026,15,14.8461
136,openml.org/t/146822,segment,AutoGluon,3600s8c32G,6,0.991342,balacc,singularity,0.0.12,{'presets': 'best_quality'},stable,2021-02-23T14:08:39,3581.1,28,870716101,,0.991342,17,21.3114
137,openml.org/t/146822,segment,AutoGluon,3600s8c32G,7,0.978355,balacc,singularity,0.0.12,{'presets': 'best_quality'},stable,2021-02-23T14:08:16,3571.1,28,233867937,,0.978355,19,17.6404
138,openml.org/t/146822,segment,AutoGluon,3600s8c32G,8,0.995671,balacc,singularity,0.0.12,{'presets': 'best_quality'},stable,2021-02-23T14:08:08,3573.5,28,1959078298,,0.995671,7,5.44923
139,openml.org/t/146822,segment,AutoGluon,3600s8c32G,9,0.978355,balacc,singularity,0.0.12,{'presets': 'best_quality'},stable,2021-02-23T14:08:01,3572.4,28,473004714,,0.978355,4,1.65408
140,openml.org/t/168912,sylvine,AutoGluon,3600s8c32G,0,0.945358,balacc,singularity,0.0.12,{'presets': 'best_quality'},stable,2021-02-23T14:02:35,3136.9,0,2156530455,,0.945358,0,40.3342
141,openml.org/t/168912,sylvine,AutoGluon,3600s8c32G,1,0.955131,balacc,singularity,0.0.12,{'presets': 'best_quality'},stable,2021-02-23T13:57:27,2850.4,0,4156428572,,0.955131,0,29.9304
142,openml.org/t/168912,sylvine,AutoGluon,3600s8c32G,2,0.961059,balacc,singularity,0.0.12,{'presets': 'best_quality'},stable,2021-02-23T13:57:00,2812.4,0,3934178411,,0.961059,0,30.099
143,openml.org/t/168912,sylvine,AutoGluon,3600s8c32G,3,0.947395,balacc,singularity,0.0.12,{'presets': 'best_quality'},stable,2021-02-23T13:55:17,2711.1,0,2779717184,,0.947395,0,16.3341
144,openml.org/t/168912,sylvine,AutoGluon,3600s8c32G,4,0.962891,balacc,singularity,0.0.12,{'presets': 'best_quality'},stable,2021-02-23T13:56:56,2776.0,0,10379296,,0.962891,0,30.4018
145,openml.org/t/168912,sylvine,AutoGluon,3600s8c32G,5,0.953125,balacc,singularity,0.0.12,{'presets': 'best_quality'},stable,2021-02-23T13:56:23,2707.5,0,1182287334,,0.953125,0,40.7513
146,openml.org/t/168912,sylvine,AutoGluon,3600s8c32G,6,0.958984,balacc,singularity,0.0.12,{'presets': 'best_quality'},stable,2021-02-23T14:08:31,3384.4,0,2174782098,,0.958984,0,52.6207
147,openml.org/t/168912,sylvine,AutoGluon,3600s8c32G,7,0.947266,balacc,singularity,0.0.12,{'presets': 'best_quality'},stable,2021-02-23T14:07:50,3393.4,0,1336328336,,0.947266,0,31.0076
148,openml.org/t/168912,sylvine,AutoGluon,3600s8c32G,8,0.957031,balacc,singularity,0.0.12,{'presets': 'best_quality'},stable,2021-02-23T14:07:23,3366.6,0,3114831119,,0.957031,0,30.5139
149,openml.org/t/168912,sylvine,AutoGluon,3600s8c32G,9,0.957031,balacc,singularity,0.0.12,{'presets': 'best_quality'},stable,2021-02-23T13:58:40,2835.5,0,103968507,,0.957031,0,34.4685
150,openml.org/t/53,vehicle,AutoGluon,3600s8c32G,0,0.894968,balacc,singularity,0.0.12,{'presets': 'best_quality'},stable,2021-02-23T13:55:02,2663.8,28,2764100810,,0.894968,17,17.9699
151,openml.org/t/53,vehicle,AutoGluon,3600s8c32G,1,0.825758,balacc,singularity,0.0.12,{'presets': 'best_quality'},stable,2021-02-23T13:54:17,2608.6,28,2330840846,,0.825758,16,16.3527
152,openml.org/t/53,vehicle,AutoGluon,3600s8c32G,2,0.871753,balacc,singularity,0.0.12,{'presets': 'best_quality'},stable,2021-02-23T13:55:12,2666.2,28,3964298875,,0.871753,18,16.4622
153,openml.org/t/53,vehicle,AutoGluon,3600s8c32G,3,0.848972,balacc,singularity,0.0.12,{'presets': 'best_quality'},stable,2021-02-23T13:56:02,2677.8,28,3076231197,,0.848972,16,14.4924
154,openml.org/t/53,vehicle,AutoGluon,3600s8c32G,4,0.86039,balacc,singularity,0.0.12,{'presets': 'best_quality'},stable,2021-02-23T13:56:13,2667.6,28,1183494947,,0.86039,16,14.8218
155,openml.org/t/53,vehicle,AutoGluon,3600s8c32G,5,0.885281,balacc,singularity,0.0.12,{'presets': 'best_quality'},stable,2021-02-23T13:56:19,2661.5,28,987085747,,0.885281,24,20.923
156,openml.org/t/53,vehicle,AutoGluon,3600s8c32G,6,0.909091,balacc,singularity,0.0.12,{'presets': 'best_quality'},stable,2021-02-23T13:56:28,2631.5,28,4205384776,,0.909091,17,16.4503
157,openml.org/t/53,vehicle,AutoGluon,3600s8c32G,7,0.825216,balacc,singularity,0.0.12,{'presets': 'best_quality'},stable,2021-02-23T13:56:56,2654.4,28,302042450,,0.825216,16,16.2669
158,openml.org/t/53,vehicle,AutoGluon,3600s8c32G,8,0.869048,balacc,singularity,0.0.12,{'presets': 'best_quality'},stable,2021-02-23T14:00:22,2752.1,28,4215065392,,0.869048,16,14.645
159,openml.org/t/53,vehicle,AutoGluon,3600s8c32G,9,0.856548,balacc,singularity,0.0.12,{'presets': 'best_quality'},stable,2021-02-23T13:58:43,2634.5,28,630432805,,0.856548,16,22.9646
