,id,task,framework,constraint,fold,result,metric,mode,version,params,tag,utc,duration,models,seed,info,acc,predict_duration
5,openml.org/t/7592,adult,autoPyTorch,3600s8c32G,5,0.870188,acc,singularity,reproduce,,stable,2021-03-09T00:51:07,5490.6,1.0,3801934176,,0.870188,0.555218
50,openml.org/t/31,credit-g,autoPyTorch,3600s8c32G,3,0.76,acc,singularity,reproduce,,stable,2021-03-09T04:57:26,3238.4,1,48886716,,0.76,0.53454
50,openml.org/t/3945,KDDCup09_appetency,autoPyTorch,3600s8c32G,4,,acc,singularity,reproduce,,stable,2021-03-09T01:19:17,5.5,,1390442938,"ValueError: Found unknown categories ['Gvgmg2o', 'MF5cqBA'] in column 0 during transform",,
51,openml.org/t/31,credit-g,autoPyTorch,3600s8c32G,4,0.68,acc,singularity,reproduce,,stable,2021-03-09T04:59:11,3287.2,1,3911297917,,0.68,0.505467
51,openml.org/t/3945,KDDCup09_appetency,autoPyTorch,3600s8c32G,5,,acc,singularity,reproduce,,stable,2021-03-09T01:19:14,5.5,,1888199956,"ValueError: Found unknown categories ['Gvgmg2o', 'MF5cqBA'] in column 0 during transform",,
52,openml.org/t/31,credit-g,autoPyTorch,3600s8c32G,5,0.74,acc,singularity,reproduce,,stable,2021-03-09T04:57:57,3117.3,1,3291495718,,0.74,0.47877200000000003
52,openml.org/t/3945,KDDCup09_appetency,autoPyTorch,3600s8c32G,6,,acc,singularity,reproduce,,stable,2021-03-09T01:19:33,5.6,,1858398388,"ValueError: Found unknown categories ['MF5cqBA', 'Gvgmg2o'] in column 0 during transform",,
53,openml.org/t/31,credit-g,autoPyTorch,3600s8c32G,6,0.71,acc,singularity,reproduce,,stable,2021-03-09T04:57:44,3094.1,1,3734709891,,0.71,0.438274
53,openml.org/t/3945,KDDCup09_appetency,autoPyTorch,3600s8c32G,7,,acc,singularity,reproduce,,stable,2021-03-09T01:19:28,5.5,,1511770672,"ValueError: Found unknown categories ['Gvgmg2o', 'MF5cqBA'] in column 0 during transform",,
54,openml.org/t/31,credit-g,autoPyTorch,3600s8c32G,7,0.8,acc,singularity,reproduce,,stable,2021-03-09T05:03:41,3344.5,1,4137401122,,0.8,0.366696
54,openml.org/t/3945,KDDCup09_appetency,autoPyTorch,3600s8c32G,8,,acc,singularity,reproduce,,stable,2021-03-09T01:19:33,5.5,,470895235,ValueError: Found unknown categories ['Gvgmg2o'] in column 0 during transform,,
55,openml.org/t/31,credit-g,autoPyTorch,3600s8c32G,8,0.77,acc,singularity,reproduce,,stable,2021-03-09T05:01:11,3154.4,1,3775712325,,0.77,0.5010859999999999
55,openml.org/t/3945,KDDCup09_appetency,autoPyTorch,3600s8c32G,9,,acc,singularity,reproduce,,stable,2021-03-09T01:19:34,5.5,,3742189749,ValueError: Found unknown categories ['MF5cqBA'] in column 0 during transform,,
56,openml.org/t/31,credit-g,autoPyTorch,3600s8c32G,9,0.68,acc,singularity,reproduce,,stable,2021-03-09T05:01:08,3140.6,1,4090331157,,0.68,0.540805
56,openml.org/t/9977,nomao,autoPyTorch,3600s8c32G,0,0.9744709999999999,acc,singularity,reproduce,,stable,2021-03-09T03:25:15,5447.6,1.0,2064839979,,0.9744709999999999,0.393753
57,openml.org/t/168909,dilbert,autoPyTorch,3600s8c32G,0,0.995,acc,singularity,reproduce,,stable,2021-03-09T05:32:21,4980.3,1,3362915874,,0.995,0.142728
57,openml.org/t/9977,nomao,autoPyTorch,3600s8c32G,1,0.971569,acc,singularity,reproduce,,stable,2021-03-09T03:18:46,4882.7,1.0,2529947376,,0.971569,0.37302399999999997
58,openml.org/t/168909,dilbert,autoPyTorch,3600s8c32G,2,0.993,acc,singularity,reproduce,,stable,2021-03-09T05:32:29,4957.9,1,3972360048,,0.993,0.11921400000000001
58,openml.org/t/9977,nomao,autoPyTorch,3600s8c32G,2,0.9695389999999999,acc,singularity,reproduce,,stable,2021-03-09T03:20:56,4902.7,1.0,373967687,,0.9695389999999999,0.37408600000000003
59,openml.org/t/168909,dilbert,autoPyTorch,3600s8c32G,3,0.995,acc,singularity,reproduce,,stable,2021-03-09T05:34:49,5083.0,1,731170502,,0.995,0.132018
59,openml.org/t/9977,nomao,autoPyTorch,3600s8c32G,3,0.9747610000000001,acc,singularity,reproduce,,stable,2021-03-09T03:23:30,5022.9,1.0,1483169935,,0.9747610000000001,0.33465
6,openml.org/t/146818,Australian,autoPyTorch,3600s8c32G,6,0.8405799999999999,acc,singularity,reproduce,,stable,2021-03-09T04:03:16,3106.7,1,1013780903,,0.8405799999999999,0.58909
6,openml.org/t/7592,adult,autoPyTorch,3600s8c32G,6,0.870188,acc,singularity,reproduce,,stable,2021-03-09T01:00:45,6071.4,1.0,3741492725,,0.870188,0.575883
60,openml.org/t/168909,dilbert,autoPyTorch,3600s8c32G,4,0.9890000000000001,acc,singularity,reproduce,,stable,2021-03-09T05:47:03,5797.6,1,2398048770,,0.9890000000000001,0.120532
60,openml.org/t/9977,nomao,autoPyTorch,3600s8c32G,4,0.97331,acc,singularity,reproduce,,stable,2021-03-09T03:26:11,5132.6,1.0,590011599,,0.97331,0.379065
61,openml.org/t/168909,dilbert,autoPyTorch,3600s8c32G,5,0.9940000000000001,acc,singularity,reproduce,,stable,2021-03-09T05:32:29,4923.8,1,403446611,,0.9940000000000001,0.126159
61,openml.org/t/9977,nomao,autoPyTorch,3600s8c32G,5,0.973302,acc,singularity,reproduce,,stable,2021-03-09T03:39:09,5650.7,1.0,2550709243,,0.973302,0.41714300000000004
62,openml.org/t/168909,dilbert,autoPyTorch,3600s8c32G,6,0.993,acc,singularity,reproduce,,stable,2021-03-09T05:35:20,5064.6,1,1282850347,,0.993,0.13429000000000002
62,openml.org/t/9977,nomao,autoPyTorch,3600s8c32G,6,0.9712709999999999,acc,singularity,reproduce,,stable,2021-03-09T03:51:53,6353.6,1.0,2348311204,,0.9712709999999999,0.375643
63,openml.org/t/168909,dilbert,autoPyTorch,3600s8c32G,7,0.993,acc,singularity,reproduce,,stable,2021-03-09T05:46:17,5713.1,1,3497265923,,0.993,0.164127
63,openml.org/t/9977,nomao,autoPyTorch,3600s8c32G,7,0.9756239999999999,acc,singularity,reproduce,,stable,2021-03-09T03:35:30,5151.6,1.0,4042303188,,0.9756239999999999,0.31758200000000003
64,openml.org/t/168909,dilbert,autoPyTorch,3600s8c32G,9,0.998,acc,singularity,reproduce,,stable,2021-03-09T05:51:53,6008.0,1,200909076,,0.998,0.15119200000000002
64,openml.org/t/9977,nomao,autoPyTorch,3600s8c32G,8,0.9698200000000001,acc,singularity,reproduce,,stable,2021-03-09T03:59:39,6511.7,1.0,375121167,,0.9698200000000001,0.38243299999999997
65,openml.org/t/168910,fabert,autoPyTorch,3600s8c32G,0,0.7184470000000001,acc,singularity,reproduce,,stable,2021-03-09T05:13:26,3675.7,1,103148678,,0.7184470000000001,0.221306
65,openml.org/t/9977,nomao,autoPyTorch,3600s8c32G,9,0.9712709999999999,acc,singularity,reproduce,,stable,2021-03-09T03:47:52,5641.1,1.0,3776305464,,0.9712709999999999,0.399615
66,openml.org/t/146212,Shuttle,autoPyTorch,3600s8c32G,1,0.999655,acc,singularity,reproduce,,stable,2021-03-09T04:43:40,6798.5,1.0,2786152322,,0.999655,0.498667
66,openml.org/t/168910,fabert,autoPyTorch,3600s8c32G,1,0.7257279999999999,acc,singularity,reproduce,,stable,2021-03-09T05:08:39,3367.5,1,3027384171,,0.7257279999999999,0.22764
67,openml.org/t/146212,Shuttle,autoPyTorch,3600s8c32G,2,1.0,acc,singularity,reproduce,,stable,2021-03-09T04:28:47,5875.1,1.0,887056252,,1.0,0.43052700000000005
67,openml.org/t/168910,fabert,autoPyTorch,3600s8c32G,2,0.728155,acc,singularity,reproduce,,stable,2021-03-09T05:35:59,4979.1,1,1465450268,,0.728155,0.379352
68,openml.org/t/146212,Shuttle,autoPyTorch,3600s8c32G,3,0.999655,acc,singularity,reproduce,,stable,2021-03-09T04:31:25,6029.6,1.0,1618430812,,0.999655,0.426679
68,openml.org/t/168910,fabert,autoPyTorch,3600s8c32G,3,0.726942,acc,singularity,reproduce,,stable,2021-03-09T05:13:18,3581.5,1,1957891771,,0.726942,0.207273
69,openml.org/t/146212,Shuttle,autoPyTorch,3600s8c32G,4,1.0,acc,singularity,reproduce,,stable,2021-03-09T04:33:42,6137.1,1.0,3414203257,,1.0,0.523351
69,openml.org/t/168910,fabert,autoPyTorch,3600s8c32G,4,0.742718,acc,singularity,reproduce,,stable,2021-03-09T05:47:19,5595.7,1,1598466516,,0.742718,0.194875
7,openml.org/t/146818,Australian,autoPyTorch,3600s8c32G,7,0.8695649999999999,acc,singularity,reproduce,,stable,2021-03-09T04:04:09,3115.7,1,1101808956,,0.8695649999999999,0.5174300000000001
7,openml.org/t/7592,adult,autoPyTorch,3600s8c32G,7,0.87326,acc,singularity,reproduce,,stable,2021-03-09T00:46:22,5213.6,1.0,1816266918,,0.87326,0.57744
70,openml.org/t/146212,Shuttle,autoPyTorch,3600s8c32G,6,1.0,acc,singularity,reproduce,,stable,2021-03-09T04:33:24,6092.5,1.0,648793803,,1.0,0.42456000000000005
70,openml.org/t/168910,fabert,autoPyTorch,3600s8c32G,5,0.746359,acc,singularity,reproduce,,stable,2021-03-09T05:16:29,3675.1,1,1925611096,,0.746359,0.22432399999999997
71,openml.org/t/146212,Shuttle,autoPyTorch,3600s8c32G,7,1.0,acc,singularity,reproduce,,stable,2021-03-09T04:30:34,5917.4,1.0,1470937249,,1.0,0.533948
71,openml.org/t/168910,fabert,autoPyTorch,3600s8c32G,6,0.709951,acc,singularity,reproduce,,stable,2021-03-09T05:16:32,3669.9,1,3624854657,,0.709951,0.212434
72,openml.org/t/146212,Shuttle,autoPyTorch,3600s8c32G,8,0.999483,acc,singularity,reproduce,,stable,2021-03-09T04:37:50,6360.0,1.0,362970344,,0.999483,0.493609
72,openml.org/t/168910,fabert,autoPyTorch,3600s8c32G,7,0.7266100000000001,acc,singularity,reproduce,,stable,2021-03-09T05:44:32,5266.6,1,3687419455,,0.7266100000000001,0.217689
73,openml.org/t/168331,Volkert,autoPyTorch,3600s8c32G,0,0.722003,acc,singularity,reproduce,,stable,2021-03-09T04:46:41,6703.6,1.0,1829202912,,0.722003,0.623287
73,openml.org/t/168910,fabert,autoPyTorch,3600s8c32G,8,0.722965,acc,singularity,reproduce,,stable,2021-03-09T05:19:05,3710.4,1,3659692655,,0.722965,0.20672800000000002
74,openml.org/t/168331,Volkert,autoPyTorch,3600s8c32G,2,0.725433,acc,singularity,reproduce,,stable,2021-03-09T04:55:57,7110.6,1.0,50547039,,0.725433,0.574866
74,openml.org/t/168910,fabert,autoPyTorch,3600s8c32G,9,0.712029,acc,singularity,reproduce,,stable,2021-03-09T05:42:28,5117.0,1,1968903177,,0.712029,0.41560699999999995
75,openml.org/t/168331,Volkert,autoPyTorch,3600s8c32G,3,0.72852,acc,singularity,reproduce,,stable,2021-03-09T04:48:38,6638.8,1.0,891090966,,0.72852,0.627887
75,openml.org/t/168911,jasmine,autoPyTorch,3600s8c32G,0,0.80602,acc,singularity,reproduce,,stable,2021-03-09T05:14:21,3392.0,1,2302738270,,0.80602,0.308433
76,openml.org/t/168331,Volkert,autoPyTorch,3600s8c32G,4,0.726634,acc,singularity,reproduce,,stable,2021-03-09T04:55:05,6816.4,1.0,2018210307,,0.726634,0.580941
76,openml.org/t/168911,jasmine,autoPyTorch,3600s8c32G,1,0.816054,acc,singularity,reproduce,,stable,2021-03-09T05:15:18,3432.0,1,867924778,,0.816054,0.282294
77,openml.org/t/168331,Volkert,autoPyTorch,3600s8c32G,5,0.724404,acc,singularity,reproduce,,stable,2021-03-09T04:56:03,6842.9,1.0,1471304631,,0.724404,0.6176149999999999
77,openml.org/t/168911,jasmine,autoPyTorch,3600s8c32G,2,0.8461540000000001,acc,singularity,reproduce,,stable,2021-03-09T05:16:36,3356.7,1,1866113484,,0.8461540000000001,0.250641
78,openml.org/t/168331,Volkert,autoPyTorch,3600s8c32G,7,0.729206,acc,singularity,reproduce,,stable,2021-03-09T05:03:27,6985.1,1.0,1999761317,,0.729206,0.662702
78,openml.org/t/168911,jasmine,autoPyTorch,3600s8c32G,3,0.819398,acc,singularity,reproduce,,stable,2021-03-09T05:18:25,3437.2,1,2553310085,,0.819398,0.284452
79,openml.org/t/168331,Volkert,autoPyTorch,3600s8c32G,8,0.729377,acc,singularity,reproduce,,stable,2021-03-09T05:07:56,7156.6,1.0,2933585828,,0.729377,0.6220399999999999
79,openml.org/t/168911,jasmine,autoPyTorch,3600s8c32G,4,0.7751680000000001,acc,singularity,reproduce,,stable,2021-03-09T05:22:44,3603.6,1,2679053174,,0.7751680000000001,0.301711
8,openml.org/t/146818,Australian,autoPyTorch,3600s8c32G,8,0.884058,acc,singularity,reproduce,,stable,2021-03-09T04:05:43,3105.7,1,562357917,,0.884058,0.584286
8,openml.org/t/7592,adult,autoPyTorch,3600s8c32G,8,0.8806309999999999,acc,singularity,reproduce,,stable,2021-03-09T00:50:24,5453.8,1.0,585263955,,0.8806309999999999,0.6412640000000001
80,openml.org/t/168331,Volkert,autoPyTorch,3600s8c32G,9,0.732464,acc,singularity,reproduce,,stable,2021-03-09T04:59:47,6609.9,1.0,448973667,,0.732464,0.5843229999999999
80,openml.org/t/168911,jasmine,autoPyTorch,3600s8c32G,5,0.812081,acc,singularity,reproduce,,stable,2021-03-09T05:18:48,3367.8,1,1577570853,,0.812081,0.321592
81,openml.org/t/168911,jasmine,autoPyTorch,3600s8c32G,6,0.822148,acc,singularity,reproduce,,stable,2021-03-09T05:21:40,3484.1,1,3718630849,,0.822148,0.377924
82,openml.org/t/168911,jasmine,autoPyTorch,3600s8c32G,7,0.798658,acc,singularity,reproduce,,stable,2021-03-09T05:21:05,3452.3,1,1249393375,,0.798658,0.26053200000000004
83,openml.org/t/168911,jasmine,autoPyTorch,3600s8c32G,8,0.8255030000000001,acc,singularity,reproduce,,stable,2021-03-09T05:19:52,3324.3,1,2343241436,,0.8255030000000001,0.33287100000000003
84,openml.org/t/168911,jasmine,autoPyTorch,3600s8c32G,9,0.8154359999999999,acc,singularity,reproduce,,stable,2021-03-09T05:26:05,3665.3,1,465357906,,0.8154359999999999,0.249824
85,openml.org/t/3917,kc1,autoPyTorch,3600s8c32G,0,0.8862559999999999,acc,singularity,reproduce,,stable,2021-03-09T05:21:49,3387.5,1,2974787494,,0.8862559999999999,0.310526
86,openml.org/t/3917,kc1,autoPyTorch,3600s8c32G,1,0.876777,acc,singularity,reproduce,,stable,2021-03-09T05:27:38,3681.9,1,2500143182,,0.876777,0.42710699999999996
87,openml.org/t/3917,kc1,autoPyTorch,3600s8c32G,2,0.853081,acc,singularity,reproduce,,stable,2021-03-09T05:21:42,3215.0,1,104984819,,0.853081,0.293645
88,openml.org/t/3917,kc1,autoPyTorch,3600s8c32G,3,0.8672989999999999,acc,singularity,reproduce,,stable,2021-03-09T05:27:36,3560.5,1,3910469942,,0.8672989999999999,0.35462
89,openml.org/t/3917,kc1,autoPyTorch,3600s8c32G,4,0.8246450000000001,acc,singularity,reproduce,,stable,2021-03-09T05:26:12,3478.8,1,2872940605,,0.8246450000000001,0.379575
9,openml.org/t/146818,Australian,autoPyTorch,3600s8c32G,9,0.8695649999999999,acc,singularity,reproduce,,stable,2021-03-09T04:09:55,3298.6,1,112180144,,0.8695649999999999,0.47466099999999994
9,openml.org/t/7592,adult,autoPyTorch,3600s8c32G,9,0.8796069999999999,acc,singularity,reproduce,,stable,2021-03-09T00:48:47,5357.2,1.0,2963205158,,0.8796069999999999,0.6386689999999999
90,openml.org/t/3917,kc1,autoPyTorch,3600s8c32G,5,0.8436020000000001,acc,singularity,reproduce,,stable,2021-03-09T05:27:58,3538.8,1,784757896,,0.8436020000000001,0.324013
91,openml.org/t/3917,kc1,autoPyTorch,3600s8c32G,6,0.834123,acc,singularity,reproduce,,stable,2021-03-09T05:24:09,3200.3,1,1748620274,,0.834123,0.407335
92,openml.org/t/3917,kc1,autoPyTorch,3600s8c32G,7,0.881517,acc,singularity,reproduce,,stable,2021-03-09T05:27:56,3379.1,1,1162468431,,0.881517,0.29320100000000004
93,openml.org/t/3917,kc1,autoPyTorch,3600s8c32G,8,0.8909950000000001,acc,singularity,reproduce,,stable,2021-03-09T05:33:38,3639.9,1,1749911333,,0.8909950000000001,0.34901
94,openml.org/t/3917,kc1,autoPyTorch,3600s8c32G,9,0.866667,acc,singularity,reproduce,,stable,2021-03-09T05:30:43,3440.8,1,822511829,,0.866667,0.353498
95,openml.org/t/3,kr-vs-kp,autoPyTorch,3600s8c32G,0,0.990625,acc,singularity,reproduce,,stable,2021-03-09T05:25:52,3135.8,1,2394902062,,0.990625,0.257797
96,openml.org/t/3,kr-vs-kp,autoPyTorch,3600s8c32G,1,0.984375,acc,singularity,reproduce,,stable,2021-03-09T05:29:49,3351.7,1,3221780671,,0.984375,0.273421
97,openml.org/t/3,kr-vs-kp,autoPyTorch,3600s8c32G,2,0.996875,acc,singularity,reproduce,,stable,2021-03-09T05:35:05,3597.0,1,356140696,,0.996875,0.230294
98,openml.org/t/3,kr-vs-kp,autoPyTorch,3600s8c32G,3,0.996875,acc,singularity,reproduce,,stable,2021-03-09T05:29:17,3158.6,1,1442988,,0.996875,0.29119
99,openml.org/t/3,kr-vs-kp,autoPyTorch,3600s8c32G,4,1.0,acc,singularity,reproduce,,stable,2021-03-09T05:40:22,3729.5,1,787248350,,1.0,0.2471
