,id,task,framework,constraint,fold,result,metric,mode,version,params,tag,utc,duration,models,seed,info,acc,predict_duration
40,openml.org/t/168330,Jannis,autoPyTorch,3600s8c32G,2,0.730117,acc,singularity,reproduce,,stable,2021-03-09T14:16:47,6915.5,1.0,2385491449,,0.730117,0.627746
41,openml.org/t/168330,Jannis,autoPyTorch,3600s8c32G,6,0.717067,acc,singularity,reproduce,,stable,2021-03-09T14:06:48,6278.8,1.0,316832447,,0.717067,0.762262
42,openml.org/t/168330,Jannis,autoPyTorch,3600s8c32G,8,0.733787,acc,singularity,reproduce,,stable,2021-03-09T14:08:04,6340.5,1.0,707282750,,0.733787,1.02793
43,openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,autoPyTorch,3600s8c32G,1,0.8690319999999999,acc,singularity,reproduce,,stable,2021-03-09T13:50:59,5264.6,1.0,3347939071,,0.8690319999999999,0.37932
44,openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,autoPyTorch,3600s8c32G,2,0.8833110000000001,acc,singularity,reproduce,,stable,2021-03-09T13:59:26,5751.3,1.0,947647888,,0.8833110000000001,0.40792
45,openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,autoPyTorch,3600s8c32G,3,0.881526,acc,singularity,reproduce,,stable,2021-03-09T13:52:07,5313.7,1.0,3834266032,,0.881526,0.37195100000000003
46,openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,autoPyTorch,3600s8c32G,4,0.879741,acc,singularity,reproduce,,stable,2021-03-09T14:21:29,7052.3,1.0,2170943648,,0.879741,0.416746
47,openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,autoPyTorch,3600s8c32G,5,0.8850959999999999,acc,singularity,reproduce,,stable,2021-03-09T13:46:09,4917.2,1.0,1097990407,,0.8850959999999999,0.323121
48,openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,autoPyTorch,3600s8c32G,6,0.877287,acc,singularity,reproduce,,stable,2021-03-09T14:05:18,6041.0,1.0,2886725508,,0.877287,0.381067
49,openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,autoPyTorch,3600s8c32G,8,0.8868809999999999,acc,singularity,reproduce,,stable,2021-03-09T14:00:10,5713.8,1.0,1694007106,,0.8868809999999999,0.47094899999999995
50,openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,autoPyTorch,3600s8c32G,9,0.8830620000000001,acc,singularity,reproduce,,stable,2021-03-09T14:01:46,5796.1,1.0,3966140098,,0.8830620000000001,0.349071
51,openml.org/t/3945,KDDCup09_appetency,autoPyTorch,3600s8c32G,0,,acc,singularity,reproduce,,stable,2021-03-09T12:25:18,6.8,,3712613020,"ValueError: Found unknown categories ['Gvgmg2o', 'MF5cqBA'] in column 0 during transform",,
52,openml.org/t/3945,KDDCup09_appetency,autoPyTorch,3600s8c32G,1,,acc,singularity,reproduce,,stable,2021-03-09T12:25:25,6.0,,3147681184,"ValueError: Found unknown categories ['Gvgmg2o', 'MF5cqBA'] in column 0 during transform",,
53,openml.org/t/3945,KDDCup09_appetency,autoPyTorch,3600s8c32G,2,,acc,singularity,reproduce,,stable,2021-03-09T12:25:31,6.0,,3926398148,"ValueError: Found unknown categories ['Gvgmg2o', 'MF5cqBA'] in column 0 during transform",,
54,openml.org/t/3945,KDDCup09_appetency,autoPyTorch,3600s8c32G,3,,acc,singularity,reproduce,,stable,2021-03-09T12:25:37,5.9,,3898483597,"ValueError: Found unknown categories ['MF5cqBA', 'Gvgmg2o'] in column 0 during transform",,
55,openml.org/t/3945,KDDCup09_appetency,autoPyTorch,3600s8c32G,4,,acc,singularity,reproduce,,stable,2021-03-09T12:25:52,6.1,,4033655515,"ValueError: Found unknown categories ['Gvgmg2o', 'MF5cqBA'] in column 0 during transform",,
56,openml.org/t/3945,KDDCup09_appetency,autoPyTorch,3600s8c32G,5,,acc,singularity,reproduce,,stable,2021-03-09T12:25:50,6.1,,1072653643,"ValueError: Found unknown categories ['Gvgmg2o', 'MF5cqBA'] in column 0 during transform",,
