,id,task,framework,constraint,fold,result,metric,mode,version,params,tag,utc,duration,models,seed,info,acc,predict_duration
0,openml.org/t/146818,Australian,autoPyTorch,3600s8c32G,2,0.8115939999999999,acc,singularity,reproduce,,stable,2021-03-08T14:58:50,3278.1,1,2769792656,,0.8115939999999999,0.910191
1,openml.org/t/146818,Australian,autoPyTorch,3600s8c32G,3,0.782609,acc,singularity,reproduce,,stable,2021-03-08T15:21:27,4635.0,1,561862741,,0.782609,1.32559
2,openml.org/t/146818,Australian,autoPyTorch,3600s8c32G,4,0.898551,acc,singularity,reproduce,,stable,2021-03-08T15:20:25,4570.8,1,2747863007,,0.898551,1.01146
3,openml.org/t/10101,blood-transfusion,autoPyTorch,3600s8c32G,0,0.746667,acc,singularity,reproduce,,stable,2021-03-08T14:58:39,3144.9,1,2926107653,,0.746667,0.465247
4,openml.org/t/10101,blood-transfusion,autoPyTorch,3600s8c32G,2,0.706667,acc,singularity,reproduce,,stable,2021-03-08T14:57:16,3060.8,1,477684314,,0.706667,0.663093
5,openml.org/t/10101,blood-transfusion,autoPyTorch,3600s8c32G,3,0.786667,acc,singularity,reproduce,,stable,2021-03-08T15:24:39,3334.2,1,4251450794,,0.786667,1.37635
6,openml.org/t/10101,blood-transfusion,autoPyTorch,3600s8c32G,4,0.76,acc,singularity,reproduce,,stable,2021-03-08T15:26:29,3359.6,1,303826686,,0.76,0.695579
7,openml.org/t/10101,blood-transfusion,autoPyTorch,3600s8c32G,5,0.786667,acc,singularity,reproduce,,stable,2021-03-08T15:24:36,3245.7,1,137288422,,0.786667,1.9588
8,openml.org/t/10101,blood-transfusion,autoPyTorch,3600s8c32G,6,0.8,acc,singularity,reproduce,,stable,2021-03-08T15:22:25,3116.1,1,1507684424,,0.8,0.418746
9,openml.org/t/10101,blood-transfusion,autoPyTorch,3600s8c32G,7,0.8,acc,singularity,reproduce,,stable,2021-03-08T15:21:11,3123.7,1,2424717962,,0.8,0.5603279999999999
10,openml.org/t/10101,blood-transfusion,autoPyTorch,3600s8c32G,8,0.756757,acc,singularity,reproduce,,stable,2021-03-08T15:29:42,3637.1,1,910565313,,0.756757,0.6550279999999999
