,index,constraint,fold,model,overfit,task,test,tool,train,val,seed
48,48,3600s8c32G,3,best_ensemble_model,,vehicle,0.883117,AutoGluon,,,0
49,49,3600s8c32G,4,best_ensemble_model,,vehicle,0.86039,AutoGluon,,,0
900,900,3600s8c32G,0,best_ensemble_model,,Albert,0.690669,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,0
901,901,3600s8c32G,1,best_ensemble_model,,Albert,0.690481,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,0
902,902,3600s8c32G,2,best_ensemble_model,,Albert,0.69342,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,0
903,903,3600s8c32G,3,best_ensemble_model,,Albert,0.689893,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,0
904,904,3600s8c32G,4,best_ensemble_model,,Albert,0.693679,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,0
905,905,3600s8c32G,0,best_ensemble_model,,Australian,0.8858229999999999,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,0
906,906,3600s8c32G,1,best_ensemble_model,,Australian,0.8314940000000001,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,0
907,907,3600s8c32G,2,best_ensemble_model,,Australian,0.8595079999999999,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,0
908,908,3600s8c32G,3,best_ensemble_model,,Australian,0.8624790000000001,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,0
909,909,3600s8c32G,4,best_ensemble_model,,Australian,0.925297,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,0
910,910,3600s8c32G,0,best_ensemble_model,,MiniBooNE,0.941605,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,0
911,911,3600s8c32G,1,best_ensemble_model,,MiniBooNE,0.945017,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,0
912,912,3600s8c32G,2,best_ensemble_model,,MiniBooNE,0.945059,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,0
913,913,3600s8c32G,3,best_ensemble_model,,MiniBooNE,0.946198,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,0
914,914,3600s8c32G,4,best_ensemble_model,,MiniBooNE,0.947829,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,0
915,915,3600s8c32G,0,best_ensemble_model,,adult,0.851833,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,0
916,916,3600s8c32G,1,best_ensemble_model,,adult,0.8403139999999999,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,0
917,917,3600s8c32G,2,best_ensemble_model,,adult,0.8503959999999999,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,0
918,918,3600s8c32G,3,best_ensemble_model,,adult,0.8390569999999999,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,0
919,919,3600s8c32G,4,best_ensemble_model,,adult,0.8361209999999999,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,0
920,920,3600s8c32G,0,best_ensemble_model,,cnae-9,0.981481,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,0
921,921,3600s8c32G,1,best_ensemble_model,,cnae-9,0.916667,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,0
922,922,3600s8c32G,2,best_ensemble_model,,cnae-9,0.962963,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,0
923,923,3600s8c32G,3,best_ensemble_model,,cnae-9,0.953704,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,0
924,924,3600s8c32G,4,best_ensemble_model,,cnae-9,0.962963,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,0
925,925,3600s8c32G,0,best_ensemble_model,,connect-4,0.776162,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,0
926,926,3600s8c32G,1,best_ensemble_model,,connect-4,0.776844,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,0
927,927,3600s8c32G,2,best_ensemble_model,,connect-4,0.806825,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,0
928,928,3600s8c32G,3,best_ensemble_model,,connect-4,0.784173,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,0
929,929,3600s8c32G,4,best_ensemble_model,,connect-4,0.782011,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,0
930,930,3600s8c32G,0,best_ensemble_model,,higgs,0.730902,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,0
931,931,3600s8c32G,1,best_ensemble_model,,higgs,0.726087,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,0
932,932,3600s8c32G,2,best_ensemble_model,,higgs,0.738371,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,0
933,933,3600s8c32G,3,best_ensemble_model,,higgs,0.737351,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,0
934,934,3600s8c32G,4,best_ensemble_model,,higgs,0.735846,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,0
935,935,3600s8c32G,0,best_ensemble_model,,kr-vs-kp,0.993738,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,0
936,936,3600s8c32G,1,best_ensemble_model,,kr-vs-kp,0.988024,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,0
937,937,3600s8c32G,2,best_ensemble_model,,kr-vs-kp,0.996732,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,0
938,938,3600s8c32G,3,best_ensemble_model,,kr-vs-kp,0.997006,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,0
939,939,3600s8c32G,4,best_ensemble_model,,kr-vs-kp,1.0,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,0
940,940,3600s8c32G,0,best_ensemble_model,,segment,0.991342,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,0
941,941,3600s8c32G,1,best_ensemble_model,,segment,0.995671,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,0
942,942,3600s8c32G,2,best_ensemble_model,,segment,0.991342,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,0
943,943,3600s8c32G,3,best_ensemble_model,,segment,0.995671,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,0
944,944,3600s8c32G,4,best_ensemble_model,,segment,1.0,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,0
945,945,3600s8c32G,0,best_ensemble_model,,vehicle,0.870617,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,0
946,946,3600s8c32G,1,best_ensemble_model,,vehicle,0.80303,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,0
947,947,3600s8c32G,2,best_ensemble_model,,vehicle,0.790043,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,0
948,948,3600s8c32G,3,best_ensemble_model,,vehicle,0.824134,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,0
949,949,3600s8c32G,4,best_ensemble_model,,vehicle,0.849567,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,0
1250,1250,3600s8c32G,0,best_ensemble_model,,Albert,0.688317,autosklearn_metaminiboone_all,,,0
1251,1251,3600s8c32G,1,best_ensemble_model,,Albert,0.688317,autosklearn_metaminiboone_all,,,0
1252,1252,3600s8c32G,2,best_ensemble_model,,Albert,0.690246,autosklearn_metaminiboone_all,,,0
1253,1253,3600s8c32G,3,best_ensemble_model,,Albert,0.688176,autosklearn_metaminiboone_all,,,0
1254,1254,3600s8c32G,4,best_ensemble_model,,Albert,0.690175,autosklearn_metaminiboone_all,,,0
1255,1255,3600s8c32G,0,best_ensemble_model,,Australian,0.8595079999999999,autosklearn_metaminiboone_all,,,0
1256,1256,3600s8c32G,1,best_ensemble_model,,Australian,0.8476229999999999,autosklearn_metaminiboone_all,,,0
1257,1257,3600s8c32G,2,best_ensemble_model,,Australian,0.84635,autosklearn_metaminiboone_all,,,0
1258,1258,3600s8c32G,3,best_ensemble_model,,Australian,0.833192,autosklearn_metaminiboone_all,,,0
1259,1259,3600s8c32G,4,best_ensemble_model,,Australian,0.8858229999999999,autosklearn_metaminiboone_all,,,0
1260,1260,3600s8c32G,0,best_ensemble_model,,MiniBooNE,0.941556,autosklearn_metaminiboone_all,,,0
1261,1261,3600s8c32G,1,best_ensemble_model,,MiniBooNE,0.938501,autosklearn_metaminiboone_all,,,0
1262,1262,3600s8c32G,2,best_ensemble_model,,MiniBooNE,0.941713,autosklearn_metaminiboone_all,,,0
1263,1263,3600s8c32G,3,best_ensemble_model,,MiniBooNE,0.944911,autosklearn_metaminiboone_all,,,0
1264,1264,3600s8c32G,4,best_ensemble_model,,MiniBooNE,0.944769,autosklearn_metaminiboone_all,,,0
1265,1265,3600s8c32G,0,best_ensemble_model,,adult,0.8508290000000001,autosklearn_metaminiboone_all,,,0
1266,1266,3600s8c32G,1,best_ensemble_model,,adult,0.838772,autosklearn_metaminiboone_all,,,0
1267,1267,3600s8c32G,2,best_ensemble_model,,adult,0.849943,autosklearn_metaminiboone_all,,,0
1268,1268,3600s8c32G,3,best_ensemble_model,,adult,0.840965,autosklearn_metaminiboone_all,,,0
1269,1269,3600s8c32G,4,best_ensemble_model,,adult,0.838433,autosklearn_metaminiboone_all,,,0
1270,1270,3600s8c32G,0,best_ensemble_model,,cnae-9,0.972222,autosklearn_metaminiboone_all,,,0
1271,1271,3600s8c32G,1,best_ensemble_model,,cnae-9,0.925926,autosklearn_metaminiboone_all,,,0
1272,1272,3600s8c32G,2,best_ensemble_model,,cnae-9,0.962963,autosklearn_metaminiboone_all,,,0
1273,1273,3600s8c32G,3,best_ensemble_model,,cnae-9,0.935185,autosklearn_metaminiboone_all,,,0
1274,1274,3600s8c32G,4,best_ensemble_model,,cnae-9,0.962963,autosklearn_metaminiboone_all,,,0
1275,1275,3600s8c32G,0,best_ensemble_model,,connect-4,0.774256,autosklearn_metaminiboone_all,,,0
1276,1276,3600s8c32G,1,best_ensemble_model,,connect-4,0.762269,autosklearn_metaminiboone_all,,,0
1277,1277,3600s8c32G,2,best_ensemble_model,,connect-4,0.763663,autosklearn_metaminiboone_all,,,0
1278,1278,3600s8c32G,3,best_ensemble_model,,connect-4,0.761921,autosklearn_metaminiboone_all,,,0
1279,1279,3600s8c32G,4,best_ensemble_model,,connect-4,0.782604,autosklearn_metaminiboone_all,,,0
1280,1280,3600s8c32G,0,best_ensemble_model,,higgs,0.735297,autosklearn_metaminiboone_all,,,0
1281,1281,3600s8c32G,1,best_ensemble_model,,higgs,0.7222029999999999,autosklearn_metaminiboone_all,,,0
1282,1282,3600s8c32G,2,best_ensemble_model,,higgs,0.7379680000000001,autosklearn_metaminiboone_all,,,0
1283,1283,3600s8c32G,3,best_ensemble_model,,higgs,0.729729,autosklearn_metaminiboone_all,,,0
1284,1284,3600s8c32G,4,best_ensemble_model,,higgs,0.737352,autosklearn_metaminiboone_all,,,0
1285,1285,3600s8c32G,0,best_ensemble_model,,kr-vs-kp,0.993738,autosklearn_metaminiboone_all,,,0
1286,1286,3600s8c32G,1,best_ensemble_model,,kr-vs-kp,0.98503,autosklearn_metaminiboone_all,,,0
1287,1287,3600s8c32G,2,best_ensemble_model,,kr-vs-kp,,autosklearn_metaminiboone_all,,,0
1288,1288,3600s8c32G,3,best_ensemble_model,,kr-vs-kp,1.0,autosklearn_metaminiboone_all,,,0
1289,1289,3600s8c32G,4,best_ensemble_model,,kr-vs-kp,1.0,autosklearn_metaminiboone_all,,,0
1290,1290,3600s8c32G,0,best_ensemble_model,,segment,0.991342,autosklearn_metaminiboone_all,,,0
1291,1291,3600s8c32G,1,best_ensemble_model,,segment,0.987013,autosklearn_metaminiboone_all,,,0
1292,1292,3600s8c32G,2,best_ensemble_model,,segment,0.991342,autosklearn_metaminiboone_all,,,0
1293,1293,3600s8c32G,3,best_ensemble_model,,segment,0.995671,autosklearn_metaminiboone_all,,,0
1294,1294,3600s8c32G,4,best_ensemble_model,,segment,1.0,autosklearn_metaminiboone_all,,,0
1295,1295,3600s8c32G,0,best_ensemble_model,,vehicle,0.8597940000000001,autosklearn_metaminiboone_all,,,0
1296,1296,3600s8c32G,1,best_ensemble_model,,vehicle,0.8138529999999999,autosklearn_metaminiboone_all,,,0
1297,1297,3600s8c32G,2,best_ensemble_model,,vehicle,0.778084,autosklearn_metaminiboone_all,,,0
1298,1298,3600s8c32G,3,best_ensemble_model,,vehicle,0.826299,autosklearn_metaminiboone_all,,,0
1299,1299,3600s8c32G,4,best_ensemble_model,,vehicle,0.872835,autosklearn_metaminiboone_all,,,0
1300,0,3600s8c32G,0,best_ensemble_model,,Albert,0.693796,AutoGluon,,,1
1301,1,3600s8c32G,1,best_ensemble_model,,Albert,0.700522,AutoGluon,,,1
1302,2,3600s8c32G,2,best_ensemble_model,,Albert,0.7027800000000001,AutoGluon,,,1
1303,3,3600s8c32G,3,best_ensemble_model,,Albert,0.699158,AutoGluon,,,1
1304,4,3600s8c32G,4,best_ensemble_model,,Albert,0.7026859999999999,AutoGluon,,,1
1305,5,3600s8c32G,0,best_ensemble_model,,Australian,0.8595079999999999,AutoGluon,,,1
1306,6,3600s8c32G,1,best_ensemble_model,,Australian,0.8314940000000001,AutoGluon,,,1
1307,7,3600s8c32G,2,best_ensemble_model,,Australian,0.8565370000000001,AutoGluon,,,1
1308,8,3600s8c32G,3,best_ensemble_model,,Australian,0.82725,AutoGluon,,,1
1309,9,3600s8c32G,4,best_ensemble_model,,Australian,0.8989809999999999,AutoGluon,,,1
1310,10,3600s8c32G,0,best_ensemble_model,,MiniBooNE,0.940821,AutoGluon,,,1
1311,11,3600s8c32G,1,best_ensemble_model,,MiniBooNE,0.943286,AutoGluon,,,1
1312,12,3600s8c32G,2,best_ensemble_model,,MiniBooNE,0.944987,AutoGluon,,,1
1313,13,3600s8c32G,3,best_ensemble_model,,MiniBooNE,0.947914,AutoGluon,,,1
1314,14,3600s8c32G,4,best_ensemble_model,,MiniBooNE,0.947243,AutoGluon,,,1
1315,15,3600s8c32G,0,best_ensemble_model,,adult,0.813667,AutoGluon,,,1
1316,16,3600s8c32G,1,best_ensemble_model,,adult,0.8246629999999999,AutoGluon,,,1
1317,17,3600s8c32G,2,best_ensemble_model,,adult,0.805109,AutoGluon,,,1
1318,18,3600s8c32G,3,best_ensemble_model,,adult,0.8084600000000001,AutoGluon,,,1
1319,19,3600s8c32G,4,best_ensemble_model,,adult,0.8116399999999999,AutoGluon,,,1
1320,20,3600s8c32G,0,best_ensemble_model,,cnae-9,0.953704,AutoGluon,,,1
1321,21,3600s8c32G,1,best_ensemble_model,,cnae-9,0.898148,AutoGluon,,,1
1322,22,3600s8c32G,2,best_ensemble_model,,cnae-9,0.962963,AutoGluon,,,1
1323,23,3600s8c32G,3,best_ensemble_model,,cnae-9,0.898148,AutoGluon,,,1
1324,24,3600s8c32G,4,best_ensemble_model,,cnae-9,0.981481,AutoGluon,,,1
1325,25,3600s8c32G,0,best_ensemble_model,,connect-4,0.756947,AutoGluon,,,1
1326,26,3600s8c32G,1,best_ensemble_model,,connect-4,0.75764,AutoGluon,,,1
1327,27,3600s8c32G,2,best_ensemble_model,,connect-4,0.7812020000000001,AutoGluon,,,1
1328,28,3600s8c32G,3,best_ensemble_model,,connect-4,0.756872,AutoGluon,,,1
1329,29,3600s8c32G,4,best_ensemble_model,,connect-4,0.768372,AutoGluon,,,1
1330,30,3600s8c32G,0,best_ensemble_model,,higgs,0.733135,AutoGluon,,,1
1331,31,3600s8c32G,1,best_ensemble_model,,higgs,,AutoGluon,,,1
1332,32,3600s8c32G,2,best_ensemble_model,,higgs,,AutoGluon,,,1
1333,33,3600s8c32G,3,best_ensemble_model,,higgs,,AutoGluon,,,1
1334,34,3600s8c32G,4,best_ensemble_model,,higgs,,AutoGluon,,,1
1335,35,3600s8c32G,0,best_ensemble_model,,kr-vs-kp,0.993738,AutoGluon,,,1
1336,36,3600s8c32G,1,best_ensemble_model,,kr-vs-kp,0.98503,AutoGluon,,,1
1337,37,3600s8c32G,2,best_ensemble_model,,kr-vs-kp,0.996732,AutoGluon,,,1
1338,38,3600s8c32G,3,best_ensemble_model,,kr-vs-kp,1.0,AutoGluon,,,1
1339,39,3600s8c32G,4,best_ensemble_model,,kr-vs-kp,1.0,AutoGluon,,,1
1340,40,3600s8c32G,0,best_ensemble_model,,segment,0.991342,AutoGluon,,,1
1341,41,3600s8c32G,1,best_ensemble_model,,segment,0.978355,AutoGluon,,,1
1342,42,3600s8c32G,2,best_ensemble_model,,segment,0.995671,AutoGluon,,,1
1343,43,3600s8c32G,3,best_ensemble_model,,segment,0.991342,AutoGluon,,,1
1344,44,3600s8c32G,4,best_ensemble_model,,segment,0.995671,AutoGluon,,,1
1345,45,3600s8c32G,0,best_ensemble_model,,vehicle,0.8597940000000001,AutoGluon,,,1
1346,46,3600s8c32G,1,best_ensemble_model,,vehicle,0.825216,AutoGluon,,,1
1347,47,3600s8c32G,2,best_ensemble_model,,vehicle,0.8717530000000001,AutoGluon,,,1
1348,48,3600s8c32G,3,best_ensemble_model,,vehicle,0.882576,AutoGluon,,,1
1349,49,3600s8c32G,4,best_ensemble_model,,vehicle,0.884199,AutoGluon,,,1
2200,900,3600s8c32G,0,best_ensemble_model,,Albert,0.691609,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,1
2201,901,3600s8c32G,1,best_ensemble_model,,Albert,0.691492,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,1
2202,902,3600s8c32G,2,best_ensemble_model,,Albert,0.693326,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,1
2203,903,3600s8c32G,3,best_ensemble_model,,Albert,0.688952,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,1
2204,904,3600s8c32G,4,best_ensemble_model,,Albert,0.691186,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,1
2205,905,3600s8c32G,0,best_ensemble_model,,Australian,0.8726659999999999,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,1
2206,906,3600s8c32G,1,best_ensemble_model,,Australian,0.818336,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,1
2207,907,3600s8c32G,2,best_ensemble_model,,Australian,0.833192,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,1
2208,908,3600s8c32G,3,best_ensemble_model,,Australian,0.84635,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,1
2209,909,3600s8c32G,4,best_ensemble_model,,Australian,0.8858229999999999,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,1
2210,910,3600s8c32G,0,best_ensemble_model,,MiniBooNE,0.943992,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,1
2211,911,3600s8c32G,1,best_ensemble_model,,MiniBooNE,0.944272,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,1
2212,912,3600s8c32G,2,best_ensemble_model,,MiniBooNE,0.944427,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,1
2213,913,3600s8c32G,3,best_ensemble_model,,MiniBooNE,0.947727,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,1
2214,914,3600s8c32G,4,best_ensemble_model,,MiniBooNE,0.947163,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,1
2215,915,3600s8c32G,0,best_ensemble_model,,adult,0.8503629999999999,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,1
2216,916,3600s8c32G,1,best_ensemble_model,,adult,0.8404590000000001,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,1
2217,917,3600s8c32G,2,best_ensemble_model,,adult,0.851692,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,1
2218,918,3600s8c32G,3,best_ensemble_model,,adult,0.8431540000000001,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,1
2219,919,3600s8c32G,4,best_ensemble_model,,adult,0.8368549999999999,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,1
2220,920,3600s8c32G,0,best_ensemble_model,,cnae-9,0.944444,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,1
2221,921,3600s8c32G,1,best_ensemble_model,,cnae-9,0.916667,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,1
2222,922,3600s8c32G,2,best_ensemble_model,,cnae-9,0.972222,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,1
2223,923,3600s8c32G,3,best_ensemble_model,,cnae-9,0.972222,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,1
2224,924,3600s8c32G,4,best_ensemble_model,,cnae-9,0.972222,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,1
2225,925,3600s8c32G,0,best_ensemble_model,,connect-4,0.785651,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,1
2226,926,3600s8c32G,1,best_ensemble_model,,connect-4,0.776771,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,1
2227,927,3600s8c32G,2,best_ensemble_model,,connect-4,0.80107,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,1
2228,928,3600s8c32G,3,best_ensemble_model,,connect-4,0.777767,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,1
2229,929,3600s8c32G,4,best_ensemble_model,,connect-4,0.796098,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,1
2230,930,3600s8c32G,0,best_ensemble_model,,higgs,0.738532,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,1
2231,931,3600s8c32G,1,best_ensemble_model,,higgs,0.725495,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,1
2232,932,3600s8c32G,2,best_ensemble_model,,higgs,0.734123,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,1
2233,933,3600s8c32G,3,best_ensemble_model,,higgs,0.7364609999999999,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,1
2234,934,3600s8c32G,4,best_ensemble_model,,higgs,0.7362310000000001,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,1
2235,935,3600s8c32G,0,best_ensemble_model,,kr-vs-kp,0.993738,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,1
2236,936,3600s8c32G,1,best_ensemble_model,,kr-vs-kp,0.988024,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,1
2237,937,3600s8c32G,2,best_ensemble_model,,kr-vs-kp,0.996732,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,1
2238,938,3600s8c32G,3,best_ensemble_model,,kr-vs-kp,1.0,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,1
2239,939,3600s8c32G,4,best_ensemble_model,,kr-vs-kp,1.0,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,1
2240,940,3600s8c32G,0,best_ensemble_model,,segment,0.991342,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,1
2241,941,3600s8c32G,1,best_ensemble_model,,segment,0.982684,autosklearnEnsembleIntensification_maxintancefix_metaminiboone_all,,,1
