,hue,performance,model,dataset_name,level,repeat,seed
0,test_performance_singlemodelTrue,0.7434092445755731,HistGradientBoostingClassifier1,53,0,5,13
1,test_performance_singlemodelTrue,0.7000124854016841,HistGradientBoostingClassifier2,53,0,5,13
2,test_performance_singlemodelTrue,0.7633445894031594,HistGradientBoostingClassifier3,53,0,5,13
3,test_performance_singlemodelTrue,0.724493284774725,XGBClassifier1,53,0,5,13
4,test_performance_singlemodelTrue,0.6701806349499047,XGBClassifier2,53,0,5,13
5,test_performance_singlemodelTrue,0.686518647427623,XGBClassifier3,53,0,5,13
6,test_performance_singlemodelTrue,0.7199478302292704,LGBMClassifier1,53,0,5,13
7,test_performance_singlemodelTrue,0.7431028720265536,LGBMClassifier2,53,0,5,13
8,test_performance_singlemodelTrue,0.7324510956420186,LGBMClassifier3,53,0,5,13
9,test_performance_singlemodelTrue,0.6023772204806688,MLPClassifier1,53,0,5,13
10,test_performance_singlemodelTrue,0.25980392156862747,MLPClassifier2,53,0,5,13
11,test_performance_singlemodelTrue,0.25,MLPClassifier3,53,0,5,13
12,test_performance_singlemodelTrue,0.6789962889544533,MLPClassifier4,53,0,5,13
13,test_performance_singlemodelTrue,0.5874673458725183,MLPClassifier5,53,0,5,13
14,test_performance_singlemodelTrue,0.7542302461737047,HistGradientBoostingClassifier1,53,1,5,13
15,test_performance_singlemodelTrue,0.6675950043026615,HistGradientBoostingClassifier2,53,1,5,13
16,test_performance_singlemodelTrue,0.7475981928821684,HistGradientBoostingClassifier3,53,1,5,13
17,test_performance_singlemodelTrue,0.7041301708771283,XGBClassifier1,53,1,5,13
18,test_performance_singlemodelTrue,0.6961009050955805,XGBClassifier2,53,1,5,13
19,test_performance_singlemodelTrue,0.6675024202470956,XGBClassifier3,53,1,5,13
20,test_performance_singlemodelTrue,0.7188571823713812,LGBMClassifier1,53,1,5,13
21,test_performance_singlemodelTrue,0.7721291259450489,LGBMClassifier2,53,1,5,13
22,test_performance_singlemodelTrue,0.7463225689962505,LGBMClassifier3,53,1,5,13
23,test_performance_singlemodelTrue,0.5808798558608396,MLPClassifier1,53,1,5,13
24,test_performance_singlemodelTrue,0.25980392156862747,MLPClassifier2,53,1,5,13
25,test_performance_singlemodelTrue,0.25,MLPClassifier3,53,1,5,13
26,test_performance_singlemodelTrue,0.6926516688179974,MLPClassifier4,53,1,5,13
27,test_performance_singlemodelTrue,0.604381031409429,MLPClassifier5,53,1,5,13
28,test_performance_singlemodelTrue,0.7557911134673305,HistGradientBoostingClassifier1,53,2,5,13
29,test_performance_singlemodelTrue,0.6818942467269039,HistGradientBoostingClassifier2,53,2,5,13
30,test_performance_singlemodelTrue,0.7482610716700473,HistGradientBoostingClassifier3,53,2,5,13
31,test_performance_singlemodelTrue,0.7204180496650071,XGBClassifier1,53,2,5,13
32,test_performance_singlemodelTrue,0.6849500968098838,XGBClassifier2,53,2,5,13
33,test_performance_singlemodelTrue,0.7023286234556518,XGBClassifier3,53,2,5,13
34,test_performance_singlemodelTrue,0.7262892617862192,LGBMClassifier1,53,2,5,13
35,test_performance_singlemodelTrue,0.7655950350359579,LGBMClassifier2,53,2,5,13
36,test_performance_singlemodelTrue,0.7381296484110886,LGBMClassifier3,53,2,5,13
37,test_performance_singlemodelTrue,0.6375783699059561,MLPClassifier1,53,2,5,13
38,test_performance_singlemodelTrue,0.25,MLPClassifier2,53,2,5,13
39,test_performance_singlemodelTrue,0.25,MLPClassifier3,53,2,5,13
40,test_performance_singlemodelTrue,0.6696180235417051,MLPClassifier4,53,2,5,13
41,test_performance_singlemodelTrue,0.5795594766119614,MLPClassifier5,53,2,5,13
42,test_performance_singlemodelTrue,0.7564539922552094,HistGradientBoostingClassifier1,53,3,5,13
43,test_performance_singlemodelTrue,0.6669321255147826,HistGradientBoostingClassifier2,53,3,5,13
44,test_performance_singlemodelTrue,0.7521436474276231,HistGradientBoostingClassifier3,53,3,5,13
45,test_performance_singlemodelTrue,0.7243718882537341,XGBClassifier1,53,3,5,13
46,test_performance_singlemodelTrue,0.686867470342369,XGBClassifier2,53,3,5,13
47,test_performance_singlemodelTrue,0.7074868230991456,XGBClassifier3,53,3,5,13
48,test_performance_singlemodelTrue,0.7190922920892495,LGBMClassifier1,53,3,5,13
49,test_performance_singlemodelTrue,0.7903109441268671,LGBMClassifier2,53,3,5,13
50,test_performance_singlemodelTrue,0.7760117017026247,LGBMClassifier3,53,3,5,13
51,test_performance_singlemodelTrue,0.6149425287356322,MLPClassifier1,53,3,5,13
52,test_performance_singlemodelTrue,0.25,MLPClassifier2,53,3,5,13
53,test_performance_singlemodelTrue,0.25,MLPClassifier3,53,3,5,13
54,test_performance_singlemodelTrue,0.6611899932386748,MLPClassifier4,53,3,5,13
55,test_performance_singlemodelTrue,0.597207495851005,MLPClassifier5,53,3,5,13
56,test_performance_singlemodelTrue,0.7473630831643001,HistGradientBoostingClassifier1,53,4,5,13
57,test_performance_singlemodelTrue,0.6818942467269039,HistGradientBoostingClassifier2,53,4,5,13
58,test_performance_singlemodelTrue,0.7580148595488352,HistGradientBoostingClassifier3,53,4,5,13
59,test_performance_singlemodelTrue,0.7445423427991887,XGBClassifier1,53,4,5,13
60,test_performance_singlemodelTrue,0.6747685398610854,XGBClassifier2,53,4,5,13
61,test_performance_singlemodelTrue,0.6916267133812772,XGBClassifier3,53,4,5,13
62,test_performance_singlemodelTrue,0.7260541520683509,LGBMClassifier1,53,4,5,13
63,test_performance_singlemodelTrue,0.7415420047329276,LGBMClassifier2,53,4,5,13
64,test_performance_singlemodelTrue,0.7415420047329276,LGBMClassifier3,53,4,5,13
65,test_performance_singlemodelTrue,0.61905368338558,MLPClassifier1,53,4,5,13
66,test_performance_singlemodelTrue,0.25,MLPClassifier2,53,4,5,13
67,test_performance_singlemodelTrue,0.25,MLPClassifier3,53,4,5,13
68,test_performance_singlemodelTrue,0.6537312142725429,MLPClassifier4,53,4,5,13
69,test_performance_singlemodelTrue,0.5560980622656586,MLPClassifier5,53,4,5,13
70,test_performance_singlemodelTrue,0.7464650946585532,HistGradientBoostingClassifier1,53,5,5,13
71,test_performance_singlemodelTrue,0.6675950043026615,HistGradientBoostingClassifier2,53,5,5,13
72,test_performance_singlemodelTrue,0.7189997080336836,HistGradientBoostingClassifier3,53,5,5,13
73,test_performance_singlemodelTrue,0.7042014337082796,XGBClassifier1,53,5,5,13
74,test_performance_singlemodelTrue,0.6764508036757022,XGBClassifier2,53,5,5,13
75,test_performance_singlemodelTrue,0.6867247525969635,XGBClassifier3,53,5,5,13
76,test_performance_singlemodelTrue,0.6993496066138054,LGBMClassifier1,53,5,5,13
77,test_performance_singlemodelTrue,0.7603867017026247,LGBMClassifier2,53,5,5,13
78,test_performance_singlemodelTrue,0.762375338066261,LGBMClassifier3,53,5,5,13
79,test_performance_singlemodelTrue,0.6290289430819349,MLPClassifier1,53,5,5,13
80,test_performance_singlemodelTrue,0.25980392156862747,MLPClassifier2,53,5,5,13
81,test_performance_singlemodelTrue,0.25,MLPClassifier3,53,5,5,13
82,test_performance_singlemodelTrue,0.6708223845964718,MLPClassifier4,53,5,5,13
83,test_performance_singlemodelTrue,0.608211360563034,MLPClassifier5,53,5,5,13
