,hue,performance,model,dataset_name,level,repeat,seed
0,test_performance_singlemodelTrue,0.8120782726045883,HistGradientBoostingClassifier1,146818,0,5,87
1,test_performance_singlemodelTrue,0.8342780026990553,HistGradientBoostingClassifier2,146818,0,5,87
2,test_performance_singlemodelTrue,0.8184885290148447,HistGradientBoostingClassifier3,146818,0,5,87
3,test_performance_singlemodelTrue,0.8237516869095816,XGBClassifier1,146818,0,5,87
4,test_performance_singlemodelTrue,0.8493927125506073,XGBClassifier2,146818,0,5,87
5,test_performance_singlemodelTrue,0.8441295546558705,XGBClassifier3,146818,0,5,87
6,test_performance_singlemodelTrue,0.8097840755735493,LGBMClassifier1,146818,0,5,87
7,test_performance_singlemodelTrue,0.8004048582995952,LGBMClassifier2,146818,0,5,87
8,test_performance_singlemodelTrue,0.8004048582995952,LGBMClassifier3,146818,0,5,87
9,test_performance_singlemodelTrue,0.7461538461538462,MLPClassifier1,146818,0,5,87
10,test_performance_singlemodelTrue,0.7040485829959514,MLPClassifier2,146818,0,5,87
11,test_performance_singlemodelTrue,0.751417004048583,MLPClassifier3,146818,0,5,87
12,test_performance_singlemodelTrue,0.6953441295546559,MLPClassifier4,146818,0,5,87
13,test_performance_singlemodelTrue,0.7450067476383266,MLPClassifier5,146818,0,5,87
14,test_performance_singlemodelTrue,0.8056680161943319,HistGradientBoostingClassifier1,146818,1,5,87
15,test_performance_singlemodelTrue,0.8342780026990553,HistGradientBoostingClassifier2,146818,1,5,87
16,test_performance_singlemodelTrue,0.8120782726045883,HistGradientBoostingClassifier3,146818,1,5,87
17,test_performance_singlemodelTrue,0.7992577597840755,XGBClassifier1,146818,1,5,87
18,test_performance_singlemodelTrue,0.8290148448043184,XGBClassifier2,146818,1,5,87
19,test_performance_singlemodelTrue,0.8143724696356276,XGBClassifier3,146818,1,5,87
20,test_performance_singlemodelTrue,0.8045209176788124,LGBMClassifier1,146818,1,5,87
21,test_performance_singlemodelTrue,0.813225371120108,LGBMClassifier2,146818,1,5,87
22,test_performance_singlemodelTrue,0.7992577597840755,LGBMClassifier3,146818,1,5,87
23,test_performance_singlemodelTrue,0.7237516869095817,MLPClassifier1,146818,1,5,87
24,test_performance_singlemodelTrue,0.7095141700404858,MLPClassifier2,146818,1,5,87
25,test_performance_singlemodelTrue,0.7630904183535763,MLPClassifier3,146818,1,5,87
26,test_performance_singlemodelTrue,0.6854925775978407,MLPClassifier4,146818,1,5,87
27,test_performance_singlemodelTrue,0.7356275303643725,MLPClassifier5,146818,1,5,87
28,test_performance_singlemodelTrue,0.8056680161943319,HistGradientBoostingClassifier1,146818,2,5,87
29,test_performance_singlemodelTrue,0.8342780026990553,HistGradientBoostingClassifier2,146818,2,5,87
30,test_performance_singlemodelTrue,0.8056680161943319,HistGradientBoostingClassifier3,146818,2,5,87
31,test_performance_singlemodelTrue,0.8248987854251012,XGBClassifier1,146818,2,5,87
32,test_performance_singlemodelTrue,0.8301619433198381,XGBClassifier2,146818,2,5,87
33,test_performance_singlemodelTrue,0.820782726045884,XGBClassifier3,146818,2,5,87
34,test_performance_singlemodelTrue,0.8045209176788124,LGBMClassifier1,146818,2,5,87
35,test_performance_singlemodelTrue,0.8109311740890688,LGBMClassifier2,146818,2,5,87
36,test_performance_singlemodelTrue,0.7992577597840755,LGBMClassifier3,146818,2,5,87
37,test_performance_singlemodelTrue,0.7273954116059379,MLPClassifier1,146818,2,5,87
38,test_performance_singlemodelTrue,0.6989878542510122,MLPClassifier2,146818,2,5,87
39,test_performance_singlemodelTrue,0.7479757085020242,MLPClassifier3,146818,2,5,87
40,test_performance_singlemodelTrue,0.7006072874493927,MLPClassifier4,146818,2,5,87
41,test_performance_singlemodelTrue,0.7408906882591093,MLPClassifier5,146818,2,5,87
42,test_performance_singlemodelTrue,0.7875843454790823,HistGradientBoostingClassifier1,146818,3,5,87
43,test_performance_singlemodelTrue,0.8342780026990553,HistGradientBoostingClassifier2,146818,3,5,87
44,test_performance_singlemodelTrue,0.8120782726045883,HistGradientBoostingClassifier3,146818,3,5,87
45,test_performance_singlemodelTrue,0.8045209176788124,XGBClassifier1,146818,3,5,87
46,test_performance_singlemodelTrue,0.8109311740890688,XGBClassifier2,146818,3,5,87
47,test_performance_singlemodelTrue,0.8535087719298247,XGBClassifier3,146818,3,5,87
48,test_performance_singlemodelTrue,0.8045209176788124,LGBMClassifier1,146818,3,5,87
49,test_performance_singlemodelTrue,0.8248987854251012,LGBMClassifier2,146818,3,5,87
50,test_performance_singlemodelTrue,0.7992577597840755,LGBMClassifier3,146818,3,5,87
51,test_performance_singlemodelTrue,0.7257759784075574,MLPClassifier1,146818,3,5,87
52,test_performance_singlemodelTrue,0.7040485829959514,MLPClassifier2,146818,3,5,87
53,test_performance_singlemodelTrue,0.7566801619433199,MLPClassifier3,146818,3,5,87
54,test_performance_singlemodelTrue,0.7310391363022942,MLPClassifier4,146818,3,5,87
55,test_performance_singlemodelTrue,0.7356275303643725,MLPClassifier5,146818,3,5,87
56,test_performance_singlemodelTrue,0.8004048582995952,HistGradientBoostingClassifier1,146818,4,5,87
