,hue,performance,model,dataset_name,level,repeat,seed
0,test_performance_singlemodelTrue,0.9885670501555094,HistGradientBoostingClassifier1,146822,0,5,87
1,test_performance_singlemodelTrue,0.974701102879205,HistGradientBoostingClassifier2,146822,0,5,87
2,test_performance_singlemodelTrue,0.9815983860253042,HistGradientBoostingClassifier3,146822,0,5,87
3,test_performance_singlemodelTrue,0.986454275749615,XGBClassifier1,146822,0,5,87
4,test_performance_singlemodelTrue,0.9798382651779082,XGBClassifier2,146822,0,5,87
5,test_performance_singlemodelTrue,0.9737010064843717,XGBClassifier3,146822,0,5,87
6,test_performance_singlemodelTrue,0.9868458797596401,LGBMClassifier1,146822,0,5,87
7,test_performance_singlemodelTrue,0.9852474530859121,LGBMClassifier2,146822,0,5,87
8,test_performance_singlemodelTrue,0.9830864812633996,LGBMClassifier3,146822,0,5,87
9,test_performance_singlemodelTrue,0.9707957770933359,MLPClassifier1,146822,0,5,87
10,test_performance_singlemodelTrue,0.6876472338461033,MLPClassifier2,146822,0,5,87
11,test_performance_singlemodelTrue,0.9328366095962799,MLPClassifier3,146822,0,5,87
12,test_performance_singlemodelTrue,0.9576737051240327,MLPClassifier4,146822,0,5,87
13,test_performance_singlemodelTrue,0.9776059123712896,MLPClassifier5,146822,0,5,87
14,test_performance_singlemodelTrue,0.9900551453936045,HistGradientBoostingClassifier1,146822,1,5,87
15,test_performance_singlemodelTrue,0.974934178036979,HistGradientBoostingClassifier2,146822,1,5,87
16,test_performance_singlemodelTrue,0.9851992556692936,HistGradientBoostingClassifier3,146822,1,5,87
17,test_performance_singlemodelTrue,0.9818314611830782,XGBClassifier1,146822,1,5,87
18,test_performance_singlemodelTrue,0.979973610462672,XGBClassifier2,146822,1,5,87
19,test_performance_singlemodelTrue,0.9769102721183363,XGBClassifier3,146822,1,5,87
20,test_performance_singlemodelTrue,0.9848076516592688,LGBMClassifier1,146822,1,5,87
21,test_performance_singlemodelTrue,0.9878320395520774,LGBMClassifier2,146822,1,5,87
22,test_performance_singlemodelTrue,0.9881754461454841,LGBMClassifier3,146822,1,5,87
23,test_performance_singlemodelTrue,0.9699285865265574,MLPClassifier1,146822,1,5,87
24,test_performance_singlemodelTrue,0.6551815271496627,MLPClassifier2,146822,1,5,87
25,test_performance_singlemodelTrue,0.9284525319322403,MLPClassifier3,146822,1,5,87
26,test_performance_singlemodelTrue,0.9633873491739164,MLPClassifier4,146822,1,5,87
27,test_performance_singlemodelTrue,0.9731416266570039,MLPClassifier5,146822,1,5,87
28,test_performance_singlemodelTrue,0.9900551453936045,HistGradientBoostingClassifier1,146822,2,5,87
29,test_performance_singlemodelTrue,0.9711747795407384,HistGradientBoostingClassifier2,146822,2,5,87
30,test_performance_singlemodelTrue,0.9851992556692936,HistGradientBoostingClassifier3,146822,2,5,87
31,test_performance_singlemodelTrue,0.9799517619349578,XGBClassifier1,146822,2,5,87
32,test_performance_singlemodelTrue,0.9813031768485161,XGBClassifier2,146822,2,5,87
33,test_performance_singlemodelTrue,0.969391475125855,XGBClassifier3,146822,2,5,87
34,test_performance_singlemodelTrue,0.9881754461454841,LGBMClassifier1,146822,2,5,87
35,test_performance_singlemodelTrue,0.9861854154617313,LGBMClassifier2,146822,2,5,87
36,test_performance_singlemodelTrue,0.9844160476492435,LGBMClassifier3,146822,2,5,87
37,test_performance_singlemodelTrue,0.9721998897847027,MLPClassifier1,146822,2,5,87
38,test_performance_singlemodelTrue,0.6628690151003088,MLPClassifier2,146822,2,5,87
39,test_performance_singlemodelTrue,0.9401128951897817,MLPClassifier3,146822,2,5,87
40,test_performance_singlemodelTrue,0.9646423692542377,MLPClassifier4,146822,2,5,87
41,test_performance_singlemodelTrue,0.9765839674487423,MLPClassifier5,146822,2,5,87
42,test_performance_singlemodelTrue,0.9892719373735545,HistGradientBoostingClassifier1,146822,3,5,87
43,test_performance_singlemodelTrue,0.9709059192528546,HistGradientBoostingClassifier2,146822,3,5,87
44,test_performance_singlemodelTrue,0.9837111604311984,HistGradientBoostingClassifier3,146822,3,5,87
45,test_performance_singlemodelTrue,0.9865288220551379,XGBClassifier1,146822,3,5,87
46,test_performance_singlemodelTrue,0.9794234776003959,XGBClassifier2,146822,3,5,87
47,test_performance_singlemodelTrue,0.9695500039781061,XGBClassifier3,146822,3,5,87
48,test_performance_singlemodelTrue,0.9881754461454841,LGBMClassifier1,146822,3,5,87
49,test_performance_singlemodelTrue,0.9824260169654906,LGBMClassifier2,146822,3,5,87
50,test_performance_singlemodelTrue,0.9917763157894737,LGBMClassifier3,146822,3,5,87
51,test_performance_singlemodelTrue,0.9651566793489749,MLPClassifier1,146822,3,5,87
52,test_performance_singlemodelTrue,0.6169098399467243,MLPClassifier2,146822,3,5,87
53,test_performance_singlemodelTrue,0.9143661110607845,MLPClassifier3,146822,3,5,87
54,test_performance_singlemodelTrue,0.9631542740161425,MLPClassifier4,146822,3,5,87
55,test_performance_singlemodelTrue,0.9714950025666577,MLPClassifier5,146822,3,5,87
56,test_performance_singlemodelTrue,0.9859041428873387,HistGradientBoostingClassifier1,146822,4,5,87
57,test_performance_singlemodelTrue,0.972785618500975,HistGradientBoostingClassifier2,146822,4,5,87
58,test_performance_singlemodelTrue,0.9870789549174139,HistGradientBoostingClassifier3,146822,4,5,87
59,test_performance_singlemodelTrue,0.9805764411027569,XGBClassifier1,146822,4,5,87
60,test_performance_singlemodelTrue,0.9768388911342304,XGBClassifier2,146822,4,5,87
61,test_performance_singlemodelTrue,0.9695500039781061,XGBClassifier3,146822,4,5,87
62,test_performance_singlemodelTrue,0.9881754461454841,LGBMClassifier1,146822,4,5,87
63,test_performance_singlemodelTrue,0.984305716213611,LGBMClassifier2,146822,4,5,87
64,test_performance_singlemodelTrue,0.9880169172932332,LGBMClassifier3,146822,4,5,87
65,test_performance_singlemodelTrue,0.9755676842709182,MLPClassifier1,146822,4,5,87
66,test_performance_singlemodelTrue,0.7082653198101835,MLPClassifier2,146822,4,5,87
67,test_performance_singlemodelTrue,0.9418284038409277,MLPClassifier3,146822,4,5,87
68,test_performance_singlemodelTrue,0.9631542740161425,MLPClassifier4,146822,4,5,87
69,test_performance_singlemodelTrue,0.9732161729625267,MLPClassifier5,146822,4,5,87
70,test_performance_singlemodelTrue,0.9859041428873387,HistGradientBoostingClassifier1,146822,5,5,87
71,test_performance_singlemodelTrue,0.972785618500975,HistGradientBoostingClassifier2,146822,5,5,87
72,test_performance_singlemodelTrue,0.9848076516592688,HistGradientBoostingClassifier3,146822,5,5,87
73,test_performance_singlemodelTrue,0.9846491228070177,XGBClassifier1,146822,5,5,87
74,test_performance_singlemodelTrue,0.9768388911342304,XGBClassifier2,146822,5,5,87
75,test_performance_singlemodelTrue,0.9714297032262265,XGBClassifier3,146822,5,5,87
76,test_performance_singlemodelTrue,0.9885670501555094,LGBMClassifier1,146822,5,5,87
77,test_performance_singlemodelTrue,0.9861854154617313,LGBMClassifier2,146822,5,5,87
78,test_performance_singlemodelTrue,0.9861372180451128,LGBMClassifier3,146822,5,5,87
79,test_performance_singlemodelTrue,0.9702456442310596,MLPClassifier1,146822,5,5,87
80,test_performance_singlemodelTrue,0.7347700077642164,MLPClassifier2,146822,5,5,87
81,test_performance_singlemodelTrue,0.9303360056768427,MLPClassifier3,146822,5,5,87
82,test_performance_singlemodelTrue,0.9684763140560012,MLPClassifier4,146822,5,5,87
83,test_performance_singlemodelTrue,0.9732161729625267,MLPClassifier5,146822,5,5,87
84,test_performance_singlemodelFalse,0.9885670501555094,HistGradientBoostingClassifier1,146822,0,5,87
85,test_performance_singlemodelFalse,0.974701102879205,HistGradientBoostingClassifier2,146822,0,5,87
86,test_performance_singlemodelFalse,0.9815983860253042,HistGradientBoostingClassifier3,146822,0,5,87
