,task,fold,framework,seed,search_improvement_opt,search_improvement_test,intensify_improvement_opt,intensify_improvement_test
99,connect-4,4,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,1,-0.022623412730244985,-0.024546127962603248,0.038252998957393924,0.043168775741147636
100,cnae-9,4,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,2,0.19181132399860282,0.22688671751536857,0.08456817492572362,0.0485201258590941
101,MiniBooNE,4,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,2,0.00014609463877356121,0.00040691263244430065,0.010832132430699005,0.010230762091259468
102,higgs,3,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,2,-0.007272307052493154,-0.003932738532998137,0.03846560773381457,0.03982335375675766
103,Australian,4,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,2,0.004001260239445359,0.00339558573853993,-0.0025969385402738595,0.0037372147915027422
104,connect-4,3,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,2,-0.0032930192368900713,-0.004609138026580029,0.1209153912832941,0.07563953555799882
105,higgs,0,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,2,0.0001554095730441074,0.001969829672973211,0.03764538220917615,0.04085020378282439
106,Albert,2,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,2,0.013442217190798772,0.012303564645685605,0.00694445949856376,0.008315197899919635
107,cnae-9,1,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,2,0.1803676948123667,0.1901840314675172,0.07928403567256435,-0.06625982596395211
108,vehicle,0,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,2,0.008186242989853099,0.0417139932175975,0.2144079811813822,0.2065852616444386
109,adult,1,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,2,0.000775381122856994,0.001279119448324706,-0.01665284918812779,-0.016887625573889467
110,segment,1,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,2,0.00654658043769981,0.03411327139443729,0.00997860523149042,0.044849278411957356
111,cnae-9,2,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,2,0.2042085274760495,0.18456199083393177,0.10758863970109248,0.047947061407863846
112,higgs,4,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,2,-0.014464222164169344,-0.01656720164856762,0.0016131271316098064,0.014882779901402092
113,adult,3,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,2,0.00021131126921024312,0.002228423551616787,-0.0202882520876656,-0.022685100519877318
114,segment,4,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,2,-0.00015602902033769184,0.01320213592033867,0.02638957698460056,0.020581291219758692
115,segment,2,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,2,0.007900597537027848,0.007843628927502247,0.011667662131479914,0.015250862189250106
116,Albert,1,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,2,0.003333581166330979,0.0053094387193222126,0.03936716157038955,0.04021255984248412
117,higgs,2,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,2,-0.005366394510132433,-0.0037809751437465344,0.028439890421662204,0.04440867040629585
118,Australian,3,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,2,0.0018115942028986143,0.009337860780984752,0.009985958976041083,0.01765820871223573
119,higgs,1,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,2,-0.027225062253564386,-0.02445963677492935,0.0462182123299405,0.04728230710592156
120,Australian,0,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,2,0.008758664146187825,0.005942275042444822,-0.006120199875013281,-0.006225240520656472
121,vehicle,2,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,2,0.11847320542165585,0.12050783930881687,0.15035574718921585,0.22128781489544527
122,kr-vs-kp,0,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,2,0.0002267317161293619,0.0,0.0003573268708613565,3.5579464955995654e-05
123,MiniBooNE,2,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,2,-0.00019990748569720558,0.00037755046767418143,0.00402733866104669,0.004136233806351142
124,vehicle,3,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,2,0.1216437678518893,0.054447907479523217,0.18909035044688632,0.1749924124781759
125,Australian,1,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,2,0.010790800252047858,0.015280135823429575,-0.00013547574039068206,0.0029580775760742013
126,adult,0,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,2,0.0005392411613669712,0.0005528309826601241,-0.0009690235132444429,-0.0018209438803463336
127,Albert,4,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,2,0.0021212076768861166,0.002820741349702116,0.019458268302964807,0.02008095876953797
128,cnae-9,0,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,2,0.1759463140191742,0.2530979771195141,0.1000020599442689,0.04897431742211907
129,kr-vs-kp,4,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,2,2.3247096492874403e-05,0.0,-0.0004261800242867049,8.697202544791535e-06
130,Albert,0,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,2,-0.004695458979277589,-0.004644983561535643,0.016165344517145918,0.01610945474506529
131,vehicle,1,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,2,0.10476530789257987,0.05340004030834228,0.1562096361628204,0.08259774080168063
132,MiniBooNE,1,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,2,0.0009160174003274291,0.0006264594230968035,0.01121811801191398,0.011551888403004251
133,cnae-9,3,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,2,0.21128089952292006,0.26573202941438434,0.029010722561202136,-0.02589615263372529
134,connect-4,1,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,2,-0.049854153707777904,-0.0507275830402254,0.07446423208327346,0.08495420160095751
135,connect-4,0,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,2,-0.08253216004559416,-0.07978376381582625,0.075786315956403,0.08403249939999013
136,vehicle,4,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,2,0.012209855447769258,0.07035009049440683,0.19418320834814054,0.20891827936236732
137,kr-vs-kp,2,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,2,8.740043402263663e-06,3.913741145167293e-05,0.00018972677532335376,4.89217643145079e-05
138,Australian,2,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,2,0.006427221172022768,0.014431239388794537,-0.007973024133844667,-0.00224800352134819
139,adult,2,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,2,-0.000581422184519953,0.0009618025347626347,0.004070271272682322,0.003900791836855082
140,kr-vs-kp,3,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,2,0.00010899861245246788,0.0,0.00011133850292959021,1.3045803817187304e-05
141,kr-vs-kp,1,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,2,1.2384851253341358e-05,0.0001956870572580316,-0.00020125480738580748,0.0006653359946773296
142,segment,3,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,2,0.016495222480267913,0.01177352818901499,0.012998699511911918,0.021481191492498372
143,segment,0,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,2,9.816809415191113e-05,0.01424807349192956,0.015459374919355033,0.002049848978495604
144,Albert,3,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,2,-0.01283883743512948,-0.013313849178628767,0.041354131459860465,0.04989795622315959
145,MiniBooNE,0,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,2,-0.0027526572866219227,-0.0031615477973415684,0.017735626565072334,0.014236737275294686
146,adult,4,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,2,0.0005591350284274155,0.0009297770101891478,0.00013121102294257563,0.0005896131567976394
147,MiniBooNE,3,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,2,-0.00016921464502702398,0.0002512074324253488,0.013328269729506969,0.011893645976399858
148,connect-4,2,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,2,-0.03466351601983897,-0.03304609083850196,0.12537745227996933,0.13918404635172868
149,connect-4,4,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,2,0.0018498880727066958,0.03761402765159483,0.0560273997762811,0.0602879403521393
150,cnae-9,4,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,3,0.18043018453811394,0.271577294042137,0.027991987511599627,-0.11229923194848954
151,MiniBooNE,4,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,3,-0.0005179707890105023,-5.4841753643897206e-05,0.016893690191555795,0.011609148848828767
152,higgs,3,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,3,-0.01930886220496214,-0.01847542222088283,0.03285102147328412,0.04272107266655443
153,Australian,4,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,3,0.0034026465028355463,0.018675721561969394,-0.0007750472589792092,-0.018030560271646835
154,connect-4,3,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,3,-0.05226155250155157,-0.056351259601621684,0.13081280541816534,0.1342357212560305
155,higgs,0,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,3,-0.0001659365366538934,0.0031182499730969537,0.06507101598057063,0.0672183400284166
156,Albert,2,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,3,0.0038807312668192595,0.0031866062216319158,0.018856993987075965,0.019186950626457255
157,cnae-9,1,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,3,0.1696953322253662,0.1814344554504725,-0.33270327348910694,-0.20332346460502704
158,vehicle,0,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,3,0.10600707925922997,0.12426905325756865,0.10457356513951255,0.05092408847331616
159,adult,1,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,3,0.00037825259263335465,0.0009693821644731759,-0.017664981282118384,-0.018297035599721675
160,segment,1,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,3,0.010671810560366299,0.021086023684617997,0.02221849866313752,0.04350359794649385
161,cnae-9,2,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,3,0.18816279227874166,0.17330298020226986,0.07091169285615544,0.043768326731513575
162,higgs,4,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,3,-0.017487165381078917,-0.022842126170059762,0.043669061442634424,0.049263394215670185
163,adult,3,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,3,0.0006007847669840666,0.0013794015512333946,-0.0039597184625037845,-0.005099763989035864
164,segment,4,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,3,0.008204770738683656,0.014576194456798804,0.016942940311622003,0.010207380964092568
165,segment,2,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,3,0.009116101673348462,0.017889818428072912,0.033359693513450944,0.026079076619041644
166,Albert,1,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,3,0.00810617851841422,0.008860957532302982,0.005156576542061281,0.003634563541517921
167,higgs,2,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,3,-0.010784604370395662,-0.0042933020030649915,0.00575988681834141,0.021770726543286996
168,Australian,3,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,3,0.008790170132325192,0.015280135823429464,0.00400010501995379,0.007045840407470294
169,higgs,1,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,3,-0.0029245185111281546,0.002386211342562339,0.021596902555684184,0.04425166216640521
170,Australian,0,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,3,0.005103969754253236,0.01358234295415961,-0.004256108660645504,-0.0015280135823429206
171,vehicle,2,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,3,0.12353184361868724,0.15805272256721925,0.0945440110879155,0.1413983981708417
172,kr-vs-kp,0,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,3,6.765795288706701e-05,0.00011741223435479675,-0.0003470290941156573,9.78435286290158e-05
173,MiniBooNE,2,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,3,-8.436850781516105e-05,0.00010962417705018268,0.004380188278070666,0.004464919677744761
174,vehicle,3,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,3,0.14203751016589738,0.05634977827842852,0.09619969645139616,0.1012933158427641
175,Australian,1,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,3,0.0069313169502204924,0.01358234295415972,-0.001608070593653755,0.00027103319900995994
176,adult,0,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,3,0.0003372672255303605,0.0009751372236305178,-0.013925030773433825,-0.014768050909304485
177,Albert,4,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,3,0.00802943269969325,0.007728118580871524,0.025920326243119404,0.02554868301612643
178,cnae-9,0,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,3,0.18921813303367838,0.1708597918210291,0.09357317897166981,0.024532446102505275
179,kr-vs-kp,4,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,3,-2.6893986410618065e-05,0.0,0.00019653216159790858,8.697202544803871e-06
180,Albert,0,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,3,0.0034399137573282723,0.00412609682261611,0.028624190094444075,0.03014173536233707
181,vehicle,1,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,3,0.10347613023233604,0.1086999765753931,0.1565659236952741,0.08394052937347891
182,MiniBooNE,1,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,3,0.0007095885244233404,0.00041807393483173083,0.006557405610621753,0.007195989816429216
183,cnae-9,3,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,3,0.2013924291219722,0.2448844200043149,0.09411170823071315,0.045156813377800406
184,connect-4,1,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,3,-0.05027395261416029,-0.05641240465516806,0.08213357360826687,0.09641235972466294
185,connect-4,0,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,3,-0.06608005539800443,-0.07210462662648859,0.07825765465837586,0.08686494278021001
186,vehicle,4,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,3,0.09216442752244819,0.181393345744221,0.11914862777428359,0.10430065623038287
187,kr-vs-kp,2,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,3,5.230284400859842e-05,0.00015654964580646968,-0.00021348180753294932,0.00013306719893544373
188,Australian,2,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,3,0.005781348456206703,0.010186757215619568,-0.0014284772930386038,-0.0182013382602617
189,adult,2,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,3,0.00100570596054754,0.0007847405517789063,0.010338313105498783,0.009057271468314244
190,kr-vs-kp,3,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,3,5.0095277434880896e-05,0.0,-0.00022067065662316297,1.956870572580871e-05
191,kr-vs-kp,1,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,3,4.5815478626022436e-05,0.00027396188016126644,-0.0003183692677840198,5.2183215268823226e-05
192,segment,3,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,3,0.0035877820722101245,0.02846098279130308,0.03967161977959251,0.034207538602889026
193,segment,0,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,3,0.003217506663422895,0.00575887154819843,0.028400322222969142,0.01857735334077526
194,Albert,3,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,3,-0.013089918190063998,-0.009850153640351689,0.02579265199631243,0.023773606357241423
195,MiniBooNE,0,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,3,-0.0002656160338853821,0.0006057438501099188,0.008804788678566024,0.008060096796300499
196,adult,4,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,3,0.0008703878959585992,0.0013979487075511665,0.003861694197303301,0.0032330653593975107
197,MiniBooNE,3,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,3,-0.00016828161820288748,-0.00019171055000943849,0.013717927271207098,0.01128129600918996
198,connect-4,2,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,3,-0.08727505937219543,-0.09107422013588018,0.08312713378629882,0.10289294950743448
199,connect-4,4,autosklearnEnsembleIntensification_10incumbents_folds351053_level2_20diversestacks_stackAny_dynamic_TieBreak_MedianRule10_heuristic_fullbeforetrans_repeats_as_individual_modelsFalse,3,-0.03948173677715322,-0.04776328409110936,0.10622535539459377,0.11020939575341543
