,Timestamp,ensemble_optimization_score,ensemble_test_score,fold,tool,task
0,2020-11-15 01:50:30.729447,0.1111111111111111,0.1111111111111111,0,autosklearnBBCEnsembleSelection_B_100_Nb_100,cnae-9
1,2020-11-15 01:50:43.574852,0.9197530864197532,0.9629629629629628,0,autosklearnBBCEnsembleSelection_B_100_Nb_100,cnae-9
2,2020-11-15 01:51:23.577347,0.9290123456790124,0.9629629629629628,0,autosklearnBBCEnsembleSelection_B_100_Nb_100,cnae-9
3,2020-11-15 01:52:13.907039,0.92798353909465,0.9629629629629628,0,autosklearnBBCEnsembleSelection_B_100_Nb_100,cnae-9
4,2020-11-15 01:54:10.122600,0.9537037037037036,0.9629629629629628,0,autosklearnBBCEnsembleSelection_B_100_Nb_100,cnae-9
5,2020-11-15 01:57:27.967676,0.9588477366255144,0.9629629629629628,0,autosklearnBBCEnsembleSelection_B_100_Nb_100,cnae-9
6,2020-11-15 02:02:13.911537,0.95679012345679,0.9444444444444444,0,autosklearnBBCEnsembleSelection_B_100_Nb_100,cnae-9
7,2020-11-15 02:08:54.477959,0.95679012345679,0.9444444444444444,0,autosklearnBBCEnsembleSelection_B_100_Nb_100,cnae-9
8,2020-11-15 02:20:58.414809,0.9588477366255144,0.9629629629629628,0,autosklearnBBCEnsembleSelection_B_100_Nb_100,cnae-9
9,2020-11-15 02:36:22.889406,0.9578189300411524,0.9629629629629628,0,autosklearnBBCEnsembleSelection_B_100_Nb_100,cnae-9
10,2020-11-15 02:50:21.924871,0.9609053497942388,0.9629629629629628,0,autosklearnBBCEnsembleSelection_B_100_Nb_100,cnae-9
11,2020-11-15 01:50:32.814026,0.1111111111111111,0.1111111111111111,2,autosklearnBBCEnsembleSelection_B_100_Nb_100,cnae-9
12,2020-11-15 01:50:45.440273,0.9228395061728396,0.9537037037037036,2,autosklearnBBCEnsembleSelection_B_100_Nb_100,cnae-9
13,2020-11-15 01:51:23.795890,0.9341563786008228,0.9351851851851852,2,autosklearnBBCEnsembleSelection_B_100_Nb_100,cnae-9
14,2020-11-15 01:52:11.703884,0.9341563786008228,0.9351851851851852,2,autosklearnBBCEnsembleSelection_B_100_Nb_100,cnae-9
15,2020-11-15 01:53:46.522948,0.9506172839506172,0.9722222222222222,2,autosklearnBBCEnsembleSelection_B_100_Nb_100,cnae-9
16,2020-11-15 01:56:38.397210,0.955761316872428,0.9722222222222222,2,autosklearnBBCEnsembleSelection_B_100_Nb_100,cnae-9
17,2020-11-15 02:00:57.188643,0.9578189300411524,0.9722222222222222,2,autosklearnBBCEnsembleSelection_B_100_Nb_100,cnae-9
18,2020-11-15 02:05:49.678217,0.9588477366255144,0.9722222222222222,2,autosklearnBBCEnsembleSelection_B_100_Nb_100,cnae-9
19,2020-11-15 02:16:29.619993,0.9588477366255144,0.9722222222222222,2,autosklearnBBCEnsembleSelection_B_100_Nb_100,cnae-9
20,2020-11-15 02:29:30.229703,0.9629629629629628,0.9722222222222222,2,autosklearnBBCEnsembleSelection_B_100_Nb_100,cnae-9
