,Timestamp,ensemble_optimization_score,ensemble_test_score,fold,tool,task
0,2020-11-17 02:58:48.550358,0.1111111111111111,0.1111111111111111,0,autosklearnBagging,cnae-9
1,2020-11-17 02:59:00.660897,0.9197530864197532,0.9629629629629628,0,autosklearnBagging,cnae-9
2,2020-11-17 02:59:06.759682,0.9197530864197532,0.9629629629629628,0,autosklearnBagging,cnae-9
3,2020-11-17 02:59:16.872058,0.9197530864197532,0.9629629629629628,0,autosklearnBagging,cnae-9
4,2020-11-17 03:00:01.638485,0.9228395061728396,0.9629629629629628,0,autosklearnBagging,cnae-9
5,2020-11-17 03:00:08.342266,0.9238683127572016,0.9537037037037036,0,autosklearnBagging,cnae-9
6,2020-11-17 03:00:18.174423,0.9228395061728396,0.9629629629629628,0,autosklearnBagging,cnae-9
7,2020-11-17 03:00:38.001656,0.9146090534979424,0.9537037037037036,0,autosklearnBagging,cnae-9
8,2020-11-17 03:00:59.426486,0.9197530864197532,0.9537037037037036,0,autosklearnBagging,cnae-9
9,2020-11-17 03:01:12.572083,0.9248971193415638,0.9629629629629628,0,autosklearnBagging,cnae-9
10,2020-11-17 03:02:04.766825,0.926954732510288,0.9537037037037036,0,autosklearnBagging,cnae-9
11,2020-11-17 03:02:24.113120,0.9362139917695472,0.9722222222222222,0,autosklearnBagging,cnae-9
12,2020-11-17 03:04:01.892533,0.9444444444444444,0.9537037037037036,0,autosklearnBagging,cnae-9
13,2020-11-17 03:04:24.653903,0.9434156378600824,0.9629629629629628,0,autosklearnBagging,cnae-9
14,2020-11-17 03:05:13.994180,0.9362139917695472,0.9537037037037036,0,autosklearnBagging,cnae-9
15,2020-11-17 03:05:40.201415,0.9382716049382716,0.9629629629629628,0,autosklearnBagging,cnae-9
16,2020-11-17 03:08:05.874714,0.9506172839506172,0.9629629629629628,0,autosklearnBagging,cnae-9
17,2020-11-17 03:09:38.144024,0.9465020576131686,0.9537037037037036,0,autosklearnBagging,cnae-9
18,2020-11-17 03:10:11.536592,0.9454732510288066,0.9629629629629628,0,autosklearnBagging,cnae-9
19,2020-11-17 03:10:48.751072,0.9413580246913579,0.9629629629629628,0,autosklearnBagging,cnae-9
20,2020-11-17 03:16:34.204844,0.9454732510288066,0.9629629629629628,0,autosklearnBagging,cnae-9
21,2020-11-17 03:17:17.158514,0.9444444444444444,0.9722222222222222,0,autosklearnBagging,cnae-9
22,2020-11-17 03:18:01.010822,0.9454732510288066,0.9722222222222222,0,autosklearnBagging,cnae-9
23,2020-11-17 03:18:55.075107,0.9465020576131687,0.9722222222222222,0,autosklearnBagging,cnae-9
24,2020-11-17 03:19:50.827049,0.9372427983539094,0.9722222222222222,0,autosklearnBagging,cnae-9
25,2020-11-17 03:26:33.821168,0.9351851851851852,0.9629629629629628,0,autosklearnBagging,cnae-9
26,2020-11-17 03:27:37.109873,0.9413580246913579,0.9814814814814814,0,autosklearnBagging,cnae-9
27,2020-11-17 03:32:20.791599,0.9320987654320988,0.9722222222222222,0,autosklearnBagging,cnae-9
28,2020-11-17 03:33:36.332695,0.94238683127572,0.9629629629629628,0,autosklearnBagging,cnae-9
29,2020-11-17 03:34:57.807556,0.9465020576131687,0.9722222222222222,0,autosklearnBagging,cnae-9
30,2020-11-17 03:36:24.593393,0.92798353909465,0.9537037037037036,0,autosklearnBagging,cnae-9
31,2020-11-17 03:37:46.957763,0.9413580246913579,0.9629629629629628,0,autosklearnBagging,cnae-9
32,2020-11-17 03:44:12.095481,0.9413580246913579,0.9722222222222222,0,autosklearnBagging,cnae-9
33,2020-11-17 03:45:38.018328,0.940329218106996,0.9629629629629628,0,autosklearnBagging,cnae-9
34,2020-11-17 03:48:29.725663,0.9341563786008228,0.9629629629629628,0,autosklearnBagging,cnae-9
35,2020-11-17 03:49:54.665384,0.9382716049382714,0.9537037037037036,0,autosklearnBagging,cnae-9
36,2020-11-17 03:51:18.062658,0.9382716049382716,0.9537037037037036,0,autosklearnBagging,cnae-9
37,2020-11-17 03:52:43.522909,0.9475308641975309,0.9537037037037036,0,autosklearnBagging,cnae-9
38,2020-11-17 03:54:12.025317,0.9331275720164609,0.9537037037037036,0,autosklearnBagging,cnae-9
39,2020-11-17 03:55:57.799080,0.9290123456790124,0.9537037037037036,0,autosklearnBagging,cnae-9
40,2020-11-17 03:57:40.172264,0.9248971193415638,0.9537037037037036,0,autosklearnBagging,cnae-9
41,2020-11-17 02:58:42.723217,0.1111111111111111,0.1111111111111111,2,autosklearnBagging,cnae-9
42,2020-11-17 02:58:54.833806,0.9228395061728396,0.9537037037037036,2,autosklearnBagging,cnae-9
43,2020-11-17 02:59:02.978489,0.9228395061728396,0.9537037037037036,2,autosklearnBagging,cnae-9
44,2020-11-17 02:59:13.145994,0.9228395061728396,0.9537037037037036,2,autosklearnBagging,cnae-9
45,2020-11-17 02:59:57.144625,0.9300411522633744,0.9444444444444444,2,autosklearnBagging,cnae-9
46,2020-11-17 03:00:04.695785,0.92798353909465,0.9537037037037036,2,autosklearnBagging,cnae-9
47,2020-11-17 03:00:15.457273,0.9248971193415638,0.9351851851851852,2,autosklearnBagging,cnae-9
48,2020-11-17 03:00:35.507566,0.911522633744856,0.9074074074074076,2,autosklearnBagging,cnae-9
49,2020-11-17 03:00:56.285751,0.9166666666666666,0.9259259259259259,2,autosklearnBagging,cnae-9
50,2020-11-17 03:01:08.919519,0.9248971193415636,0.9537037037037036,2,autosklearnBagging,cnae-9
51,2020-11-17 03:02:11.223173,0.9238683127572016,0.9537037037037036,2,autosklearnBagging,cnae-9
