,Timestamp,ensemble_optimization_score,ensemble_test_score,fold,tool,task
0,2020-11-11 02:27:58.243445,0.9639917695473252,0.9722222222222222,0,autosklearnStacking,cnae-9
1,2020-11-11 02:28:13.802323,0.9639917695473252,0.9722222222222222,0,autosklearnStacking,cnae-9
2,2020-11-11 02:28:19.528652,0.9639917695473249,0.9722222222222222,0,autosklearnStacking,cnae-9
3,2020-11-11 02:28:27.453834,0.9639917695473249,0.9722222222222222,0,autosklearnStacking,cnae-9
4,2020-11-11 02:28:49.651970,0.9650205761316872,0.9722222222222222,0,autosklearnStacking,cnae-9
5,2020-11-11 02:28:55.856349,0.9639917695473252,0.9722222222222222,0,autosklearnStacking,cnae-9
6,2020-11-11 02:29:10.182721,0.9660493827160496,0.9629629629629628,0,autosklearnStacking,cnae-9
7,2020-11-11 02:29:16.897862,0.9639917695473252,0.9722222222222222,0,autosklearnStacking,cnae-9
8,2020-11-11 02:29:23.590112,0.9629629629629632,0.9722222222222222,0,autosklearnStacking,cnae-9
9,2020-11-11 02:29:48.553988,0.9639917695473252,0.9722222222222222,0,autosklearnStacking,cnae-9
10,2020-11-11 02:31:52.680538,0.9650205761316872,0.9722222222222222,0,autosklearnStacking,cnae-9
11,2020-11-11 02:32:01.849210,0.9639917695473252,0.9722222222222222,0,autosklearnStacking,cnae-9
12,2020-11-11 02:33:19.880841,0.9639917695473252,0.9722222222222222,0,autosklearnStacking,cnae-9
13,2020-11-11 02:33:35.423725,0.9650205761316872,0.9722222222222222,0,autosklearnStacking,cnae-9
14,2020-11-11 02:34:31.543015,0.9650205761316872,0.9722222222222222,0,autosklearnStacking,cnae-9
15,2020-11-11 02:34:43.385537,0.9650205761316872,0.9722222222222222,0,autosklearnStacking,cnae-9
16,2020-11-11 02:35:03.130648,0.9639917695473252,0.9722222222222222,0,autosklearnStacking,cnae-9
17,2020-11-11 02:27:59.127101,0.9639917695473249,0.9074074074074072,1,autosklearnStacking,cnae-9
18,2020-11-11 02:28:14.228270,0.9722222222222222,0.8888888888888888,1,autosklearnStacking,cnae-9
19,2020-11-11 02:28:21.206644,0.9670781893004116,0.8888888888888888,1,autosklearnStacking,cnae-9
20,2020-11-11 02:28:28.312815,0.9670781893004116,0.9074074074074072,1,autosklearnStacking,cnae-9
21,2020-11-11 02:28:50.108984,0.9670781893004116,0.8888888888888888,1,autosklearnStacking,cnae-9
22,2020-11-11 02:29:29.666309,0.9670781893004116,0.8981481481481479,1,autosklearnStacking,cnae-9
23,2020-11-11 02:29:35.236101,0.9681069958847738,0.8981481481481479,1,autosklearnStacking,cnae-9
24,2020-11-11 02:29:50.087384,0.9681069958847738,0.8981481481481479,1,autosklearnStacking,cnae-9
25,2020-11-11 02:30:12.291842,0.9670781893004116,0.8888888888888888,1,autosklearnStacking,cnae-9
26,2020-11-11 02:30:20.819035,0.9670781893004116,0.9074074074074072,1,autosklearnStacking,cnae-9
27,2020-11-11 02:32:28.067969,0.9681069958847738,0.9166666666666666,1,autosklearnStacking,cnae-9
28,2020-11-11 02:33:45.062978,0.97119341563786,0.9166666666666666,1,autosklearnStacking,cnae-9
29,2020-11-11 02:33:59.676862,0.9722222222222222,0.8981481481481479,1,autosklearnStacking,cnae-9
