,tool,max_number_models,max_number_folds,max_num_repetitions,stacking_levels,cv_type,allowed_folds_to_use,task,model,fold,train,val,test,overfit,seed
0,autosklearn,40,5,1,2,cv,1.0,54,best_individual_model,0,0.9287639305142028,0.783477647869817,0.8659458509142053,0.0,72
1,autosklearn,40,5,1,2,cv,1.0,54,best_ensemble_model,0,0.8479982293920912,inf,0.8411874500752241,0.003968253968253954,72
2,autosklearn,40,5,1,2,cv,1.0,54,best_individual_model,1,0.9287639305142028,0.783477647869817,0.8659458509142053,0.0,72
3,autosklearn,40,5,1,2,cv,1.0,54,best_ensemble_model,1,0.8470227555905305,inf,0.8419911470814527,0.006329113924050667,72
4,autosklearn,40,5,1,2,cv,1.0,54,best_individual_model,2,0.9287639305142028,0.783477647869817,0.8659458509142053,0.0,72
5,autosklearn,40,5,1,2,cv,1.0,54,best_ensemble_model,2,0.8466046953898617,inf,0.8398877213229637,0.003968253968253954,72
6,autosklearn,40,5,1,2,cv,1.0,54,best_individual_model,3,0.9287639305142028,0.783477647869817,0.8659458509142053,0.0,72
7,autosklearn,40,5,1,2,cv,1.0,54,best_ensemble_model,3,0.8454201914879664,inf,0.8456517357895098,0.002668525215993589,72
8,autosklearn,40,5,1,2,cv,1.0,54,best_individual_model,4,0.9287639305142028,0.783477647869817,0.8659458509142053,0.0,72
9,autosklearn,40,5,1,2,cv,1.0,54,best_ensemble_model,4,0.8436085972850679,inf,0.8356620331574021,0.0071328109302792875,72
