,tool,max_number_models,max_number_folds,max_num_repetitions,stacking_levels,cv_type,allowed_folds_to_use,task,model,fold,train,val,test,overfit,seed
0,autosklearn,40,10,5,2,cv,1.0,54,best_individual_model,0,0.9049930333767636,0.8298300481173714,0.8445906045859735,0.028365236184007436,72
1,autosklearn,40,10,5,2,cv,1.0,54,best_ensemble_model,0,0.837382779198636,inf,0.8356620331574021,0.008193942133815635,72
2,autosklearn,40,10,5,2,cv,1.0,54,best_individual_model,1,0.9049930333767636,0.8298300481173714,0.8445906045859735,0.028365236184007436,72
3,autosklearn,40,10,5,2,cv,1.0,54,best_ensemble_model,1,0.837382779198636,inf,0.8356620331574021,0.008193942133815635,72
4,autosklearn,40,10,5,2,cv,1.0,54,best_individual_model,2,0.9049930333767636,0.8298300481173714,0.8445906045859735,0.028365236184007436,72
5,autosklearn,40,10,5,2,cv,1.0,54,best_ensemble_model,2,0.837382779198636,inf,0.8356620331574021,0.0018648282097648572,72
6,autosklearn,40,10,5,2,cv,1.0,54,best_individual_model,3,0.9049930333767636,0.8298300481173714,0.8445906045859735,0.028365236184007436,72
7,autosklearn,40,10,5,2,cv,1.0,54,best_ensemble_model,3,0.837382779198636,inf,0.8356620331574021,0.0018648282097648572,72
8,autosklearn,40,10,5,2,cv,1.0,54,best_individual_model,4,0.9061488677685006,0.8298599151878745,0.8445906045859735,0.012473383662408244,72
9,autosklearn,40,10,5,2,cv,1.0,54,best_ensemble_model,4,0.8460505606925045,inf,0.8432908758337131,0.0,72
