repeat,dataset_name,hue,model,0,1,2,3
1,7592,test_performance_singlemodelTrue,HistGradientBoostingClassifier,0.7955268720803339,0.7971541284252626,0.7953121564214884,0.7950631911185739
1,7592,test_performance_singlemodelTrue,LGBMClassifier,0.7740798156064901,0.7863625183681425,0.7888489688799414,0.7871589474851176
1,7592,test_performance_singlemodelTrue,LinearDiscriminantAnalysis,0.7022134202935317,0.727755322522556,0.7305238051102874,0.7316024853636188
1,7592,test_performance_singlemodelTrue,MLPClassifier,0.6030591475891428,0.612474153470406,0.6079646217281334,0.6086858197394063
1,7592,test_performance_singlemodelTrue,RandomForestClassifier,0.7750878793836207,0.7743117429370006,0.7752474619530128,0.7750881083085022
1,7592,test_performance_singlemodelTrue,XGBClassifier,0.7927691715912221,0.7961613399354406,0.7954625105227768,0.7959605613517139
1,146818,test_performance_singlemodelFalse,DecisionTreeClassifier,0.8389615404011882,0.8315015191855899,0.8338066842499005,0.8494906915073716
1,146818,test_performance_singlemodelFalse,GradientBoostingClassifier,0.8574010244015018,0.8539175352654197,0.8508526986000311,0.8489590481865938
1,146818,test_performance_singlemodelFalse,HistGradientBoostingClassifier,0.8673870801816858,0.8480386400476616,0.8378963870465744,0.8475329527573884
1,146818,test_performance_singlemodelFalse,LGBMClassifier,0.853052042878551,0.8588094676209127,0.8498378160349211,0.8497592185167533
1,146818,test_performance_singlemodelFalse,LinearDiscriminantAnalysis,0.861345816108652,0.8633098648392028,0.8448168987005946,0.8465180124449377
1,146818,test_performance_singlemodelFalse,MLPClassifier,0.7847394046081554,0.8502183191863631,0.8414616869712443,0.8393901193376003
1,146818,test_performance_singlemodelFalse,RandomForestClassifier,0.8661589172048849,0.8535970230259494,0.8439351956911203,0.8523064387660341
1,146818,test_performance_singlemodelFalse,XGBClassifier,0.8632202210098134,0.8526731976870895,0.8485760646100206,0.8554455676816997
1,146818,test_performance_singlemodelTrue,DecisionTreeClassifier,0.8389615404011882,0.8386795300520501,0.8446022592333804,0.8415794755085885
1,146818,test_performance_singlemodelTrue,GradientBoostingClassifier,0.8586460795789435,0.84953937395244,0.8558922721138159,0.8550510958561222
1,146818,test_performance_singlemodelTrue,HistGradientBoostingClassifier,0.8673870801816858,0.857624923350851,0.8555473579628441,0.8630695869551243
1,146818,test_performance_singlemodelTrue,LGBMClassifier,0.853052042878551,0.8627700518962256,0.8592859942219276,0.857448948574596
1,146818,test_performance_singlemodelTrue,LinearDiscriminantAnalysis,0.861345816108652,0.8594536508825177,0.8540900979455912,0.8603188394421899
1,146818,test_performance_singlemodelTrue,MLPClassifier,0.7861977406888981,0.7919256028409954,0.7874716563812919,0.7911152558221521
1,146818,test_performance_singlemodelTrue,RandomForestClassifier,0.8661589172048849,0.8603819350927301,0.8574164787822356,0.8584198847729899
1,146818,test_performance_singlemodelTrue,XGBClassifier,0.8632202210098134,0.8649970519753094,0.8627039102167836,0.8672331981434038
1,146822,test_performance_singlemodelFalse,DecisionTreeClassifier,0.9062174675843603,0.9300192621525348,0.9395159884361998,0.9341228772829292
1,146822,test_performance_singlemodelFalse,GradientBoostingClassifier,0.9474294046903947,0.9670107613278699,0.963748486443227,0.9639776009083061
1,146822,test_performance_singlemodelFalse,HistGradientBoostingClassifier,0.9573945568207431,0.966177261704898,0.9615222499159369,0.9639514938459998
1,146822,test_performance_singlemodelFalse,LGBMClassifier,0.9528356488181907,0.9650815146607031,0.9649586029131463,0.9640767188289366
1,146822,test_performance_singlemodelFalse,LinearDiscriminantAnalysis,0.9044082084918432,0.8026497448499061,0.8724911285283848,0.8725390568449247
1,146822,test_performance_singlemodelFalse,MLPClassifier,0.9126009175180771,0.9700729013583735,0.971791947780167,0.9690826878923625
1,146822,test_performance_singlemodelFalse,RandomForestClassifier,0.950516483543191,0.9701822055194068,0.9693508115324166,0.9689217333424021
1,146822,test_performance_singlemodelFalse,XGBClassifier,0.9560560824025173,0.9650402858377263,0.96586768131824,0.9646129788233301
1,146822,test_performance_singlemodelTrue,DecisionTreeClassifier,0.9062174675843603,0.9139376298744682,0.9163017672103909,0.9159868601476852
1,146822,test_performance_singlemodelTrue,GradientBoostingClassifier,0.9476157655764271,0.9494561860186576,0.9458254610565962,0.945262453849041
1,146822,test_performance_singlemodelTrue,HistGradientBoostingClassifier,0.9573945568207431,0.9504001758453515,0.9445244676041027,0.9364071857256413
1,146822,test_performance_singlemodelTrue,LGBMClassifier,0.9528356488181907,0.9594661477512241,0.9564779681952642,0.9523628275958457
1,146822,test_performance_singlemodelTrue,LinearDiscriminantAnalysis,0.9044082084918432,0.7581308156497555,0.8350865185050601,0.3529462311411159
1,146822,test_performance_singlemodelTrue,MLPClassifier,0.9096621357540278,0.9346530514126052,0.93748056836598,0.9423592278162467
1,146822,test_performance_singlemodelTrue,RandomForestClassifier,0.950516483543191,0.9627446414445777,0.9607785790505727,0.96233731182958
1,146822,test_performance_singlemodelTrue,XGBClassifier,0.9560560824025173,0.9612901877026139,0.9580392495541018,0.9560723417895509
2,3,test_performance_singlemodelFalse,DecisionTreeClassifier,0.99612777515423,0.9951478695414829,0.9958399634268589,0.9946798149181959
2,3,test_performance_singlemodelFalse,GradientBoostingClassifier,0.9783924117702748,0.9952889397705263,0.9958142994177491,0.9954106044592825
2,3,test_performance_singlemodelFalse,HistGradientBoostingClassifier,0.9947355391865603,0.995718451457623,0.9949431742085839,0.9954722015046162
2,3,test_performance_singlemodelFalse,LGBMClassifier,0.9873399382863821,0.9955766602368604,0.9964703869018205,0.9952357236292229
2,3,test_performance_singlemodelFalse,LinearDiscriminantAnalysis,0.942533671789237,0.9954489503303849,0.9954710801267403,0.9952166272005318
2,3,test_performance_singlemodelFalse,MLPClassifier,0.9888069286483461,0.9971255688243609,0.9953749467941717,0.9956441938385201
2,3,test_performance_singlemodelFalse,RandomForestClassifier,0.9951893722091729,0.995361448025321,0.9958104691145905,0.9953158828159583
2,3,test_performance_singlemodelFalse,XGBClassifier,0.9933507013445657,0.9957948114330711,0.996226456640288,0.9954897677732499
2,3,test_performance_singlemodelTrue,DecisionTreeClassifier,0.9961277751542301,0.992684007213407,0.9910305777591394,0.9916095276430171
2,3,test_performance_singlemodelTrue,GradientBoostingClassifier,0.9783924117702749,0.9901730109144626,0.9906618037232146,0.9893958805223183
2,3,test_performance_singlemodelTrue,HistGradientBoostingClassifier,0.9947355391865603,0.9939819525568101,0.9927030526215168,0.9914114147602502
2,3,test_performance_singlemodelTrue,LGBMClassifier,0.9873399382863823,0.9888000931582265,0.9887984067395565,0.9878254161439723
2,3,test_performance_singlemodelTrue,LinearDiscriminantAnalysis,0.942533671789237,0.9459506179902528,0.946987809484433,0.9469827331168279
2,3,test_performance_singlemodelTrue,MLPClassifier,0.989049861699318,0.9907487193044309,0.990837929016893,0.989572169822431
2,3,test_performance_singlemodelTrue,RandomForestClassifier,0.9951893722091729,0.9953291160579627,0.994159100076059,0.9941578900587498
2,3,test_performance_singlemodelTrue,XGBClassifier,0.9933507013445658,0.9935231956933708,0.9918608906697427,0.9916094133712877
2,53,test_performance_singlemodelFalse,DecisionTreeClassifier,0.6890006042056674,0.7648348693806232,0.763229250525894,0.7705374787309491
2,53,test_performance_singlemodelFalse,GradientBoostingClassifier,0.7667704753923201,0.7818030942687987,0.7807023805709888,0.7736262523717138
2,53,test_performance_singlemodelFalse,HistGradientBoostingClassifier,0.7713063936092375,0.8136300210236171,0.7837689844424973,0.7924073056713721
2,53,test_performance_singlemodelFalse,LGBMClassifier,0.7676381563482008,0.7825731676650612,0.7802958236639882,0.7769320878751528
2,53,test_performance_singlemodelFalse,LinearDiscriminantAnalysis,0.7951830826459281,0.8207270471168483,0.8234637654484107,0.8158852285783601
2,53,test_performance_singlemodelFalse,MLPClassifier,0.6204406342571771,0.7614940201834892,0.7669000002395758,0.7723872422905393
2,53,test_performance_singlemodelFalse,RandomForestClassifier,0.75879853809147,0.7858311289692864,0.7842600702432787,0.7800175544132724
2,53,test_performance_singlemodelFalse,XGBClassifier,0.7715084181496538,0.7884084878426489,0.7799729705004387,0.7799294240592972
2,53,test_performance_singlemodelTrue,DecisionTreeClassifier,0.6890006042056676,0.7074346893863619,0.7027571851828205,0.699579159690016
2,53,test_performance_singlemodelTrue,GradientBoostingClassifier,0.7680571791344185,0.7641719603373,0.7720575038061898,0.7594513579540797
2,53,test_performance_singlemodelTrue,HistGradientBoostingClassifier,0.7713063936092375,0.7742327592750182,0.768101237433241,0.7544410217527474
2,53,test_performance_singlemodelTrue,LGBMClassifier,0.7676381563482011,0.7664174916014692,0.7628279929011853,0.7555964115594893
2,53,test_performance_singlemodelTrue,LinearDiscriminantAnalysis,0.7951830826459281,0.803806915450691,0.8031614587006081,0.8007130810119781
2,53,test_performance_singlemodelTrue,MLPClassifier,0.6216436051552438,0.6586873043541391,0.6631176990065145,0.6829654066861335
2,53,test_performance_singlemodelTrue,RandomForestClassifier,0.7587985380914699,0.7644191672333679,0.7764928464570751,0.7747976238495574
2,53,test_performance_singlemodelTrue,XGBClassifier,0.7715084181496538,0.7539108397818696,0.766144681944997,0.7571913883463525
2,7592,test_performance_singlemodelFalse,DecisionTreeClassifier,0.7587395197052782,0.7714862945308189,0.7727200676243794,0.7726828352576128
2,7592,test_performance_singlemodelFalse,GradientBoostingClassifier,0.7744504335617162,0.7951463030007878,0.7949034284239592,0.794322367673072
2,7592,test_performance_singlemodelFalse,HistGradientBoostingClassifier,0.793456798285088,0.7960271851634854,0.800785598228426,0.8002099781659979
2,7592,test_performance_singlemodelFalse,LGBMClassifier,0.7727521886888475,0.7910118096166878,0.7910264060258775,0.7903816746331433
2,7592,test_performance_singlemodelFalse,LinearDiscriminantAnalysis,0.7021499348830291,0.804031698508684,0.8046135941629057,0.8062280906839459
2,7592,test_performance_singlemodelFalse,MLPClassifier,0.6042918758070808,0.7272397731785689,0.7601930253582869,0.7391959756015214
2,7592,test_performance_singlemodelFalse,RandomForestClassifier,0.7719336247841662,0.7886064298848606,0.7885674715886954,0.7877325799431925
2,7592,test_performance_singlemodelFalse,XGBClassifier,0.791861514459007,0.794078926117908,0.7949379558764549,0.79305788800546
2,7592,test_performance_singlemodelTrue,DecisionTreeClassifier,0.7587395197052781,0.7585260309801989,0.7528641360559624,0.7544461121270447
2,7592,test_performance_singlemodelTrue,GradientBoostingClassifier,0.7744765268713915,0.7908379545481576,0.7922126942762946,0.7945257254265712
2,7592,test_performance_singlemodelTrue,HistGradientBoostingClassifier,0.793456798285088,0.7982614238405951,0.7990508660815305,0.7991295099648354
2,7592,test_performance_singlemodelTrue,LGBMClassifier,0.7727521886888474,0.7853348188716933,0.7872157872866341,0.7861033020419399
2,7592,test_performance_singlemodelTrue,LinearDiscriminantAnalysis,0.7021499348830291,0.727718347770894,0.7302669723008367,0.7314386859850723
2,7592,test_performance_singlemodelTrue,MLPClassifier,0.6086977480857727,0.6130628530559127,0.613376874339359,0.6055090917491943
2,7592,test_performance_singlemodelTrue,RandomForestClassifier,0.7719336247841663,0.7701526989832315,0.7715553793878822,0.7702963200791486
2,7592,test_performance_singlemodelTrue,XGBClassifier,0.791861514459007,0.7952536843920898,0.7950587230402895,0.7934265050701049
2,146818,test_performance_singlemodelFalse,DecisionTreeClassifier,0.8404341522749146,0.8410912580692352,0.8403272733301441,0.8456459500689626
2,146818,test_performance_singlemodelFalse,GradientBoostingClassifier,0.8600989958326457,0.8591454868205501,0.8564984038558788,0.8567209452409963
2,146818,test_performance_singlemodelFalse,HistGradientBoostingClassifier,0.862500201958307,0.8363881178499548,0.8554857000247624,0.8532944571462251
2,146818,test_performance_singlemodelFalse,LGBMClassifier,0.8551729214901563,0.8596017065084026,0.8568176463515873,0.8541348702217744
2,146818,test_performance_singlemodelFalse,LinearDiscriminantAnalysis,0.8596097049975409,0.8613129766299739,0.8570671346719866,0.8610221314900877
2,146818,test_performance_singlemodelFalse,MLPClassifier,0.7830675580425754,0.8535575457558603,0.8500524302275145,0.8544177631442945
2,146818,test_performance_singlemodelFalse,RandomForestClassifier,0.8646004397634149,0.8583384517831738,0.8578642080822445,0.8536392245893119
2,146818,test_performance_singlemodelFalse,XGBClassifier,0.8618041767215439,0.855700484541698,0.854731728670283,0.856743426180786
2,146818,test_performance_singlemodelTrue,DecisionTreeClassifier,0.8404341522749148,0.8445094728947715,0.8429139506471918,0.8429579916731775
2,146818,test_performance_singlemodelTrue,GradientBoostingClassifier,0.8600343279902002,0.8545979871914829,0.8488609142273991,0.8510318128364357
2,146818,test_performance_singlemodelTrue,HistGradientBoostingClassifier,0.862500201958307,0.8483453429118256,0.8557544319728683,0.8656851643671182
2,146818,test_performance_singlemodelTrue,LGBMClassifier,0.8551729214901564,0.8628259026262771,0.8522088457513709,0.8553894498341841
2,146818,test_performance_singlemodelTrue,LinearDiscriminantAnalysis,0.8596097049975409,0.860075323262004,0.8566919142496708,0.8591315204551891
2,146818,test_performance_singlemodelTrue,MLPClassifier,0.7832945845322346,0.7847675392044969,0.7948056350646306,0.7987044433542021
2,146818,test_performance_singlemodelTrue,RandomForestClassifier,0.864600439763415,0.8643794139888272,0.8537623127959916,0.8538328620783803
2,146818,test_performance_singlemodelTrue,XGBClassifier,0.8618041767215439,0.8581058112191802,0.8608457535859632,0.8560406815671111
2,146822,test_performance_singlemodelFalse,DecisionTreeClassifier,0.9163053509752714,0.9462135227301975,0.9453060085110996,0.9476393343445229
2,146822,test_performance_singlemodelFalse,GradientBoostingClassifier,0.949291861767284,0.966763948754277,0.9667372193663123,0.9659391704919658
2,146822,test_performance_singlemodelFalse,HistGradientBoostingClassifier,0.9592033465792499,0.9656730403502563,0.9632470455029993,0.9646860128954133
2,146822,test_performance_singlemodelFalse,LGBMClassifier,0.9543859462568075,0.9664557706558099,0.9650398626582833,0.9654009778558923
2,146822,test_performance_singlemodelFalse,LinearDiscriminantAnalysis,0.9036642389333955,0.8281553127359347,0.8831375488690618,0.8655904874179321
2,146822,test_performance_singlemodelFalse,MLPClassifier,0.9210630424176987,0.9715609201157974,0.9710133561413963,0.9689418440602231
2,146822,test_performance_singlemodelFalse,RandomForestClassifier,0.9521044305392123,0.971290624320429,0.9715887522306669,0.9703237803310463
2,146822,test_performance_singlemodelFalse,XGBClassifier,0.9585349439653669,0.9685320002088738,0.9671667762104063,0.9669730942867584
2,146822,test_performance_singlemodelTrue,DecisionTreeClassifier,0.9163053509752714,0.9258921458370077,0.9185657462079642,0.9157755703022927
2,146822,test_performance_singlemodelTrue,GradientBoostingClassifier,0.948735417420047,0.9530756490089873,0.9493064288806476,0.9492730447028435
2,146822,test_performance_singlemodelTrue,HistGradientBoostingClassifier,0.9592033465792499,0.9556776791806637,0.9461315305887987,0.9457208216044716
2,146822,test_performance_singlemodelTrue,LGBMClassifier,0.9543859462568071,0.9594670709421591,0.9528056735666505,0.9548138388140106
2,146822,test_performance_singlemodelTrue,LinearDiscriminantAnalysis,0.9036642389333955,0.7946189165754405,0.8159660516916795,0.19999999999999996
2,146822,test_performance_singlemodelTrue,MLPClassifier,0.9192993272893001,0.9442630066873402,0.9479356369455039,0.9497527776626659
2,146822,test_performance_singlemodelTrue,RandomForestClassifier,0.9521044305392123,0.9675079742282674,0.9648153221437354,0.9637877544496118
2,146822,test_performance_singlemodelTrue,XGBClassifier,0.9585349439653669,0.9652580271517758,0.9612845042619582,0.9622098629374823
5,3,test_performance_singlemodelFalse,DecisionTreeClassifier,0.9961898226199478,0.9951880777114633,0.9948233610187603,0.9945102513782145
5,3,test_performance_singlemodelFalse,GradientBoostingClassifier,0.9774446171395004,0.9956852524687584,0.9949464304641475,0.994758387720962
5,3,test_performance_singlemodelFalse,HistGradientBoostingClassifier,0.9941932218141304,0.9952975077785962,0.9939062092315087,0.9945474089538848
5,3,test_performance_singlemodelFalse,LGBMClassifier,0.9868651008288151,0.9956003795649584,0.9957031082853174,0.9955740580898989
5,3,test_performance_singlemodelFalse,LinearDiscriminantAnalysis,0.9384402514517491,0.9954152437464121,0.9952005513773597,0.9945551519591775
5,3,test_performance_singlemodelFalse,MLPClassifier,0.9885791830710359,0.9963163569541716,0.9956969154272917,0.9951221175740311
5,3,test_performance_singlemodelFalse,RandomForestClassifier,0.9948076313843798,0.9958147329661475,0.9954471222084333,0.9952519810842215
5,3,test_performance_singlemodelFalse,XGBClassifier,0.9933721481988169,0.996002879830713,0.9951787617392721,0.9948646183969098
5,3,test_performance_singlemodelTrue,DecisionTreeClassifier,0.996189822619948,0.9933540993777704,0.9916365805187398,0.989773258051048
5,3,test_performance_singlemodelTrue,GradientBoostingClassifier,0.9774446171395004,0.9879895953414604,0.9884654132294394,0.9877844869778158
5,3,test_performance_singlemodelTrue,HistGradientBoostingClassifier,0.9941932218141304,0.993265736511551,0.9927574731397908,0.991863322032609
5,3,test_performance_singlemodelTrue,LGBMClassifier,0.9868651008288151,0.9881186426208213,0.9871994421031115,0.9867624288698484
5,3,test_performance_singlemodelTrue,LinearDiscriminantAnalysis,0.9384402514517491,0.9434761204570405,0.9447679775419882,0.9445219227652851
5,3,test_performance_singlemodelTrue,MLPClassifier,0.9888218995429481,0.9908559898217769,0.9904058982246916,0.989525262942305
5,3,test_performance_singlemodelTrue,RandomForestClassifier,0.9948076313843798,0.9950192225586474,0.9944742334248469,0.9939510928858418
5,3,test_performance_singlemodelTrue,XGBClassifier,0.9933721481988169,0.9927209890837766,0.991907634877127,0.991368066522728
5,53,test_performance_singlemodelFalse,DecisionTreeClassifier,0.7035061700842128,0.7655284374887246,0.775634259150218,0.768587753298616
5,53,test_performance_singlemodelFalse,GradientBoostingClassifier,0.7698995231433803,0.7890197911969059,0.7900540126747281,0.7808509664526502
5,53,test_performance_singlemodelFalse,HistGradientBoostingClassifier,0.7756932820689576,0.803163697218804,0.7990542706488495,0.7817423398926422
5,53,test_performance_singlemodelFalse,LGBMClassifier,0.7653257190760644,0.7920894883240271,0.7845780043664191,0.7806328117855723
5,53,test_performance_singlemodelFalse,LinearDiscriminantAnalysis,0.7918485913901431,0.8159656324468512,0.7997581108734928,0.7925057717239886
5,53,test_performance_singlemodelFalse,MLPClassifier,0.6345305923708411,0.7758817202997094,0.7819188251325256,0.7826435849825996
5,53,test_performance_singlemodelFalse,RandomForestClassifier,0.7501749217857012,0.7925972749908315,0.7943564775539907,0.7919836864573709
5,53,test_performance_singlemodelFalse,XGBClassifier,0.7707371827537098,0.7945578656319383,0.786956282997917,0.7765178762601156
5,53,test_performance_singlemodelTrue,DecisionTreeClassifier,0.7035061700842128,0.7203566089291352,0.7030476731251007,0.7120111401627924
5,53,test_performance_singlemodelTrue,GradientBoostingClassifier,0.7722086771884372,0.747292776380872,0.7616853375715259,0.758737819568057
5,53,test_performance_singlemodelTrue,HistGradientBoostingClassifier,0.7756932820689576,0.7588734262367072,0.7635453615641447,0.7673433628348443
5,53,test_performance_singlemodelTrue,LGBMClassifier,0.7653257190760644,0.7627642669966487,0.7586471666677524,0.7544775509702584
5,53,test_performance_singlemodelTrue,LinearDiscriminantAnalysis,0.7918485913901431,0.7977823601765751,0.7923903648462757,0.7928336946329707
5,53,test_performance_singlemodelTrue,MLPClassifier,0.6373734818744242,0.6752257355285766,0.692518227662836,0.6894365776966185
5,53,test_performance_singlemodelTrue,RandomForestClassifier,0.7501749217857011,0.7664105160922378,0.7650581012635955,0.7709323939278466
5,53,test_performance_singlemodelTrue,XGBClassifier,0.7707371827537098,0.7575356216733531,0.7597795373423469,0.7630589896730543
5,7592,test_performance_singlemodelFalse,DecisionTreeClassifier,0.7704860006548359,0.7886629115782291,0.7906845227608778,0.78708956217574
5,7592,test_performance_singlemodelFalse,GradientBoostingClassifier,0.7755387836708888,0.7964243818390716,0.795652820549622,0.7949603579337146
5,7592,test_performance_singlemodelFalse,HistGradientBoostingClassifier,0.7942345036480758,0.796680480604398,0.7975097965413566,0.7968536080714395
5,7592,test_performance_singlemodelFalse,LGBMClassifier,0.773462986829251,0.7930557386160539,0.7918208653150416,0.7903243276774705
5,7592,test_performance_singlemodelFalse,LinearDiscriminantAnalysis,0.7010404717615354,0.8042565904982361,0.8026398582968799,0.802791808324063
5,7592,test_performance_singlemodelFalse,MLPClassifier,0.6108405747602659,0.7762345526591916,0.7848500760449544,0.7842005698773756
5,7592,test_performance_singlemodelFalse,RandomForestClassifier,0.7753739386980872,0.7926412047529285,0.792257919929274,0.7907872355954384
5,7592,test_performance_singlemodelFalse,XGBClassifier,0.7924427416117168,0.7950684973421137,0.7955266759744706,0.7940032892728852
5,7592,test_performance_singlemodelTrue,DecisionTreeClassifier,0.770486000654836,0.7696197439794139,0.7670243089734744,0.7679799853212362
5,7592,test_performance_singlemodelTrue,GradientBoostingClassifier,0.7755294715932848,0.7907976918097215,0.7892730949570519,0.79069502482898
5,7592,test_performance_singlemodelTrue,HistGradientBoostingClassifier,0.794234503648076,0.7968734415539035,0.7961293487520724,0.7961122790139717
5,7592,test_performance_singlemodelTrue,LGBMClassifier,0.773462986829251,0.7857867239024751,0.7864298732420817,0.7863402406431419
5,7592,test_performance_singlemodelTrue,LinearDiscriminantAnalysis,0.7010404717615354,0.7273642625766357,0.7302925614509951,0.731322123661772
5,7592,test_performance_singlemodelTrue,MLPClassifier,0.6213157052641943,0.6153797795039697,0.614502250592026,0.6143214778094349
5,7592,test_performance_singlemodelTrue,RandomForestClassifier,0.7753739386980874,0.7717920914328665,0.7735838952134123,0.7722081694064346
5,7592,test_performance_singlemodelTrue,XGBClassifier,0.7924427416117168,0.7957016937303494,0.7956784491020973,0.7957400206152025
5,146818,test_performance_singlemodelFalse,DecisionTreeClassifier,0.8494502469032567,0.8525103293519793,0.8490055317753677,0.8413625608327171
5,146818,test_performance_singlemodelFalse,GradientBoostingClassifier,0.8631747592834351,0.8606329538869794,0.8555342727329392,0.8496867563222222
5,146818,test_performance_singlemodelFalse,HistGradientBoostingClassifier,0.8612292583847163,0.856150216939632,0.8572007494833584,0.8506651349007118
5,146818,test_performance_singlemodelFalse,LGBMClassifier,0.8557668214051573,0.8583405515248866,0.854290497412712,0.8460553846528944
5,146818,test_performance_singlemodelFalse,LinearDiscriminantAnalysis,0.8704351816844914,0.8635917286615978,0.8529299064237739,0.8538004484857687
5,146818,test_performance_singlemodelFalse,MLPClassifier,0.7864691467096823,0.8587355570766528,0.8566944384179909,0.851372229890216
