,tool,max_number_models,max_number_folds,max_num_repetitions,stacking_levels,cv_type,allowed_folds_to_use,task,model,fold,train,val,test,overfit,seed
0,autosklearn,40,10,5,1,cv,1.0,1468,best_individual_model,0,0.9959837119306272,0.9340100770598696,0.9113540843837262,0.013946244381026984,27
1,autosklearn,40,10,5,1,cv,1.0,1468,best_ensemble_model,0,0.9571299350679592,inf,0.9471463606208964,0.0,27
2,autosklearn,40,10,5,1,cv,1.0,1468,best_individual_model,1,0.9959837119306272,0.9340100770598696,0.9113540843837262,0.013946244381026984,27
3,autosklearn,40,10,5,1,cv,1.0,1468,best_ensemble_model,1,0.956757514161631,inf,0.9415562985090952,0.0032206597423988237,27
4,autosklearn,40,10,5,1,cv,1.0,1468,best_individual_model,2,0.9959837119306272,0.9340100770598696,0.9113540843837262,0.013946244381026984,27
5,autosklearn,40,10,5,1,cv,1.0,1468,best_ensemble_model,2,0.9576843669403358,inf,0.9442973577718936,0.0004796004796003839,27
6,autosklearn,40,10,5,1,cv,1.0,1468,best_individual_model,3,0.9959837119306272,0.9340100770598696,0.9113540843837262,0.013946244381026984,27
7,autosklearn,40,10,5,1,cv,1.0,1468,best_ensemble_model,3,0.956757514161631,inf,0.9415562985090952,0.0032206597423988237,27
8,autosklearn,40,10,5,1,cv,1.0,1468,best_individual_model,4,0.9959837119306272,0.9340100770598696,0.9113540843837262,0.013946244381026984,27
9,autosklearn,40,10,5,1,cv,1.0,1468,best_ensemble_model,4,0.9585075430576296,inf,0.9495587397774616,0.0,27
