,tool,max_number_models,max_number_folds,max_num_repetitions,stacking_levels,cv_type,allowed_folds_to_use,task,model,fold,train,val,test,overfit,seed
0,autosklearn,40,10,1,1,cv,1.0,1468,best_individual_model,0,0.9958553120386266,0.9345847939093674,0.9081794812091232,0.02091480347469521,27
1,autosklearn,40,10,1,1,cv,1.0,1468,best_ensemble_model,0,0.9640967152084484,inf,0.9419753221839328,0.011671165159537256,27
2,autosklearn,40,10,1,1,cv,1.0,1468,best_individual_model,1,0.9958553120386266,0.9345847939093674,0.9081794812091232,0.02091480347469521,27
3,autosklearn,40,10,1,1,cv,1.0,1468,best_ensemble_model,1,0.9667773204850256,inf,0.9483245285331392,0.0,27
4,autosklearn,40,10,1,1,cv,1.0,1468,best_individual_model,2,0.9958553120386266,0.9345847939093674,0.9081794812091232,0.02091480347469521,27
5,autosklearn,40,10,1,1,cv,1.0,1468,best_ensemble_model,2,0.9653474154012586,inf,0.9423009225095332,0.008607585351771196,27
6,autosklearn,40,10,1,1,cv,1.0,1468,best_individual_model,3,0.9958553120386266,0.9345847939093674,0.9081794812091232,0.02091480347469521,27
7,autosklearn,40,10,1,1,cv,1.0,1468,best_ensemble_model,3,0.9641114851892936,inf,0.9423009225095332,0.011610588354774354,27
8,autosklearn,40,10,1,1,cv,1.0,1468,best_individual_model,4,0.9958553120386266,0.9345847939093674,0.9081794812091232,0.02091480347469521,27
9,autosklearn,40,10,1,1,cv,1.0,1468,best_ensemble_model,4,0.9641792668645176,inf,0.9417102986630952,0.009352209352209373,27
