,tool,max_number_models,max_number_folds,max_num_repetitions,stacking_levels,cv_type,allowed_folds_to_use,task,model,fold,train,val,test,overfit,seed
0,autosklearn,10,3,5,1,cv,1.0,1468,best_individual_model,0,1.0,0.9045994419468238,0.8920309508826845,0.033440978053668746,27
1,autosklearn,10,3,5,1,cv,1.0,1468,best_ensemble_model,0,0.9484501413080269,inf,0.9421570525982214,0.0,27
2,autosklearn,10,3,5,1,cv,1.0,1468,best_individual_model,1,1.0,0.9045994419468238,0.8920309508826845,0.033440978053668746,27
3,autosklearn,10,3,5,1,cv,1.0,1468,best_ensemble_model,1,0.9484501413080269,inf,0.9421570525982214,0.0,27
4,autosklearn,10,3,5,1,cv,1.0,1468,best_individual_model,2,1.0,0.9045994419468238,0.8920309508826845,0.033440978053668746,27
5,autosklearn,10,3,5,1,cv,1.0,1468,best_ensemble_model,2,0.9484501413080269,inf,0.9421570525982214,0.0,27
6,autosklearn,10,3,5,1,cv,1.0,1468,best_individual_model,3,1.0,0.9045994419468238,0.8920309508826845,0.033440978053668746,27
7,autosklearn,10,3,5,1,cv,1.0,1468,best_ensemble_model,3,0.9484501413080269,inf,0.9421570525982214,0.0,27
8,autosklearn,10,3,5,1,cv,1.0,1468,best_individual_model,4,1.0,0.9045994419468238,0.8920309508826845,0.033440978053668746,27
9,autosklearn,10,3,5,1,cv,1.0,1468,best_ensemble_model,4,0.9484501413080269,inf,0.9421570525982214,0.0,27
