,hue,performance,model,dataset_name,level,repeat,seed,val_score
0,test_performance_singlemodelTrue,0.9924896603584409,HistGradientBoostingClassifier,3,0,1,66,0.9937925110685903
1,test_performance_singlemodelTrue,0.9911956385511969,RandomForestClassifier,3,0,1,66,0.9953735387365745
2,test_performance_singlemodelTrue,0.9837134979320716,DecisionTreeClassifier,3,0,1,66,0.9948854034274222
3,test_performance_singlemodelTrue,0.9359788194009274,LinearDiscriminantAnalysis,3,0,1,66,0.9416929705722148
4,test_performance_singlemodelTrue,0.9962589296904374,XGBClassifier,3,0,1,66,0.9933508149555161
5,test_performance_singlemodelTrue,0.9687492166938212,GradientBoostingClassifier,3,0,1,66,0.9752164834704395
6,test_performance_singlemodelTrue,0.9887485900488783,LGBMClassifier,3,0,1,66,0.9837955139038255
7,test_performance_singlemodelTrue,0.9862169444792581,MLPClassifier,3,0,1,66,0.9882826575790165
8,test_performance_singlemodelTrue,0.9911674395287631,HistGradientBoostingClassifier,3,1,1,66,0.9919792874202153
9,test_performance_singlemodelTrue,0.9899298157663867,RandomForestClassifier,3,1,1,66,0.9958152348496487
10,test_performance_singlemodelTrue,0.9836852989096379,DecisionTreeClassifier,3,1,1,66,0.9932114973672816
11,test_performance_singlemodelTrue,0.9385668630154154,LinearDiscriminantAnalysis,3,1,1,66,0.9475743376304139
12,test_performance_singlemodelTrue,0.992461461336007,XGBClassifier,3,1,1,66,0.9920721658123717
13,test_performance_singlemodelTrue,0.9900426118561223,GradientBoostingClassifier,3,1,1,66,0.9875850221371807
14,test_performance_singlemodelTrue,0.9863015415465597,LGBMClassifier,3,1,1,66,0.9842836492129778
15,test_performance_singlemodelTrue,0.984951121694448,MLPClassifier,3,1,1,66,0.9869111300437157
16,test_performance_singlemodelTrue,0.9949649078831934,HistGradientBoostingClassifier,3,2,1,66,0.9899101244430788
17,test_performance_singlemodelTrue,0.9886921920040106,RandomForestClassifier,3,2,1,66,0.9949782818195785
18,test_performance_singlemodelTrue,0.9786784058152651,DecisionTreeClassifier,3,2,1,66,0.9920257266162935
19,test_performance_singlemodelTrue,0.9423643313698458,LinearDiscriminantAnalysis,3,2,1,66,0.9480160337434881
20,test_performance_singlemodelTrue,0.9925178593808748,XGBClassifier,3,2,1,66,0.9899101244430788
21,test_performance_singlemodelTrue,0.9887203910264444,GradientBoostingClassifier,3,2,1,66,0.9837026355116691
22,test_performance_singlemodelTrue,0.9850639177841835,LGBMClassifier,3,2,1,66,0.9819121077110016
23,test_performance_singlemodelTrue,0.9887203910264444,MLPClassifier,3,2,1,66,0.9853301023757315
24,test_performance_singlemodelTrue,0.9899298157663867,HistGradientBoostingClassifier,3,3,1,66,0.9874457045489462
25,test_performance_singlemodelTrue,0.992461461336007,RandomForestClassifier,3,3,1,66,0.9950247210156566
26,test_performance_singlemodelTrue,0.9811818523624514,DecisionTreeClassifier,3,3,1,66,0.9906541990809927
27,test_performance_singlemodelTrue,0.9436301541546559,LinearDiscriminantAnalysis,3,3,1,66,0.9488994259696365
28,test_performance_singlemodelTrue,0.9874545682416342,XGBClassifier,3,3,1,66,0.9878409614659422
29,test_performance_singlemodelTrue,0.9912520365960646,GradientBoostingClassifier,3,3,1,66,0.9807965195044623
30,test_performance_singlemodelTrue,0.9838262940218072,LGBMClassifier,3,3,1,66,0.9791453092920293
31,test_performance_singlemodelTrue,0.9887203910264444,MLPClassifier,3,3,1,66,0.9840050140365089
32,test_performance_singlemodelFalse,0.9924896603584409,HistGradientBoostingClassifier,3,0,1,66,0.9937925110685903
33,test_performance_singlemodelFalse,0.9911956385511969,RandomForestClassifier,3,0,1,66,0.9953735387365745
34,test_performance_singlemodelFalse,0.9837134979320716,DecisionTreeClassifier,3,0,1,66,0.9948854034274222
35,test_performance_singlemodelFalse,0.9359788194009274,LinearDiscriminantAnalysis,3,0,1,66,0.9416929705722148
36,test_performance_singlemodelFalse,0.9962589296904374,XGBClassifier,3,0,1,66,0.9933508149555161
37,test_performance_singlemodelFalse,0.9687492166938212,GradientBoostingClassifier,3,0,1,66,0.9752164834704395
38,test_performance_singlemodelFalse,0.9887485900488783,LGBMClassifier,3,0,1,66,0.9837955139038255
39,test_performance_singlemodelFalse,0.9874827672640683,MLPClassifier,3,0,1,66,0.9879338398580986
40,test_performance_singlemodelFalse,0.992461461336007,HistGradientBoostingClassifier,3,1,1,66,0.9958616740457269
41,test_performance_singlemodelFalse,0.992461461336007,RandomForestClassifier,3,1,1,66,0.9962569309627229
42,test_performance_singlemodelFalse,0.9873981701967665,DecisionTreeClassifier,3,1,1,66,0.9940484503973519
43,test_performance_singlemodelFalse,0.9899298157663867,LinearDiscriminantAnalysis,3,1,1,66,0.9957687956535706
44,test_performance_singlemodelFalse,0.9937272841208171,XGBClassifier,3,1,1,66,0.9958616740457269
45,test_performance_singlemodelFalse,0.9911956385511969,GradientBoostingClassifier,3,1,1,66,0.9958152348496487
46,test_performance_singlemodelFalse,0.992461461336007,LGBMClassifier,3,1,1,66,0.9958152348496487
47,test_performance_singlemodelFalse,0.9861605464343903,MLPClassifier,3,1,1,66,0.993304375759438
48,test_performance_singlemodelFalse,0.9911674395287631,HistGradientBoostingClassifier,3,2,1,66,0.996652187879719
49,test_performance_singlemodelFalse,0.9924332623135732,RandomForestClassifier,3,2,1,66,0.9958152348496487
50,test_performance_singlemodelFalse,0.984951121694448,DecisionTreeClassifier,3,2,1,66,0.9934436933476725
51,test_performance_singlemodelFalse,0.9911956385511969,LinearDiscriminantAnalysis,3,2,1,66,0.9962104917666448
52,test_performance_singlemodelFalse,0.9911956385511969,XGBClassifier,3,2,1,66,0.9962569309627229
53,test_performance_singlemodelFalse,0.9911674395287631,GradientBoostingClassifier,3,2,1,66,0.9950247210156566
54,test_performance_singlemodelFalse,0.992461461336007,LGBMClassifier,3,2,1,66,0.9962104917666448
55,test_performance_singlemodelFalse,0.9911674395287631,MLPClassifier,3,2,1,66,0.9958152348496487
56,test_performance_singlemodelFalse,0.9899580147888207,HistGradientBoostingClassifier,3,3,1,66,0.9958152348496487
57,test_performance_singlemodelFalse,0.9912238375736308,RandomForestClassifier,3,3,1,66,0.9958152348496487
58,test_performance_singlemodelFalse,0.9899580147888207,DecisionTreeClassifier,3,3,1,66,0.9949318426235003
59,test_performance_singlemodelFalse,0.9924332623135732,LinearDiscriminantAnalysis,3,3,1,66,0.9962104917666448
