,hue,performance,model,dataset_name,level,repeat,seed,val_score
0,test_performance_singlemodelTrue,0.7382244085373613,HistGradientBoostingClassifier,53,0,1,21,0.7564943106450008
0,test_performance_singlemodelTrue,0.7487438179382824,HistGradientBoostingClassifier,53,0,1,28,0.7824619416531181
0,test_performance_singlemodelTrue,0.7589869281045751,HistGradientBoostingClassifier,53,0,1,71,0.762756400481746
0,test_performance_singlemodelTrue,0.7926677713338857,HistGradientBoostingClassifier,146818,0,1,50,0.8728059593461608
0,test_performance_singlemodelTrue,0.7951686854403732,HistGradientBoostingClassifier,7592,0,1,10,0.7979133310233212
0,test_performance_singlemodelTrue,0.7962247027505394,HistGradientBoostingClassifier,7592,0,1,35,0.7948672441299833
0,test_performance_singlemodelTrue,0.7963245492371706,HistGradientBoostingClassifier,146818,0,1,19,0.8615506329113924
0,test_performance_singlemodelTrue,0.7970842674887234,HistGradientBoostingClassifier,7592,0,1,72,0.7964593429702792
0,test_performance_singlemodelTrue,0.7989598068089485,HistGradientBoostingClassifier,7592,0,1,81,0.7956673652397839
0,test_performance_singlemodelTrue,0.8009509659413413,HistGradientBoostingClassifier,7592,0,1,68,0.7921967879609515
0,test_performance_singlemodelTrue,0.8077766531713901,HistGradientBoostingClassifier,53,0,1,15,0.7427902707960105
0,test_performance_singlemodelTrue,0.8165561999447666,HistGradientBoostingClassifier,146818,0,1,39,0.8773825321189457
0,test_performance_singlemodelTrue,0.8219459180666078,HistGradientBoostingClassifier,53,0,1,98,0.7449792960662526
0,test_performance_singlemodelTrue,0.8583811083811084,HistGradientBoostingClassifier,146818,0,1,3,0.8632729855528019
0,test_performance_singlemodelTrue,0.8712365591397849,HistGradientBoostingClassifier,146818,0,1,75,0.8581573750569649
0,test_performance_singlemodelTrue,0.8730542136339238,HistGradientBoostingClassifier,146818,0,1,28,0.8562859228172612
0,test_performance_singlemodelTrue,0.8919829482948295,HistGradientBoostingClassifier,146818,0,1,90,0.8446808510638297
0,test_performance_singlemodelTrue,0.9060061315496097,HistGradientBoostingClassifier,146818,0,1,92,0.8517589831631578
0,test_performance_singlemodelTrue,0.956024833596344,HistGradientBoostingClassifier,146822,0,1,58,0.9767453222103427
