,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,NeuralNetMXNet_BAG_L0,0.768284,0.744417,4.007796,3.513911,2173.449825,4.007796,3.513911,2173.449825,0,True,1
1,NeuralNetMXNet_BAG_L1,0.764526,0.746724,199.967267,60.096624,11223.581259,4.178328,3.678071,1050.405928,1,True,12
2,WeightedEnsemble_L2,0.764285,0.746766,208.675820,63.478734,11653.531054,0.005713,0.013084,18.079136,2,True,25
3,WeightedEnsemble_L1,0.762341,0.745649,9.930458,7.288071,5015.070967,0.003199,0.013654,14.406323,1,True,11
4,LightGBMXT_BAG_L1,0.747382,0.737136,197.220190,57.616467,10431.820151,1.431251,1.197913,258.644819,1,True,21
5,LightGBMCustom_BAG_L1,0.744609,0.734684,198.047078,57.947926,11175.929670,2.258139,1.529372,1002.754338,1,True,24
6,RandomForestGini_BAG_L1,0.744523,0.734551,204.668311,59.806853,10475.709041,8.879373,3.388300,302.533709,1,True,16
7,NeuralNetFastAI_BAG_L1,0.742680,0.729284,202.039066,60.767171,14372.928334,6.250128,4.348618,4199.753002,1,True,13
8,ExtraTreesGini_BAG_L1,0.742463,0.731003,213.813062,60.702038,10299.440361,18.024124,4.283484,126.265029,1,True,18
9,LightGBM_BAG_L1,0.741540,0.735276,196.979991,57.402614,10408.971241,1.191053,0.984060,235.795910,1,True,20
10,CatBoost_BAG_L1,0.741530,0.736366,196.308456,57.202046,11098.798778,0.519518,0.783492,925.623447,1,True,22
11,RandomForestEntr_BAG_L1,0.741023,0.732747,204.491779,59.787580,10585.045990,8.702840,3.369026,411.870659,1,True,17
12,ExtraTreesEntr_BAG_L1,0.740179,0.730625,212.912265,60.608492,10309.715420,17.123327,4.189939,136.540089,1,True,19
13,XGBoost_BAG_L1,0.739798,0.735946,198.156874,58.421447,10461.030777,2.367936,2.002893,287.855446,1,True,23
14,KNeighborsUnif_BAG_L1,0.725869,0.731331,215.200707,73.197269,10177.166390,19.411769,16.778716,3.991059,1,True,14
15,NeuralNetFastAI_BAG_L0,0.724558,0.716115,5.919463,3.760506,2827.214819,5.919463,3.760506,2827.214819,0,True,2
16,KNeighborsDist_BAG_L1,0.723360,0.721404,215.223518,73.202915,10177.159289,19.434580,16.784362,3.983958,1,True,15
17,LightGBMCustom_BAG_L0,0.699929,0.692198,13.655868,10.565859,3006.407999,13.655868,10.565859,3006.407999,0,True,10
18,XGBoost_BAG_L0,0.678913,0.677336,5.555197,4.811169,1247.717469,5.555197,4.811169,1247.717469,0,True,9
19,LightGBM_BAG_L0,0.671194,0.667001,8.963861,6.529618,217.945080,8.963861,6.529618,217.945080,0,True,7
20,LightGBMXT_BAG_L0,0.664561,0.659143,9.608994,6.993747,228.446029,9.608994,6.993747,228.446029,0,True,8
21,ExtraTreesEntr_BAG_L0,0.598698,0.597395,47.838980,5.488207,138.065170,47.838980,5.488207,138.065170,0,True,6
22,ExtraTreesGini_BAG_L0,0.597114,0.596994,46.571045,5.688928,125.083839,46.571045,5.688928,125.083839,0,True,5
23,RandomForestEntr_BAG_L0,0.595097,0.590929,26.953054,4.685712,113.607743,26.953054,4.685712,113.607743,0,True,4
24,RandomForestGini_BAG_L0,0.594905,0.590300,26.714680,4.380897,95.237358,26.714680,4.380897,95.237358,0,True,3
