,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,LightGBMXT_BAG_L1,0.962963,0.939300,74.247000,65.321172,12888.384272,0.804080,0.362072,1952.088984,1,True,24
1,LightGBM_BAG_L1,0.962963,0.945473,74.308429,65.366869,12912.630799,0.865509,0.407769,1976.335512,1,True,23
2,ExtraTreesGini_BAG_L1,0.962963,0.940329,78.095543,72.011076,10968.212819,4.652623,7.051976,31.917532,1,True,21
3,ExtraTreesEntr_BAG_L1,0.962963,0.938272,78.707906,71.609015,10970.187599,5.264986,6.649915,33.892312,1,True,22
4,RandomForestEntr_BAG_L1,0.962963,0.937243,80.666209,72.222877,10989.509228,7.223289,7.263776,53.213941,1,True,20
5,WeightedEnsemble_L2,0.962963,0.946502,118.245325,106.130571,13818.964989,0.006877,0.000971,0.933354,2,True,28
6,LightGBMCustom_BAG_L0,0.953704,0.929012,1.784462,0.399590,7143.686793,1.784462,0.399590,7143.686793,0,True,13
7,ExtraTreesGini_BAG_L0,0.953704,0.930041,5.411028,5.219606,35.617812,5.411028,5.219606,35.617812,0,True,7
8,RandomForestGini_BAG_L0,0.953704,0.921811,5.496524,5.730465,38.360435,5.496524,5.730465,38.360435,0,True,5
9,XGBoost_BAG_L1,0.953704,0.940329,73.967374,65.262170,11253.434084,0.524453,0.303070,317.138796,1,True,26
10,CatBoost_BAG_L1,0.953704,0.941358,74.261112,65.596320,11929.720268,0.818192,0.637220,993.424980,1,True,25
11,LightGBMCustom_BAG_L1,0.953704,0.939300,75.231843,65.443126,20004.762923,1.788923,0.484026,9068.467636,1,True,27
12,KNeighborsDist_BAG_L1,0.953704,0.934156,77.397877,68.669800,10939.931593,3.954957,3.710700,3.636306,1,True,18
13,KNeighborsUnif_BAG_L1,0.953704,0.933128,77.566931,68.769636,10939.951702,4.124011,3.810536,3.656415,1,True,17
14,RandomForestGini_BAG_L1,0.953704,0.940329,79.144473,72.218415,10975.312580,5.701552,7.259315,39.017292,1,True,19
15,CatBoost_BAG_L0,0.953704,0.917695,0.779875,0.571771,372.207412,0.779875,0.571771,372.207412,0,True,11
16,XGBoost_BAG_L0,0.944444,0.915638,0.648247,0.258763,451.136934,0.648247,0.258763,451.136934,0,True,12
17,ExtraTreesEntr_BAG_L0,0.944444,0.922840,4.691155,5.526988,37.982701,4.691155,5.526988,37.982701,0,True,8
18,NeuralNetMXNet_BAG_L0,0.944444,0.940329,5.918110,5.278867,443.575858,5.918110,5.278867,443.575858,0,True,1
19,WeightedEnsemble_L1,0.944444,0.946502,10.613483,10.806709,482.483051,0.004217,0.000854,0.924492,1,True,14
20,NeuralNetMXNet_BAG_L1,0.935185,0.924897,81.898005,72.843022,11323.279697,8.455085,7.883921,386.984410,1,True,15
21,RandomForestEntr_BAG_L0,0.925926,0.914609,5.393149,5.931576,40.376776,5.393149,5.931576,40.376776,0,True,6
22,KNeighborsDist_BAG_L0,0.898148,0.885802,4.433821,3.704101,2.800299,4.433821,3.704101,2.800299,0,True,4
23,KNeighborsUnif_BAG_L0,0.888889,0.879630,4.415104,3.804931,2.792138,4.415104,3.804931,2.792138,0,True,3
24,LightGBM_BAG_L0,0.870370,0.859053,1.072336,0.352597,1056.228460,1.072336,0.352597,1056.228460,0,True,9
25,LightGBMXT_BAG_L0,0.861111,0.859053,1.026310,0.344135,924.206145,1.026310,0.344135,924.206145,0,True,10
26,NeuralNetFastAI_BAG_L1,0.787037,0.625514,108.917853,97.837910,11454.711713,35.474932,32.878810,518.416426,1,True,16
27,NeuralNetFastAI_BAG_L0,0.537037,0.287037,32.372799,27.835709,387.323525,32.372799,27.835709,387.323525,0,True,2
