,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,RandomForestEntr_BAG_L0,0.991342,0.980760,4.741924,6.714708,50.145639,4.741924,6.714708,50.145639,0,True,6
1,RandomForestGini_BAG_L0,0.991342,0.980279,4.751713,6.917431,37.649951,4.751713,6.917431,37.649951,0,True,5
2,WeightedEnsemble_L1,0.991342,0.991342,12.652246,10.037863,9069.975600,0.009429,0.001070,1.223337,1,True,14
3,CatBoost_BAG_L1,0.991342,0.987013,40.136375,41.139302,12370.379956,0.251283,0.192376,767.028378,1,True,25
4,LightGBMXT_BAG_L1,0.991342,0.989418,40.321266,41.185361,13336.826020,0.436174,0.238435,1733.474442,1,True,24
5,LightGBM_BAG_L1,0.991342,0.990380,40.414025,41.198679,13508.038077,0.528933,0.251753,1904.686499,1,True,23
6,RandomForestGini_BAG_L1,0.991342,0.987013,44.546324,48.182791,11649.797451,4.661232,7.235865,46.445873,1,True,19
7,RandomForestEntr_BAG_L1,0.991342,0.986051,44.548857,48.099731,11681.690017,4.663765,7.152805,78.338439,1,True,20
8,ExtraTreesEntr_BAG_L1,0.991342,0.989418,44.593332,45.135607,11625.521063,4.708239,4.188681,22.169485,1,True,22
9,ExtraTreesGini_BAG_L1,0.991342,0.989899,44.598667,48.365298,11625.504360,4.713575,7.418372,22.152781,1,True,21
10,NeuralNetFastAI_BAG_L1,0.991342,0.990380,48.374513,48.928295,12064.081357,8.489421,7.981369,460.729779,1,True,16
11,WeightedEnsemble_L2,0.991342,0.991342,56.404747,56.254550,12368.149801,0.004490,0.000996,1.183762,2,True,28
12,CatBoost_BAG_L0,0.987013,0.973064,0.202964,0.144216,355.006621,0.202964,0.144216,355.006621,0,True,11
13,LightGBM_BAG_L0,0.987013,0.988456,0.882419,0.282130,1216.412598,0.882419,0.282130,1216.412598,0,True,9
14,LightGBMXT_BAG_L0,0.987013,0.979798,1.677183,0.575581,1678.449294,1.677183,0.575581,1678.449294,0,True,10
15,LightGBMCustom_BAG_L0,0.987013,0.987013,2.104668,0.461683,7144.639631,2.104668,0.461683,7144.639631,0,True,13
16,ExtraTreesEntr_BAG_L0,0.987013,0.981722,5.018773,6.317008,25.410743,5.018773,6.317008,25.410743,0,True,8
17,ExtraTreesGini_BAG_L0,0.987013,0.980279,5.033770,6.306915,24.227662,5.033770,6.306915,24.227662,0,True,7
18,XGBoost_BAG_L1,0.987013,0.988937,40.386284,41.281052,11872.218421,0.501192,0.334126,268.866842,1,True,26
19,NeuralNetMXNet_BAG_L1,0.987013,0.982684,43.202596,44.083504,11884.066776,3.317504,3.136578,280.715197,1,True,15
20,XGBoost_BAG_L0,0.982684,0.983165,0.410259,0.244668,363.703269,0.410259,0.244668,363.703269,0,True,12
21,LightGBMCustom_BAG_L1,0.982684,0.989418,40.666926,41.237405,19689.465101,0.781834,0.290479,8086.113522,1,True,27
22,KNeighborsDist_BAG_L1,0.982684,0.960077,44.076655,45.058782,11604.328516,4.191563,4.111856,0.976938,1,True,18
23,NeuralNetMXNet_BAG_L0,0.978355,0.967773,0.978150,0.803751,343.270208,0.978150,0.803751,343.270208,0,True,1
24,KNeighborsDist_BAG_L0,0.978355,0.958153,4.136340,4.123680,0.366843,4.136340,4.123680,0.366843,0,True,4
25,NeuralNetFastAI_BAG_L0,0.974026,0.977393,5.815949,3.934275,363.709405,5.815949,3.934275,363.709405,0,True,2
26,KNeighborsUnif_BAG_L1,0.948052,0.945647,44.073291,45.057072,11604.319208,4.188199,4.110146,0.967630,1,True,17
27,KNeighborsUnif_BAG_L0,0.943723,0.942761,4.130981,4.120883,0.359714,4.130981,4.120883,0.359714,0,True,3
