,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,NeuralNetMXNet_BAG_L0,0.763655,0.747675,4.051111,3.437894,2428.716332,4.051111,3.437894,2428.716332,0,True,1
1,WeightedEnsemble_L1,0.762287,0.748312,10.124197,7.155432,5190.456793,0.002778,0.013165,14.027851,1,True,11
2,NeuralNetMXNet_BAG_L1,0.750111,0.747198,292.190953,60.113473,11368.669416,4.409400,3.651533,905.094098,1,True,12
3,WeightedEnsemble_L2,0.748761,0.747630,294.260758,62.087284,12464.935216,0.007047,0.013060,17.536102,2,True,25
4,LightGBMXT_BAG_L1,0.740941,0.735027,289.187738,57.655633,10699.259132,1.406186,1.193694,235.683814,1,True,21
5,RandomForestGini_BAG_L1,0.740059,0.731078,302.974897,59.850652,10763.715969,15.193344,3.388713,300.140651,1,True,16
6,ExtraTreesGini_BAG_L1,0.738285,0.730174,333.069330,60.636255,10584.775816,45.287778,4.174315,121.200498,1,True,18
7,CatBoost_BAG_L1,0.736932,0.737388,288.438125,57.228996,11306.621202,0.656573,0.767057,843.045884,1,True,22
8,LightGBMCustom_BAG_L1,0.736884,0.735975,290.330728,58.048454,11400.950533,2.549176,1.586515,937.375214,1,True,24
9,RandomForestEntr_BAG_L1,0.736833,0.732558,309.613569,59.842770,10866.729673,21.832017,3.380830,403.154355,1,True,17
10,LightGBM_BAG_L1,0.736193,0.737243,289.185522,57.593283,10735.040066,1.403970,1.131344,271.464748,1,True,20
11,ExtraTreesEntr_BAG_L1,0.735817,0.728794,335.638033,60.434234,10593.709605,47.856481,3.972295,130.134286,1,True,19
12,XGBoost_BAG_L1,0.734768,0.734497,290.261399,58.488747,10754.709846,2.479847,2.026808,291.134527,1,True,23
13,NeuralNetFastAI_BAG_L1,0.731814,0.728360,294.588337,60.867555,14587.357079,6.806784,4.405616,4123.781760,1,True,13
14,KNeighborsUnif_BAG_L1,0.722042,0.727754,306.815471,74.739708,10467.494730,19.033919,18.277769,3.919412,1,True,14
15,KNeighborsDist_BAG_L1,0.720973,0.717128,306.975911,73.547406,10467.469701,19.194358,17.085466,3.894382,1,True,15
16,NeuralNetFastAI_BAG_L0,0.720924,0.717396,6.070307,3.704373,2747.712610,6.070307,3.704373,2747.712610,0,True,2
17,LightGBMCustom_BAG_L0,0.692501,0.696628,16.483114,12.376435,3300.950267,16.483114,12.376435,3300.950267,0,True,10
18,XGBoost_BAG_L0,0.668660,0.670629,5.102674,4.207906,1132.155886,5.102674,4.207906,1132.155886,0,True,9
19,LightGBM_BAG_L0,0.659677,0.661349,8.551401,6.141492,206.113127,8.551401,6.141492,206.113127,0,True,7
20,LightGBMXT_BAG_L0,0.656266,0.659940,9.846051,7.151870,222.057987,9.846051,7.151870,222.057987,0,True,8
21,ExtraTreesEntr_BAG_L0,0.593125,0.598431,72.164444,5.362467,122.076235,72.164444,5.362467,122.076235,0,True,6
22,ExtraTreesGini_BAG_L0,0.592743,0.596498,70.689166,5.267657,106.558773,70.689166,5.267657,106.558773,0,True,5
23,RandomForestEntr_BAG_L0,0.590834,0.593728,42.223236,4.353108,103.429812,42.223236,4.353108,103.429812,0,True,4
24,RandomForestGini_BAG_L0,0.585832,0.591236,52.600048,4.458737,93.804289,52.600048,4.458737,93.804289,0,True,3
