,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,CatBoost_BAG_L1,0.860390,0.881706,91.127622,73.747511,14548.990529,0.604983,0.318654,770.049753,1,True,25
1,XGBoost_BAG_L1,0.860390,0.877866,91.267526,73.878423,14211.915519,0.744887,0.449566,432.974743,1,True,26
2,NeuralNetMXNet_BAG_L1,0.860390,0.872463,93.641741,75.945013,14129.630857,3.119102,2.516156,350.690081,1,True,15
3,RandomForestEntr_BAG_L1,0.860390,0.887003,100.430478,82.048965,13858.631792,9.907839,8.620108,79.691015,1,True,20
4,ExtraTreesEntr_BAG_L1,0.860390,0.883251,100.993384,82.024756,13824.586968,10.470745,8.595899,45.646191,1,True,22
5,NeuralNetFastAI_BAG_L1,0.849567,0.885438,104.220641,86.465784,14411.153090,13.698002,13.036927,632.212313,1,True,16
6,LightGBM_BAG_L1,0.849026,0.886820,91.886498,73.847365,15833.481328,1.363859,0.418509,2054.540551,1,True,23
7,LightGBMCustom_BAG_L1,0.849026,0.885653,93.774265,74.051852,22118.511079,3.251626,0.622995,8339.570302,1,True,27
8,RandomForestGini_BAG_L1,0.849026,0.883042,100.182213,82.042505,13841.865521,9.659574,8.613648,62.924744,1,True,19
9,ExtraTreesGini_BAG_L1,0.849026,0.883136,100.825674,82.054496,13824.604272,10.303035,8.625639,45.663496,1,True,21
10,WeightedEnsemble_L2,0.849026,0.898608,128.724976,104.771106,24330.403324,0.008702,0.000684,0.672492,2,True,28
11,LightGBMXT_BAG_L1,0.837121,0.897387,91.555772,73.864753,15232.593706,1.033133,0.435896,1453.652930,1,True,24
12,NeuralNetMXNet_BAG_L0,0.814935,0.852032,1.506352,1.102961,525.423105,1.506352,1.102961,525.423105,0,True,1
13,NeuralNetFastAI_BAG_L0,0.802489,0.859684,11.945845,9.435296,595.575456,11.945845,9.435296,595.575456,0,True,2
14,WeightedEnsemble_L1,0.791126,0.863584,13.457739,10.538935,1121.673877,0.005542,0.000678,0.675315,1,True,14
15,RandomForestEntr_BAG_L0,0.779762,0.748159,11.756276,9.994725,72.317369,11.756276,9.994725,72.317369,0,True,6
16,XGBoost_BAG_L0,0.768939,0.765025,0.796549,0.463913,668.824857,0.796549,0.463913,668.824857,0,True,12
17,LightGBMXT_BAG_L0,0.768398,0.771699,1.908591,0.671077,1442.330663,1.908591,0.671077,1442.330663,0,True,10
18,RandomForestGini_BAG_L0,0.767857,0.750810,11.794608,10.013426,69.083956,11.794608,10.013426,69.083956,0,True,5
19,CatBoost_BAG_L0,0.746212,0.756201,0.460876,0.406613,406.677309,0.460876,0.406613,406.677309,0,True,11
20,LightGBM_BAG_L0,0.745130,0.775497,1.761303,0.558504,2119.593377,1.761303,0.558504,2119.593377,0,True,9
21,LightGBMCustom_BAG_L0,0.745130,0.772900,3.555476,0.654116,7772.829798,3.555476,0.654116,7772.829798,0,True,13
22,ExtraTreesEntr_BAG_L0,0.745130,0.744293,12.276241,9.961053,53.085964,12.276241,9.961053,53.085964,0,True,8
23,ExtraTreesGini_BAG_L0,0.745130,0.741614,12.465152,10.036985,52.235420,12.465152,10.036985,52.235420,0,True,7
24,KNeighborsUnif_BAG_L0,0.639556,0.641456,10.146075,10.061764,0.477390,10.146075,10.061764,0.477390,0,True,3
25,KNeighborsDist_BAG_L0,0.639556,0.643907,10.149296,10.068425,0.486113,10.149296,10.068425,0.486113,0,True,4
26,KNeighborsUnif_BAG_L1,0.639556,0.646463,99.344601,82.054253,13779.766139,8.821962,8.625396,0.825362,1,True,17
27,KNeighborsDist_BAG_L1,0.628193,0.651855,99.345395,82.058386,13779.785900,8.822756,8.629529,0.845123,1,True,18
