,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,NeuralNetMXNet_BAG_L1,0.758254,0.746897,279.504064,59.478926,11021.741374,4.373377,3.725993,1124.118114,1,True,12
1,WeightedEnsemble_L2,0.757472,0.747966,336.452846,78.508966,18265.969391,0.008029,0.013468,17.490138,2,True,25
2,WeightedEnsemble_L1,0.756853,0.747214,10.666540,7.247670,5077.828939,0.006497,0.013363,13.902639,1,True,11
3,NeuralNetMXNet_BAG_L0,0.754819,0.746803,4.130053,3.510503,2296.262385,4.130053,3.510503,2296.262385,0,True,1
4,LightGBM_BAG_L1,0.747941,0.737681,276.372244,56.741949,10136.761313,1.241558,0.989016,239.138053,1,True,20
5,NeuralNetFastAI_BAG_L1,0.746556,0.735028,281.526970,60.361481,14061.672147,6.396284,4.608548,4164.048887,1,True,13
6,LightGBMXT_BAG_L1,0.745771,0.736718,276.604748,57.011909,10160.122642,1.474062,1.258976,262.499383,1,True,21
7,CatBoost_BAG_L1,0.745556,0.737529,275.683689,56.513259,10677.273751,0.553002,0.760326,779.650491,1,True,22
8,XGBoost_BAG_L1,0.744907,0.737044,277.440405,57.672326,10115.380915,2.309718,1.919393,217.757655,1,True,23
9,LightGBMCustom_BAG_L1,0.744280,0.737315,277.783081,57.492680,11012.076599,2.652395,1.739747,1114.453339,1,True,24
10,RandomForestEntr_BAG_L1,0.743163,0.732498,290.903977,59.127614,10305.556828,15.773291,3.374681,407.933568,1,True,17
11,RandomForestGini_BAG_L1,0.742612,0.733903,291.286784,59.113586,10205.864018,16.156097,3.360653,308.240759,1,True,16
12,ExtraTreesEntr_BAG_L1,0.740662,0.730874,301.288323,60.132845,10038.572572,26.157637,4.379912,140.949312,1,True,19
13,ExtraTreesGini_BAG_L1,0.739510,0.732727,302.535638,60.127612,10026.482576,27.404952,4.374679,128.859316,1,True,18
14,NeuralNetFastAI_BAG_L0,0.734837,0.715507,6.529990,3.723805,2767.663914,6.529990,3.723805,2767.663914,0,True,2
15,KNeighborsDist_BAG_L1,0.729221,0.721093,298.041630,80.051675,9901.996991,22.910944,24.298742,4.373732,1,True,15
16,KNeighborsUnif_BAG_L1,0.729163,0.732512,298.586279,79.745100,9902.013548,23.455593,23.992167,4.390288,1,True,14
17,LightGBMCustom_BAG_L0,0.700101,0.690205,14.376435,10.684590,2874.501520,14.376435,10.684590,2874.501520,0,True,10
18,LightGBM_BAG_L0,0.677822,0.664857,9.263194,6.676862,215.671893,9.263194,6.676862,215.671893,0,True,7
19,XGBoost_BAG_L0,0.675301,0.665954,4.863530,3.963457,1049.004087,4.863530,3.963457,1049.004087,0,True,9
20,LightGBMXT_BAG_L0,0.661639,0.651700,9.410555,6.788629,214.285701,9.410555,6.788629,214.285701,0,True,8
21,ExtraTreesGini_BAG_L0,0.595868,0.595336,61.547142,5.568051,124.990895,61.547142,5.568051,124.990895,0,True,5
22,ExtraTreesEntr_BAG_L0,0.595168,0.598513,93.273677,5.487005,139.698886,93.273677,5.487005,139.698886,0,True,6
23,RandomForestGini_BAG_L0,0.592928,0.591763,37.447751,4.666904,98.925078,37.447751,4.666904,98.925078,0,True,3
24,RandomForestEntr_BAG_L0,0.592918,0.591845,34.288361,4.683127,116.618900,34.288361,4.683127,116.618900,0,True,4
