,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,XGBoost_BAG_L1,0.972222,0.950617,68.784377,57.674505,11260.341023,0.583802,0.281146,308.451815,1,True,26
1,LightGBM_BAG_L1,0.972222,0.950617,68.940526,57.777115,12821.824235,0.739951,0.383755,1869.935027,1,True,23
2,LightGBMXT_BAG_L1,0.972222,0.938272,69.020836,57.761823,12818.929917,0.820261,0.368464,1867.040708,1,True,24
3,LightGBMCustom_BAG_L1,0.972222,0.946502,69.745714,57.817433,19740.010254,1.545139,0.424073,8788.121046,1,True,27
4,WeightedEnsemble_L2,0.972222,0.953704,76.636813,65.128237,13162.087891,0.003944,0.000809,0.909738,2,True,28
5,LightGBMCustom_BAG_L0,0.962963,0.927984,1.622477,0.407425,7219.551093,1.622477,0.407425,7219.551093,0,True,13
6,RandomForestGini_BAG_L0,0.962963,0.919753,4.597961,3.815695,37.136155,4.597961,3.815695,37.136155,0,True,5
7,ExtraTreesGini_BAG_L0,0.962963,0.931070,4.749256,3.693694,33.266411,4.749256,3.693694,33.266411,0,True,7
8,ExtraTreesEntr_BAG_L0,0.962963,0.925926,4.789400,3.715809,36.920373,4.789400,3.715809,36.920373,0,True,8
9,WeightedEnsemble_L1,0.962963,0.949588,13.650115,10.353028,9381.763387,0.010336,0.000808,0.910637,1,True,14
10,CatBoost_BAG_L1,0.962963,0.936214,68.867699,58.011069,11879.903922,0.667124,0.617710,928.014714,1,True,25
11,RandomForestEntr_BAG_L1,0.962963,0.936214,72.921450,64.732730,11000.879931,4.720875,7.339371,48.990722,1,True,20
12,RandomForestGini_BAG_L1,0.962963,0.936214,72.947010,62.599372,10986.583827,4.746434,5.206013,34.694619,1,True,19
13,ExtraTreesGini_BAG_L1,0.962963,0.940329,73.568188,64.733410,10983.162841,5.367613,7.340051,31.273633,1,True,21
14,ExtraTreesEntr_BAG_L1,0.962963,0.939300,73.614913,64.736721,10982.826260,5.414338,7.343362,30.937052,1,True,22
15,KNeighborsDist_BAG_L1,0.953704,0.930041,72.796500,61.084443,10954.973628,4.595925,3.691084,3.084419,1,True,18
16,KNeighborsUnif_BAG_L1,0.953704,0.924897,73.082313,61.083923,10954.979289,4.881738,3.690564,3.090081,1,True,17
17,RandomForestEntr_BAG_L0,0.953704,0.913580,4.707228,3.702027,36.985659,4.707228,3.702027,36.985659,0,True,6
18,XGBoost_BAG_L0,0.935185,0.918724,0.454420,0.246260,455.766551,0.454420,0.246260,455.766551,0,True,12
19,CatBoost_BAG_L0,0.935185,0.923868,0.606948,0.569869,310.566319,0.606948,0.569869,310.566319,0,True,11
20,NeuralNetMXNet_BAG_L0,0.935185,0.938272,5.331822,5.086740,420.052210,5.331822,5.086740,420.052210,0,True,1
21,NeuralNetMXNet_BAG_L1,0.916667,0.923868,75.892919,64.743673,11291.243126,7.692343,7.350313,339.353918,1,True,15
22,LightGBMXT_BAG_L0,0.907407,0.854938,0.874855,0.348233,941.650167,0.874855,0.348233,941.650167,0,True,10
23,LightGBM_BAG_L0,0.907407,0.853909,1.002845,0.365839,1079.813702,1.002845,0.365839,1079.813702,0,True,9
24,KNeighborsUnif_BAG_L0,0.907407,0.875514,3.898255,3.693543,2.761000,3.898255,3.693543,2.761000,0,True,3
25,KNeighborsDist_BAG_L0,0.898148,0.879630,3.905937,3.692617,2.743363,3.905937,3.692617,2.743363,0,True,4
26,NeuralNetFastAI_BAG_L1,0.824074,0.641975,103.535058,90.389909,11434.697215,35.334483,32.996550,482.808007,1,True,16
27,NeuralNetFastAI_BAG_L0,0.574074,0.298354,31.659170,28.055609,374.676205,31.659170,28.055609,374.676205,0,True,2
