,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,NeuralNetMXNet_BAG_L1,0.773516,0.743941,193.240887,59.370964,10760.820752,4.137686,3.738916,1055.070897,1,True,12
1,NeuralNetMXNet_BAG_L0,0.772684,0.742776,3.970316,3.591466,2268.477726,3.970316,3.591466,2268.477726,0,True,1
2,WeightedEnsemble_L2,0.770167,0.744454,232.225854,76.638086,17011.800575,0.007178,0.013520,18.047988,2,True,25
3,WeightedEnsemble_L1,0.768934,0.743530,10.270055,7.479985,5150.923070,0.032978,0.013345,14.111318,1,True,11
4,CatBoost_BAG_L1,0.756600,0.734713,189.627082,56.405981,10749.609014,0.523881,0.773933,1043.859159,1,True,22
5,XGBoost_BAG_L1,0.756340,0.735117,191.550463,57.678668,10026.675837,2.447262,2.046620,320.925982,1,True,23
6,LightGBMXT_BAG_L1,0.756075,0.733476,190.478139,56.733596,9942.798903,1.374938,1.101548,237.049048,1,True,21
7,LightGBM_BAG_L1,0.753612,0.734742,190.363501,56.671313,9961.993690,1.260300,1.039265,256.243835,1,True,20
8,LightGBMCustom_BAG_L1,0.753252,0.733717,191.787049,57.458555,10747.976614,2.683848,1.826507,1042.226759,1,True,24
9,RandomForestGini_BAG_L1,0.752337,0.728731,198.037780,59.012394,10006.539901,8.934579,3.380346,300.790046,1,True,16
10,NeuralNetFastAI_BAG_L1,0.751944,0.731272,195.584265,60.224827,13890.529976,6.481063,4.592779,4184.780121,1,True,13
11,ExtraTreesGini_BAG_L1,0.750693,0.726894,206.273937,60.000133,9833.714948,17.170736,4.368085,127.965093,1,True,18
12,RandomForestEntr_BAG_L1,0.749301,0.728699,197.751483,58.991981,10118.516422,8.648282,3.359933,412.766567,1,True,17
13,ExtraTreesEntr_BAG_L1,0.748976,0.725803,206.118272,59.631624,9840.798851,17.015071,3.999577,135.048996,1,True,19
14,NeuralNetFastAI_BAG_L0,0.740366,0.716568,6.266761,3.875174,2868.334027,6.266761,3.875174,2868.334027,0,True,2
15,KNeighborsUnif_BAG_L1,0.729460,0.723125,210.235862,73.013811,9709.766618,21.132661,17.381763,4.016763,1,True,14
16,KNeighborsDist_BAG_L1,0.728577,0.711073,210.122177,72.714946,9709.745898,21.018976,17.082898,3.996043,1,True,15
17,LightGBMCustom_BAG_L0,0.685596,0.686297,11.759403,9.270336,2445.264418,11.759403,9.270336,2445.264418,0,True,10
18,XGBoost_BAG_L0,0.680268,0.673158,5.307313,4.528804,1206.345300,5.307313,4.528804,1206.345300,0,True,9
19,LightGBM_BAG_L0,0.673447,0.669265,9.363379,6.920561,229.349070,9.363379,6.920561,229.349070,0,True,7
20,LightGBMXT_BAG_L0,0.649810,0.654388,9.059350,6.644730,209.653580,9.059350,6.644730,209.653580,0,True,8
21,ExtraTreesGini_BAG_L0,0.596474,0.596932,45.943864,5.373906,124.021472,45.943864,5.373906,124.021472,0,True,5
22,ExtraTreesEntr_BAG_L0,0.595797,0.597499,46.157268,5.362778,135.720626,46.157268,5.362778,135.720626,0,True,6
23,RandomForestEntr_BAG_L0,0.594826,0.592939,26.012466,5.082846,116.419395,26.012466,5.082846,116.419395,0,True,4
24,RandomForestGini_BAG_L0,0.594208,0.592951,25.263081,4.981447,102.164242,25.263081,4.981447,102.164242,0,True,3
