,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,LightGBM_BAG_L0,0.995671,0.986532,0.885346,0.289594,1208.041137,0.885346,0.289594,1208.041137,0,True,9
1,LightGBM_BAG_L1,0.995671,0.986532,39.708260,36.906830,13204.581962,0.553024,0.276499,2255.354103,1,True,23
2,XGBoost_BAG_L1,0.995671,0.986051,39.774381,37.030918,11287.491553,0.619145,0.400586,338.263694,1,True,26
3,LightGBMCustom_BAG_L1,0.995671,0.986532,40.087027,37.002322,20751.278732,0.931791,0.371991,9802.050872,1,True,27
4,RandomForestGini_BAG_L1,0.995671,0.985089,44.842908,46.283362,11007.227601,5.687673,9.653031,57.999741,1,True,19
5,RandomForestEntr_BAG_L1,0.995671,0.986532,44.856466,45.999564,11047.272796,5.701230,9.369233,98.044936,1,True,20
6,ExtraTreesEntr_BAG_L1,0.995671,0.988456,44.943270,42.021411,10976.857897,5.788034,5.391080,27.630037,1,True,22
7,ExtraTreesGini_BAG_L1,0.995671,0.987494,44.963379,45.272074,10976.882317,5.808143,8.641743,27.654457,1,True,21
8,NeuralNetFastAI_BAG_L1,0.995671,0.989899,49.256769,46.187344,11477.169928,10.101533,9.557012,527.942068,1,True,16
9,LightGBMCustom_BAG_L0,0.991342,0.983165,1.803263,0.408093,6635.148235,1.803263,0.408093,6635.148235,0,True,13
10,WeightedEnsemble_L1,0.991342,0.988937,14.686863,13.841870,1597.525110,0.006384,0.000983,1.188407,1,True,14
11,LightGBMXT_BAG_L1,0.991342,0.988937,39.677712,36.894934,12998.855785,0.522477,0.264603,2049.627925,1,True,24
12,WeightedEnsemble_L2,0.991342,0.990380,56.068856,52.077101,21619.914678,0.003155,0.000982,1.206181,2,True,28
13,CatBoost_BAG_L1,0.987013,0.985089,39.454670,36.831945,11901.374930,0.299434,0.201614,952.147071,1,True,25
14,LightGBMXT_BAG_L0,0.982684,0.980760,1.542031,0.512249,1589.047814,1.542031,0.512249,1589.047814,0,True,10
15,CatBoost_BAG_L0,0.978355,0.975469,0.188696,0.124104,360.316787,0.188696,0.124104,360.316787,0,True,11
16,XGBoost_BAG_L0,0.978355,0.981722,0.431745,0.236728,364.482689,0.431745,0.236728,364.482689,0,True,12
17,RandomForestEntr_BAG_L0,0.978355,0.980279,4.648280,6.511563,50.276931,4.648280,6.511563,50.276931,0,True,6
18,NeuralNetMXNet_BAG_L1,0.978355,0.979798,43.194670,40.398048,11224.029481,4.039434,3.767716,274.801621,1,True,15
19,RandomForestGini_BAG_L0,0.974026,0.978355,4.650217,5.600001,37.463474,4.650217,5.600001,37.463474,0,True,5
20,ExtraTreesEntr_BAG_L0,0.974026,0.981241,5.044887,5.104410,26.109410,5.044887,5.104410,26.109410,0,True,8
21,ExtraTreesGini_BAG_L0,0.974026,0.981241,5.072443,5.083287,23.085519,5.072443,5.083287,23.085519,0,True,7
22,KNeighborsDist_BAG_L1,0.974026,0.959115,44.413232,41.746529,10950.451863,5.257996,5.116198,1.224003,1,True,18
23,NeuralNetMXNet_BAG_L0,0.969697,0.971140,1.067822,0.778870,316.244064,1.067822,0.778870,316.244064,0,True,1
24,KNeighborsDist_BAG_L0,0.969697,0.962001,4.147455,4.116106,0.366952,4.147455,4.116106,0.366952,0,True,4
25,NeuralNetFastAI_BAG_L0,0.965368,0.979798,5.529561,3.750155,338.284442,5.529561,3.750155,338.284442,0,True,2
26,KNeighborsUnif_BAG_L1,0.965368,0.947090,44.413430,41.743537,10950.436279,5.258194,5.113206,1.208419,1,True,17
27,KNeighborsUnif_BAG_L0,0.961039,0.946609,4.143490,4.115171,0.360405,4.143490,4.115171,0.360405,0,True,3
