,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,XGBoost_BAG_L1,0.916667,0.943416,75.523194,66.430121,11094.747473,0.550459,0.297917,316.574813,1,True,26
1,LightGBMCustom_BAG_L1,0.916667,0.946502,76.506427,66.595725,19809.772187,1.533693,0.463521,9031.599527,1,True,27
2,NeuralNetMXNet_BAG_L0,0.907407,0.937243,6.414354,5.426805,450.587484,6.414354,5.426805,450.587484,0,True,1
3,WeightedEnsemble_L1,0.907407,0.952675,16.440728,15.343474,7554.283495,0.006617,0.000912,0.935931,1,True,14
4,LightGBM_BAG_L1,0.907407,0.948560,75.798386,66.524226,12745.359324,0.825651,0.392022,1967.186664,1,True,23
5,KNeighborsUnif_BAG_L1,0.907407,0.935185,79.123954,69.840628,10781.930816,4.151220,3.708424,3.758156,1,True,17
6,KNeighborsDist_BAG_L1,0.907407,0.936214,79.125777,69.839431,10781.913568,4.153043,3.707227,3.740908,1,True,18
7,ExtraTreesGini_BAG_L1,0.898148,0.946502,80.712075,72.362713,10810.050241,5.739341,6.230509,31.877580,1,True,21
8,ExtraTreesEntr_BAG_L1,0.898148,0.941358,81.529997,72.985985,10812.330476,6.557263,6.853781,34.157815,1,True,22
9,ExtraTreesGini_BAG_L0,0.898148,0.937243,4.767452,5.726529,36.376002,4.767452,5.726529,36.376002,0,True,7
10,CatBoost_BAG_L1,0.898148,0.943416,75.709711,66.783732,11726.987781,0.736977,0.651528,948.815120,1,True,25
11,RandomForestGini_BAG_L1,0.898148,0.941358,82.625154,73.487919,10816.783689,7.652420,7.355715,38.611028,1,True,19
12,WeightedEnsemble_L2,0.898148,0.952675,89.386812,80.558897,14077.714309,0.004387,0.000936,0.929655,2,True,28
13,LightGBMCustom_BAG_L0,0.888889,0.937243,1.323245,0.383919,7063.601652,1.323245,0.383919,7063.601652,0,True,13
14,ExtraTreesEntr_BAG_L0,0.888889,0.932099,5.742025,5.423538,38.266962,5.742025,5.423538,38.266962,0,True,8
15,RandomForestEntr_BAG_L0,0.888889,0.916667,6.554879,6.435979,40.976118,6.554879,6.435979,40.976118,0,True,6
16,LightGBMXT_BAG_L1,0.888889,0.943416,75.806485,66.524710,12701.065039,0.833751,0.392506,1922.892379,1,True,24
17,RandomForestEntr_BAG_L1,0.888889,0.939300,82.535781,73.496384,10831.096632,7.563047,7.364180,52.923972,1,True,20
18,NeuralNetMXNet_BAG_L1,0.888889,0.924897,84.041137,74.232415,11134.274155,9.068403,8.100211,356.101495,1,True,15
19,RandomForestGini_BAG_L0,0.879630,0.929012,5.503094,5.218596,38.856127,5.503094,5.218596,38.856127,0,True,5
20,XGBoost_BAG_L0,0.861111,0.918724,0.630576,0.245454,441.396403,0.630576,0.245454,441.396403,0,True,12
21,CatBoost_BAG_L0,0.851852,0.920782,0.820514,0.575133,344.830482,0.820514,0.575133,344.830482,0,True,11
22,KNeighborsUnif_BAG_L0,0.851852,0.880658,3.929060,3.805309,2.782427,3.929060,3.805309,2.782427,0,True,3
23,KNeighborsDist_BAG_L0,0.851852,0.881687,4.428972,3.702797,2.773699,4.428972,3.702797,2.773699,0,True,4
24,LightGBMXT_BAG_L0,0.833333,0.863169,1.048711,0.351439,910.081423,1.048711,0.351439,910.081423,0,True,10
25,NeuralNetFastAI_BAG_L1,0.833333,0.654321,111.051867,99.578767,11297.897871,36.079133,33.446563,519.725211,1,True,16
26,LightGBM_BAG_L0,0.805556,0.855967,1.021569,0.354292,1015.789062,1.021569,0.354292,1015.789062,0,True,9
27,NeuralNetFastAI_BAG_L0,0.694444,0.287037,32.788281,28.482414,391.854821,32.788281,28.482414,391.854821,0,True,2
