,avg_test_performance,avg_val_performance,avg_train_performance,nonavg_test_performance,nonavg_val_performance,nonavg_train_performance,model,dataset_name,repeat
0,0.6855493133583022,0.6732204073401895,0.9997601918465229,0.6855493133583022,0.6732204073401895,0.9997601918465229,HistGradientBoostingClassifier,31,0
1,0.699438202247191,0.6707501512401693,0.9998800959232614,0.702247191011236,0.6596592054849768,1.0,HistGradientBoostingClassifier,31,1
2,0.699438202247191,0.6748588425085703,0.9999200639488409,0.6855493133583022,0.661978221415608,1.0,HistGradientBoostingClassifier,31,2
3,0.699438202247191,0.6774551320830813,0.9998034359397728,0.7035736579275904,0.6634906231094979,0.9994535519125683,HistGradientBoostingClassifier,31,3
4,0.699438202247191,0.676497277676951,0.9998427487518182,0.6757958801498127,0.6647257511595079,1.0,HistGradientBoostingClassifier,31,4
5,0.699438202247191,0.6803286953014721,0.9998689572931819,0.702247191011236,0.6717080056462996,1.0,HistGradientBoostingClassifier,31,5
6,0.6924937578027466,0.6793708408953418,0.9998876776798702,0.691167290886392,0.6628100423472474,1.0,HistGradientBoostingClassifier,31,6
7,0.699438202247191,0.6806059689453519,0.9998334119589576,0.6896847690387016,0.6717080056462996,0.9994535519125683,HistGradientBoostingClassifier,31,7
8,0.6924937578027466,0.6847146602137528,0.9998519217412956,0.696629213483146,0.6802026618269813,1.0,HistGradientBoostingClassifier,31,8
9,0.6924937578027466,0.6815638233514821,0.999866729567166,0.6786048689138576,0.6647257511595079,1.0,HistGradientBoostingClassifier,31,9
10,0.6924937578027466,0.6815638233514821,0.9998788450610601,0.6924937578027466,0.67939604759024,1.0,HistGradientBoostingClassifier,31,10
11,0.6924937578027466,0.6825216777576124,0.9998889413059717,0.7009207240948814,0.6733464408146803,1.0,HistGradientBoostingClassifier,31,11
12,0.6924937578027466,0.6803286953014721,0.9998974842824354,0.6981117353308365,0.6552732405726961,1.0,HistGradientBoostingClassifier,31,12
13,0.6924937578027466,0.6834795321637427,0.999865560365872,0.696629213483146,0.6795220810647308,0.9994505494505495,HistGradientBoostingClassifier,31,13
14,0.6855493133583022,0.6825216777576124,0.9998745230081473,0.6981117353308365,0.6755394232708207,1.0,HistGradientBoostingClassifier,31,14
15,0.6855493133583022,0.6793708408953418,0.9998823653201381,0.6799313358302121,0.6562310949788264,1.0,HistGradientBoostingClassifier,31,15
16,0.6855493133583022,0.6825216777576124,0.9998569643866329,0.7161360799001248,0.6819923371647509,0.9994505494505495,HistGradientBoostingClassifier,31,16
17,0.6855493133583022,0.6825216777576124,0.9998345525825182,0.6814138576779026,0.6675993143778988,0.9994535519125683,HistGradientBoostingClassifier,31,17
18,0.6855493133583022,0.6806059689453519,0.9998144999156787,0.6924937578027466,0.6597852389594676,0.9994535519125683,HistGradientBoostingClassifier,31,18
19,0.6855493133583022,0.683076225045372,0.9997964525155233,0.6827403245942572,0.6719852792901795,0.9994535519125683,HistGradientBoostingClassifier,31,19
20,0.6855493133583022,0.683076225045372,0.9997801239153825,0.6827403245942572,0.6743042952208107,0.9994535519125683,HistGradientBoostingClassifier,31,20
21,0.6855493133583022,0.6849919338576326,0.9997901182828651,0.6868757802746567,0.6751361161524501,1.0,HistGradientBoostingClassifier,31,21
22,0.6855493133583022,0.6840340794515023,0.9997753544205905,0.6814138576779026,0.651290582778786,0.9994505494505495,HistGradientBoostingClassifier,31,22
23,0.6855493133583022,0.683076225045372,0.999784714653066,0.6757958801498127,0.6637678967533778,1.0,HistGradientBoostingClassifier,31,23
24,0.6855493133583022,0.6871849163137729,0.9997933260669434,0.6827403245942572,0.6640451703972575,1.0,HistGradientBoostingClassifier,31,24
25,0.6924937578027466,0.688420044363783,0.9998012750643686,0.6855493133583022,0.6844625932647712,1.0,HistGradientBoostingClassifier,31,25
26,0.6924937578027466,0.6852692075015123,0.9997883964291165,0.7063826466916354,0.6795220810647308,0.9994535519125683,HistGradientBoostingClassifier,31,26
27,0.6924937578027466,0.6881427707199033,0.9997959536995052,0.6981117353308365,0.6780096793708409,1.0,HistGradientBoostingClassifier,31,27
28,0.6924937578027466,0.6871849163137729,0.9998029897788329,0.6924937578027466,0.6707501512401693,1.0,HistGradientBoostingClassifier,31,28
29,0.6924937578027466,0.6881427707199033,0.9998015631810893,0.6896847690387016,0.6729431336963098,0.9997601918465229,HistGradientBoostingClassifier,31,29
30,0.6924937578027466,0.6881427707199033,0.9997903370111368,0.6827403245942572,0.6730691671708006,0.9994535519125683,HistGradientBoostingClassifier,31,30
31,0.6924937578027466,0.6859497882637628,0.9997968889795388,0.6981117353308365,0.6778836458963501,1.0,HistGradientBoostingClassifier,31,31
32,0.6924937578027466,0.6840340794515023,0.9998030438589467,0.6855493133583022,0.6642972373462391,1.0,HistGradientBoostingClassifier,31,32
33,0.6924937578027466,0.6849919338576326,0.9998088366866247,0.7078651685393258,0.6722625529340592,1.0,HistGradientBoostingClassifier,31,33
34,0.6924937578027466,0.6840340794515023,0.9997985999084511,0.6896847690387016,0.6660869126840089,0.9994505494505495,HistGradientBoostingClassifier,31,34
35,0.6924937578027466,0.6849919338576326,0.9998041943554385,0.6953027465667915,0.6596592054849768,1.0,HistGradientBoostingClassifier,31,35
36,0.6924937578027466,0.6871849163137729,0.9998030206039467,0.7133270911360798,0.6851431740270215,0.9997607655502392,HistGradientBoostingClassifier,31,36
37,0.6924937578027466,0.6849919338576326,0.9998082042722639,0.6896847690387016,0.663213349465618,1.0,HistGradientBoostingClassifier,31,37
38,0.6924937578027466,0.6859497882637628,0.9997990336358097,0.699438202247191,0.6823956442831216,0.9994505494505495,HistGradientBoostingClassifier,31,38
39,0.6924937578027466,0.6881427707199033,0.9998040577949147,0.691167290886392,0.6669187336156484,1.0,HistGradientBoostingClassifier,31,39
40,0.6924937578027466,0.6869076426698931,0.9998088368730874,0.6924937578027466,0.6507360354910264,1.0,HistGradientBoostingClassifier,31,40
41,0.6924937578027466,0.6837568058076225,0.9998003062201698,0.6981117353308365,0.6695150231901593,0.9994505494505495,HistGradientBoostingClassifier,31,41
42,0.6924937578027466,0.6869076426698931,0.9998049502615612,0.6855493133583022,0.6654063319217585,1.0,HistGradientBoostingClassifier,31,42
43,0.6924937578027466,0.685672514619883,0.9997914455123681,0.688358302122347,0.6773290986085905,0.9992107412970721,HistGradientBoostingClassifier,31,43
44,0.6924937578027466,0.685672514619883,0.9997960800565378,0.6855493133583022,0.6855464811453922,1.0,HistGradientBoostingClassifier,31,44
45,0.6924937578027466,0.6900584795321637,0.9998005130987869,0.7050561797752809,0.6795220810647308,1.0,HistGradientBoostingClassifier,31,45
46,0.6924937578027466,0.6900584795321637,0.9998047575009403,0.6814138576779026,0.663213349465618,1.0,HistGradientBoostingClassifier,31,46
47,0.6924937578027466,0.6900584795321637,0.9998038290498068,0.6953027465667915,0.6597852389594676,0.9997601918465229,HistGradientBoostingClassifier,31,47
48,0.6924937578027466,0.6869076426698931,0.9997854672602826,0.6799313358302121,0.6693889897156685,0.9989041013631177,HistGradientBoostingClassifier,31,48
49,0.6924937578027466,0.6900584795321637,0.9997897579150768,0.7050561797752809,0.668557168784029,1.0,HistGradientBoostingClassifier,31,49
50,0.6688514357053683,0.6802026618269813,1.0,0.6688514357053683,0.6802026618269813,1.0,RandomForestClassifier,31,0
51,0.6744694132334581,0.6781357128453318,1.0,0.6870318352059925,0.6630621092962291,1.0,RandomForestClassifier,31,1
52,0.6647159800249688,0.6705989110707804,1.0,0.6577715355805244,0.66717080056463,1.0,RandomForestClassifier,31,2
53,0.6772784019975031,0.6664902198023795,1.0,0.6703339575530587,0.6745815688646905,1.0,RandomForestClassifier,31,3
54,0.6703339575530587,0.6759427303891914,1.0,0.6703339575530587,0.692251461988304,1.0,RandomForestClassifier,31,4
55,0.6772784019975031,0.6734724742891711,1.0,0.6757958801498127,0.67390098810244,1.0,RandomForestClassifier,31,5
56,0.6772784019975031,0.672514619883041,1.0,0.6786048689138576,0.6693637830207704,1.0,RandomForestClassifier,31,6
57,0.6744694132334581,0.6734724742891711,1.0,0.6786048689138576,0.6743042952208107,1.0,RandomForestClassifier,31,7
58,0.6744694132334581,0.673749747933051,1.0,0.691167290886392,0.6912936075821738,1.0,RandomForestClassifier,31,8
59,0.6744694132334581,0.6734724742891711,1.0,0.6675249687890137,0.6774551320830813,1.0,RandomForestClassifier,31,9
60,0.6744694132334581,0.6756654567453115,1.0,0.6647159800249688,0.6719852792901795,1.0,RandomForestClassifier,31,10
61,0.6744694132334581,0.6715567654769107,1.0,0.6786048689138576,0.6636166565839887,1.0,RandomForestClassifier,31,11
62,0.6744694132334581,0.6642972373462391,1.0,0.6744694132334581,0.6651290582778786,1.0,RandomForestClassifier,31,12
63,0.6744694132334581,0.66717080056463,1.0,0.688358302122347,0.6784129864892116,1.0,RandomForestClassifier,31,13
64,0.6744694132334581,0.6659356725146198,1.0,0.6855493133583022,0.6714307320024199,1.0,RandomForestClassifier,31,14
65,0.6744694132334581,0.6681286549707602,1.0,0.6953027465667915,0.6614236741278483,1.0,RandomForestClassifier,31,15
66,0.6716604244694132,0.6681286549707602,1.0,0.6953027465667915,0.6789675337769712,1.0,RandomForestClassifier,31,16
67,0.6786048689138576,0.6649778181084897,1.0,0.6688514357053683,0.6803286953014721,1.0,RandomForestClassifier,31,17
68,0.6814138576779026,0.6690865093768905,1.0,0.6772784019975031,0.6680026214962693,1.0,RandomForestClassifier,31,18
69,0.6814138576779026,0.672514619883041,1.0,0.6772784019975031,0.6987043758822342,1.0,RandomForestClassifier,31,19
70,0.6814138576779026,0.6734724742891711,1.0,0.6786048689138576,0.6763712442024602,1.0,RandomForestClassifier,31,20
71,0.6786048689138576,0.672514619883041,1.0,0.696629213483146,0.6563571284533172,1.0,RandomForestClassifier,31,21
72,0.6786048689138576,0.672514619883041,1.0,0.6703339575530587,0.6714307320024199,1.0,RandomForestClassifier,31,22
73,0.6786048689138576,0.6703216374269005,1.0,0.6814138576779026,0.6497781810848962,1.0,RandomForestClassifier,31,23
74,0.6814138576779026,0.6684059286146401,1.0,0.6814138576779026,0.6762200040330713,1.0,RandomForestClassifier,31,24
75,0.6814138576779026,0.6715567654769107,1.0,0.691167290886392,0.6843113530953822,1.0,RandomForestClassifier,31,25
76,0.6814138576779026,0.6715567654769107,1.0,0.691167290886392,0.6827989514014923,1.0,RandomForestClassifier,31,26
77,0.6814138576779026,0.6747076023391813,1.0,0.6647159800249688,0.6740270215769308,1.0,RandomForestClassifier,31,27
