,hue,performance,model,dataset_name,stack
357,test_performance_singlemodelTrue,0.6475499375780275,DecisionTreeClassifier,31,7
358,test_performance_singlemodelTrue,0.6812578027465668,DecisionTreeClassifier,31,8
359,test_performance_singlemodelTrue,0.6293695380774033,DecisionTreeClassifier,31,9
360,test_performance_singlemodelTrue,0.6768102372034956,DecisionTreeClassifier,31,10
361,test_performance_singlemodelTrue,0.6047128589263421,DecisionTreeClassifier,31,11
362,test_performance_singlemodelTrue,0.6308520599250936,DecisionTreeClassifier,31,12
363,test_performance_singlemodelTrue,0.6672128589263421,DecisionTreeClassifier,31,13
364,test_performance_singlemodelTrue,0.6352996254681648,DecisionTreeClassifier,31,14
365,test_performance_singlemodelTrue,0.6825842696629214,DecisionTreeClassifier,31,15
366,test_performance_singlemodelTrue,0.6352996254681648,DecisionTreeClassifier,31,16
367,test_performance_singlemodelTrue,0.6936641697877652,DecisionTreeClassifier,31,17
368,test_performance_singlemodelTrue,0.6129837702871411,DecisionTreeClassifier,31,18
369,test_performance_singlemodelTrue,0.6407615480649189,DecisionTreeClassifier,31,19
370,test_performance_singlemodelTrue,0.672830836454432,DecisionTreeClassifier,31,20
371,test_performance_singlemodelTrue,0.6491885143570537,DecisionTreeClassifier,31,21
372,test_performance_singlemodelTrue,0.6769662921348314,DecisionTreeClassifier,31,22
373,test_performance_singlemodelTrue,0.6587858926342073,DecisionTreeClassifier,31,23
374,test_performance_singlemodelTrue,0.658941947565543,DecisionTreeClassifier,31,24
375,test_performance_singlemodelTrue,0.6964731585518102,DecisionTreeClassifier,31,25
376,test_performance_singlemodelTrue,0.62687265917603,DecisionTreeClassifier,31,26
377,test_performance_singlemodelTrue,0.6447409488139825,DecisionTreeClassifier,31,27
378,test_performance_singlemodelTrue,0.6839107365792758,DecisionTreeClassifier,31,28
379,test_performance_singlemodelTrue,0.6657303370786517,DecisionTreeClassifier,31,29
380,test_performance_singlemodelTrue,0.5976123595505618,DecisionTreeClassifier,31,30
381,test_performance_singlemodelTrue,0.6336610486891385,DecisionTreeClassifier,31,31
382,test_performance_singlemodelTrue,0.6865636704119851,DecisionTreeClassifier,31,32
383,test_performance_singlemodelTrue,0.6349875156054932,DecisionTreeClassifier,31,33
384,test_performance_singlemodelTrue,0.6852372034956304,DecisionTreeClassifier,31,34
385,test_performance_singlemodelTrue,0.658941947565543,DecisionTreeClassifier,31,35
386,test_performance_singlemodelTrue,0.6518414481897628,DecisionTreeClassifier,31,36
387,test_performance_singlemodelTrue,0.6657303370786517,DecisionTreeClassifier,31,37
388,test_performance_singlemodelTrue,0.6505149812734082,DecisionTreeClassifier,31,38
389,test_performance_singlemodelTrue,0.6450530586766542,DecisionTreeClassifier,31,39
390,test_performance_singlemodelTrue,0.6311641697877652,DecisionTreeClassifier,31,40
391,test_performance_singlemodelTrue,0.6490324594257179,DecisionTreeClassifier,31,41
392,test_performance_singlemodelTrue,0.6544943820224719,DecisionTreeClassifier,31,42
393,test_performance_singlemodelTrue,0.6533239700374531,DecisionTreeClassifier,31,43
394,test_performance_singlemodelTrue,0.6296816479400749,DecisionTreeClassifier,31,44
395,test_performance_singlemodelTrue,0.6670568039950062,DecisionTreeClassifier,31,45
396,test_performance_singlemodelTrue,0.6811017478152309,DecisionTreeClassifier,31,46
397,test_performance_singlemodelTrue,0.6435705368289637,DecisionTreeClassifier,31,47
398,test_performance_singlemodelTrue,0.6505149812734082,DecisionTreeClassifier,31,48
399,test_performance_singlemodelTrue,0.6519975031210986,DecisionTreeClassifier,31,49
400,val_performance_singlemodelTrue,0.624092558983666,DecisionTreeClassifier,31,0
401,val_performance_singlemodelTrue,0.6080863077233313,DecisionTreeClassifier,31,1
402,val_performance_singlemodelTrue,0.60727969348659,DecisionTreeClassifier,31,2
403,val_performance_singlemodelTrue,0.628201250252067,DecisionTreeClassifier,31,3
404,val_performance_singlemodelTrue,0.6542397660818713,DecisionTreeClassifier,31,4
405,val_performance_singlemodelTrue,0.6543910062512603,DecisionTreeClassifier,31,5
406,val_performance_singlemodelTrue,0.5976255293405929,DecisionTreeClassifier,31,6
407,val_performance_singlemodelTrue,0.6330157289776165,DecisionTreeClassifier,31,7
408,val_performance_singlemodelTrue,0.610808630772333,DecisionTreeClassifier,31,8
409,val_performance_singlemodelTrue,0.6247983464408147,DecisionTreeClassifier,31,9
410,val_performance_singlemodelTrue,0.6262855414398064,DecisionTreeClassifier,31,10
411,val_performance_singlemodelTrue,0.6208156886469046,DecisionTreeClassifier,31,11
412,val_performance_singlemodelTrue,0.6184714660213753,DecisionTreeClassifier,31,12
413,val_performance_singlemodelTrue,0.6501310748134704,DecisionTreeClassifier,31,13
414,val_performance_singlemodelTrue,0.5915003024803388,DecisionTreeClassifier,31,14
415,val_performance_singlemodelTrue,0.6127495462794919,DecisionTreeClassifier,31,15
416,val_performance_singlemodelTrue,0.6150685622101231,DecisionTreeClassifier,31,16
417,val_performance_singlemodelTrue,0.6366959064327485,DecisionTreeClassifier,31,17
418,val_performance_singlemodelTrue,0.6328392821133293,DecisionTreeClassifier,31,18
419,val_performance_singlemodelTrue,0.6028685218794112,DecisionTreeClassifier,31,19
420,val_performance_singlemodelTrue,0.6074057269610809,DecisionTreeClassifier,31,20
421,val_performance_singlemodelTrue,0.6365698729582577,DecisionTreeClassifier,31,21
422,val_performance_singlemodelTrue,0.6036751361161524,DecisionTreeClassifier,31,22
423,val_performance_singlemodelTrue,0.6221768501714056,DecisionTreeClassifier,31,23
424,val_performance_singlemodelTrue,0.6269661222020568,DecisionTreeClassifier,31,24
425,val_performance_singlemodelTrue,0.5698477515628151,DecisionTreeClassifier,31,25
426,val_performance_singlemodelTrue,0.6028685218794112,DecisionTreeClassifier,31,26
427,val_performance_singlemodelTrue,0.6556261343012704,DecisionTreeClassifier,31,27
428,val_performance_singlemodelTrue,0.602994555353902,DecisionTreeClassifier,31,28
429,val_performance_singlemodelTrue,0.6236892518652954,DecisionTreeClassifier,31,29
430,val_performance_singlemodelTrue,0.6135561605162331,DecisionTreeClassifier,31,30
431,val_performance_singlemodelTrue,0.6497277676950999,DecisionTreeClassifier,31,31
432,val_performance_singlemodelTrue,0.6134049203468441,DecisionTreeClassifier,31,32
433,val_performance_singlemodelTrue,0.6387376487194999,DecisionTreeClassifier,31,33
434,val_performance_singlemodelTrue,0.6064226658600524,DecisionTreeClassifier,31,34
435,val_performance_singlemodelTrue,0.6027424884049203,DecisionTreeClassifier,31,35
436,val_performance_singlemodelTrue,0.6075317604355717,DecisionTreeClassifier,31,36
437,val_performance_singlemodelTrue,0.6398467432950192,DecisionTreeClassifier,31,37
438,val_performance_singlemodelTrue,0.6132788868723533,DecisionTreeClassifier,31,38
439,val_performance_singlemodelTrue,0.6622050816696914,DecisionTreeClassifier,31,39
440,val_performance_singlemodelTrue,0.6039524097600323,DecisionTreeClassifier,31,40
441,val_performance_singlemodelTrue,0.6071032466223029,DecisionTreeClassifier,31,41
442,val_performance_singlemodelTrue,0.6488959467634603,DecisionTreeClassifier,31,42
443,val_performance_singlemodelTrue,0.6209417221213954,DecisionTreeClassifier,31,43
444,val_performance_singlemodelTrue,0.6153206291591047,DecisionTreeClassifier,31,44
445,val_performance_singlemodelTrue,0.608338374672313,DecisionTreeClassifier,31,45
446,val_performance_singlemodelTrue,0.6234119782214156,DecisionTreeClassifier,31,46
447,val_performance_singlemodelTrue,0.6075317604355717,DecisionTreeClassifier,31,47
448,val_performance_singlemodelTrue,0.6469802379511997,DecisionTreeClassifier,31,48
449,val_performance_singlemodelTrue,0.6012300867110305,DecisionTreeClassifier,31,49
450,train_performance_singlemodelTrue,0.7030415202763606,LinearDiscriminantAnalysis,31,0
451,train_performance_singlemodelTrue,0.714579688916906,LinearDiscriminantAnalysis,31,1
452,train_performance_singlemodelTrue,0.704620037682216,LinearDiscriminantAnalysis,31,2
453,train_performance_singlemodelTrue,0.712590159978134,LinearDiscriminantAnalysis,31,3
454,train_performance_singlemodelTrue,0.7047184043571403,LinearDiscriminantAnalysis,31,4
455,train_performance_singlemodelTrue,0.7145314206012153,LinearDiscriminantAnalysis,31,5
456,train_performance_singlemodelTrue,0.7084874376858908,LinearDiscriminantAnalysis,31,6
457,train_performance_singlemodelTrue,0.708919570217762,LinearDiscriminantAnalysis,31,7
458,train_performance_singlemodelTrue,0.7050089614670221,LinearDiscriminantAnalysis,31,8
459,train_performance_singlemodelTrue,0.7068732355161366,LinearDiscriminantAnalysis,31,9
460,train_performance_singlemodelTrue,0.7017863762257031,LinearDiscriminantAnalysis,31,10
461,train_performance_singlemodelTrue,0.7164166029520682,LinearDiscriminantAnalysis,31,11
462,train_performance_singlemodelTrue,0.7074981804517935,LinearDiscriminantAnalysis,31,12
463,train_performance_singlemodelTrue,0.7099028225278217,LinearDiscriminantAnalysis,31,13
464,train_performance_singlemodelTrue,0.7077704419837616,LinearDiscriminantAnalysis,31,14
465,train_performance_singlemodelTrue,0.7186671180932545,LinearDiscriminantAnalysis,31,15
466,train_performance_singlemodelTrue,0.7046408440794572,LinearDiscriminantAnalysis,31,16
467,train_performance_singlemodelTrue,0.7161965056708106,LinearDiscriminantAnalysis,31,17
468,train_performance_singlemodelTrue,0.7088471784410977,LinearDiscriminantAnalysis,31,18
469,train_performance_singlemodelTrue,0.7081106006426147,LinearDiscriminantAnalysis,31,19
470,train_performance_singlemodelTrue,0.7232927637267152,LinearDiscriminantAnalysis,31,20
471,train_performance_singlemodelTrue,0.7234527815889819,LinearDiscriminantAnalysis,31,21
472,train_performance_singlemodelTrue,0.7082757740869733,LinearDiscriminantAnalysis,31,22
473,train_performance_singlemodelTrue,0.717713329618594,LinearDiscriminantAnalysis,31,23
474,train_performance_singlemodelTrue,0.7063554538045695,LinearDiscriminantAnalysis,31,24
475,train_performance_singlemodelTrue,0.7070205229642477,LinearDiscriminantAnalysis,31,25
476,train_performance_singlemodelTrue,0.7062789069908828,LinearDiscriminantAnalysis,31,26
477,train_performance_singlemodelTrue,0.7183417807510768,LinearDiscriminantAnalysis,31,27
478,train_performance_singlemodelTrue,0.7106663706020632,LinearDiscriminantAnalysis,31,28
479,train_performance_singlemodelTrue,0.70475542235432,LinearDiscriminantAnalysis,31,29
480,train_performance_singlemodelTrue,0.7068780109717162,LinearDiscriminantAnalysis,31,30
481,train_performance_singlemodelTrue,0.7097818695375506,LinearDiscriminantAnalysis,31,31
482,train_performance_singlemodelTrue,0.7035784122850621,LinearDiscriminantAnalysis,31,32
483,train_performance_singlemodelTrue,0.705784049450445,LinearDiscriminantAnalysis,31,33
484,train_performance_singlemodelTrue,0.7091789854786361,LinearDiscriminantAnalysis,31,34
485,train_performance_singlemodelTrue,0.7146746902629859,LinearDiscriminantAnalysis,31,35
486,train_performance_singlemodelTrue,0.7077692125153034,LinearDiscriminantAnalysis,31,36
487,train_performance_singlemodelTrue,0.7102487804413926,LinearDiscriminantAnalysis,31,37
488,train_performance_singlemodelTrue,0.7157685748908025,LinearDiscriminantAnalysis,31,38
489,train_performance_singlemodelTrue,0.7026150298017015,LinearDiscriminantAnalysis,31,39
490,train_performance_singlemodelTrue,0.7140423821589673,LinearDiscriminantAnalysis,31,40
491,train_performance_singlemodelTrue,0.7082203784508548,LinearDiscriminantAnalysis,31,41
492,train_performance_singlemodelTrue,0.7048799445857814,LinearDiscriminantAnalysis,31,42
493,train_performance_singlemodelTrue,0.7157662800759368,LinearDiscriminantAnalysis,31,43
494,train_performance_singlemodelTrue,0.7053512611538322,LinearDiscriminantAnalysis,31,44
495,train_performance_singlemodelTrue,0.7226953256673742,LinearDiscriminantAnalysis,31,45
496,train_performance_singlemodelTrue,0.7015613695454291,LinearDiscriminantAnalysis,31,46
497,train_performance_singlemodelTrue,0.7156529831519434,LinearDiscriminantAnalysis,31,47
498,train_performance_singlemodelTrue,0.7091484640481853,LinearDiscriminantAnalysis,31,48
499,train_performance_singlemodelTrue,0.7093047069999419,LinearDiscriminantAnalysis,31,49
500,test_performance_singlemodelTrue,0.6882022471910112,LinearDiscriminantAnalysis,31,0
501,test_performance_singlemodelTrue,0.6812578027465668,LinearDiscriminantAnalysis,31,1
502,test_performance_singlemodelTrue,0.6882022471910112,LinearDiscriminantAnalysis,31,2
503,test_performance_singlemodelTrue,0.6743133583021224,LinearDiscriminantAnalysis,31,3
504,test_performance_singlemodelTrue,0.6853932584269663,LinearDiscriminantAnalysis,31,4
505,test_performance_singlemodelTrue,0.6632334581772784,LinearDiscriminantAnalysis,31,5
506,test_performance_singlemodelTrue,0.6882022471910112,LinearDiscriminantAnalysis,31,6
507,test_performance_singlemodelTrue,0.6771223470661674,LinearDiscriminantAnalysis,31,7
508,test_performance_singlemodelTrue,0.6882022471910112,LinearDiscriminantAnalysis,31,8
509,test_performance_singlemodelTrue,0.6882022471910112,LinearDiscriminantAnalysis,31,9
510,test_performance_singlemodelTrue,0.6812578027465668,LinearDiscriminantAnalysis,31,10
511,test_performance_singlemodelTrue,0.6757958801498127,LinearDiscriminantAnalysis,31,11
512,test_performance_singlemodelTrue,0.6853932584269663,LinearDiscriminantAnalysis,31,12
513,test_performance_singlemodelTrue,0.6743133583021224,LinearDiscriminantAnalysis,31,13
514,test_performance_singlemodelTrue,0.6923377028714107,LinearDiscriminantAnalysis,31,14
515,test_performance_singlemodelTrue,0.6673689138576779,LinearDiscriminantAnalysis,31,15
516,test_performance_singlemodelTrue,0.6882022471910112,LinearDiscriminantAnalysis,31,16
517,test_performance_singlemodelTrue,0.6604244694132335,LinearDiscriminantAnalysis,31,17
518,test_performance_singlemodelTrue,0.6853932584269663,LinearDiscriminantAnalysis,31,18
519,test_performance_singlemodelTrue,0.6812578027465668,LinearDiscriminantAnalysis,31,19
520,test_performance_singlemodelTrue,0.6840667915106118,LinearDiscriminantAnalysis,31,20
521,test_performance_singlemodelTrue,0.6743133583021224,LinearDiscriminantAnalysis,31,21
522,test_performance_singlemodelTrue,0.6882022471910112,LinearDiscriminantAnalysis,31,22
523,test_performance_singlemodelTrue,0.6590980024968789,LinearDiscriminantAnalysis,31,23
524,test_performance_singlemodelTrue,0.6882022471910112,LinearDiscriminantAnalysis,31,24
525,test_performance_singlemodelTrue,0.6632334581772784,LinearDiscriminantAnalysis,31,25
526,test_performance_singlemodelTrue,0.6882022471910112,LinearDiscriminantAnalysis,31,26
527,test_performance_singlemodelTrue,0.6812578027465668,LinearDiscriminantAnalysis,31,27
528,test_performance_singlemodelTrue,0.6853932584269663,LinearDiscriminantAnalysis,31,28
529,test_performance_singlemodelTrue,0.6882022471910112,LinearDiscriminantAnalysis,31,29
530,test_performance_singlemodelTrue,0.6812578027465668,LinearDiscriminantAnalysis,31,30
531,test_performance_singlemodelTrue,0.6743133583021224,LinearDiscriminantAnalysis,31,31
532,test_performance_singlemodelTrue,0.6910112359550562,LinearDiscriminantAnalysis,31,32
533,test_performance_singlemodelTrue,0.6910112359550562,LinearDiscriminantAnalysis,31,33
534,test_performance_singlemodelTrue,0.6882022471910112,LinearDiscriminantAnalysis,31,34
535,test_performance_singlemodelTrue,0.6882022471910112,LinearDiscriminantAnalysis,31,35
536,test_performance_singlemodelTrue,0.6743133583021224,LinearDiscriminantAnalysis,31,36
537,test_performance_singlemodelTrue,0.6882022471910112,LinearDiscriminantAnalysis,31,37
538,test_performance_singlemodelTrue,0.6632334581772784,LinearDiscriminantAnalysis,31,38
539,test_performance_singlemodelTrue,0.6882022471910112,LinearDiscriminantAnalysis,31,39
540,test_performance_singlemodelTrue,0.6743133583021224,LinearDiscriminantAnalysis,31,40
541,test_performance_singlemodelTrue,0.6910112359550562,LinearDiscriminantAnalysis,31,41
542,test_performance_singlemodelTrue,0.6812578027465668,LinearDiscriminantAnalysis,31,42
543,test_performance_singlemodelTrue,0.6673689138576779,LinearDiscriminantAnalysis,31,43
544,test_performance_singlemodelTrue,0.6882022471910112,LinearDiscriminantAnalysis,31,44
545,test_performance_singlemodelTrue,0.6604244694132335,LinearDiscriminantAnalysis,31,45
546,test_performance_singlemodelTrue,0.6853932584269663,LinearDiscriminantAnalysis,31,46
547,test_performance_singlemodelTrue,0.6743133583021224,LinearDiscriminantAnalysis,31,47
548,test_performance_singlemodelTrue,0.6882022471910112,LinearDiscriminantAnalysis,31,48
549,test_performance_singlemodelTrue,0.6771223470661674,LinearDiscriminantAnalysis,31,49
550,val_performance_singlemodelTrue,0.6918481548699335,LinearDiscriminantAnalysis,31,0
551,val_performance_singlemodelTrue,0.6800514216575922,LinearDiscriminantAnalysis,31,1
552,val_performance_singlemodelTrue,0.6732204073401895,LinearDiscriminantAnalysis,31,2
553,val_performance_singlemodelTrue,0.6758166969147006,LinearDiscriminantAnalysis,31,3
554,val_performance_singlemodelTrue,0.6771778584392014,LinearDiscriminantAnalysis,31,4
555,val_performance_singlemodelTrue,0.6862270619076427,LinearDiscriminantAnalysis,31,5
556,val_performance_singlemodelTrue,0.6852692075015123,LinearDiscriminantAnalysis,31,6
557,val_performance_singlemodelTrue,0.6849919338576326,LinearDiscriminantAnalysis,31,7
558,val_performance_singlemodelTrue,0.6786902601330913,LinearDiscriminantAnalysis,31,8
559,val_performance_singlemodelTrue,0.6786902601330913,LinearDiscriminantAnalysis,31,9
560,val_performance_singlemodelTrue,0.6849919338576326,LinearDiscriminantAnalysis,31,10
561,val_performance_singlemodelTrue,0.6896551724137931,LinearDiscriminantAnalysis,31,11
562,val_performance_singlemodelTrue,0.6861010284331519,LinearDiscriminantAnalysis,31,12
563,val_performance_singlemodelTrue,0.6982758620689655,LinearDiscriminantAnalysis,31,13
564,val_performance_singlemodelTrue,0.6732204073401895,LinearDiscriminantAnalysis,31,14
565,val_performance_singlemodelTrue,0.6928060092760637,LinearDiscriminantAnalysis,31,15
566,val_performance_singlemodelTrue,0.6889745916515426,LinearDiscriminantAnalysis,31,16
567,val_performance_singlemodelTrue,0.7118370639241782,LinearDiscriminantAnalysis,31,17
568,val_performance_singlemodelTrue,0.6836307723331316,LinearDiscriminantAnalysis,31,18
569,val_performance_singlemodelTrue,0.6825216777576124,LinearDiscriminantAnalysis,31,19
570,val_performance_singlemodelTrue,0.6614236741278483,LinearDiscriminantAnalysis,31,20
571,val_performance_singlemodelTrue,0.6852692075015123,LinearDiscriminantAnalysis,31,21
572,val_performance_singlemodelTrue,0.6693637830207704,LinearDiscriminantAnalysis,31,22
573,val_performance_singlemodelTrue,0.6954022988505747,LinearDiscriminantAnalysis,31,23
574,val_performance_singlemodelTrue,0.6840340794515023,LinearDiscriminantAnalysis,31,24
575,val_performance_singlemodelTrue,0.6829249848759831,LinearDiscriminantAnalysis,31,25
576,val_performance_singlemodelTrue,0.6736237144585602,LinearDiscriminantAnalysis,31,26
577,val_performance_singlemodelTrue,0.6916969147005445,LinearDiscriminantAnalysis,31,27
578,val_performance_singlemodelTrue,0.6834795321637427,LinearDiscriminantAnalysis,31,28
579,val_performance_singlemodelTrue,0.6921254285138132,LinearDiscriminantAnalysis,31,29
580,val_performance_singlemodelTrue,0.6837568058076225,LinearDiscriminantAnalysis,31,30
581,val_performance_singlemodelTrue,0.6736237144585602,LinearDiscriminantAnalysis,31,31
582,val_performance_singlemodelTrue,0.6912936075821738,LinearDiscriminantAnalysis,31,32
583,val_performance_singlemodelTrue,0.6859497882637628,LinearDiscriminantAnalysis,31,33
584,val_performance_singlemodelTrue,0.685672514619883,LinearDiscriminantAnalysis,31,34
585,val_performance_singlemodelTrue,0.6815638233514821,LinearDiscriminantAnalysis,31,35
586,val_performance_singlemodelTrue,0.6722373462391611,LinearDiscriminantAnalysis,31,36
587,val_performance_singlemodelTrue,0.680479935470861,LinearDiscriminantAnalysis,31,37
588,val_performance_singlemodelTrue,0.6734724742891711,LinearDiscriminantAnalysis,31,38
589,val_performance_singlemodelTrue,0.6826729179270015,LinearDiscriminantAnalysis,31,39
590,val_performance_singlemodelTrue,0.6952762653760839,LinearDiscriminantAnalysis,31,40
591,val_performance_singlemodelTrue,0.6849919338576326,LinearDiscriminantAnalysis,31,41
592,val_performance_singlemodelTrue,0.6803286953014721,LinearDiscriminantAnalysis,31,42
593,val_performance_singlemodelTrue,0.6519711635410366,LinearDiscriminantAnalysis,31,43
594,val_performance_singlemodelTrue,0.6852692075015123,LinearDiscriminantAnalysis,31,44
595,val_performance_singlemodelTrue,0.6841601129259931,LinearDiscriminantAnalysis,31,45
596,val_performance_singlemodelTrue,0.6701956039524097,LinearDiscriminantAnalysis,31,46
597,val_performance_singlemodelTrue,0.679093567251462,LinearDiscriminantAnalysis,31,47
598,val_performance_singlemodelTrue,0.6837568058076225,LinearDiscriminantAnalysis,31,48
599,val_performance_singlemodelTrue,0.6793708408953418,LinearDiscriminantAnalysis,31,49
600,train_performance_singlemodelFalse,0.9997601918465229,HistGradientBoostingClassifier,31,0
601,train_performance_singlemodelFalse,1.0,HistGradientBoostingClassifier,31,1
602,train_performance_singlemodelFalse,1.0,HistGradientBoostingClassifier,31,2
603,train_performance_singlemodelFalse,1.0,HistGradientBoostingClassifier,31,3
604,train_performance_singlemodelFalse,1.0,HistGradientBoostingClassifier,31,4
605,train_performance_singlemodelFalse,1.0,HistGradientBoostingClassifier,31,5
606,train_performance_singlemodelFalse,1.0,HistGradientBoostingClassifier,31,6
607,train_performance_singlemodelFalse,1.0,HistGradientBoostingClassifier,31,7
608,train_performance_singlemodelFalse,1.0,HistGradientBoostingClassifier,31,8
609,train_performance_singlemodelFalse,1.0,HistGradientBoostingClassifier,31,9
610,train_performance_singlemodelFalse,1.0,HistGradientBoostingClassifier,31,10
611,train_performance_singlemodelFalse,1.0,HistGradientBoostingClassifier,31,11
612,train_performance_singlemodelFalse,1.0,HistGradientBoostingClassifier,31,12
613,train_performance_singlemodelFalse,1.0,HistGradientBoostingClassifier,31,13
614,train_performance_singlemodelFalse,1.0,HistGradientBoostingClassifier,31,14
615,train_performance_singlemodelFalse,1.0,HistGradientBoostingClassifier,31,15
616,train_performance_singlemodelFalse,1.0,HistGradientBoostingClassifier,31,16
617,train_performance_singlemodelFalse,1.0,HistGradientBoostingClassifier,31,17
618,train_performance_singlemodelFalse,1.0,HistGradientBoostingClassifier,31,18
619,train_performance_singlemodelFalse,1.0,HistGradientBoostingClassifier,31,19
620,train_performance_singlemodelFalse,1.0,HistGradientBoostingClassifier,31,20
621,train_performance_singlemodelFalse,1.0,HistGradientBoostingClassifier,31,21
622,train_performance_singlemodelFalse,1.0,HistGradientBoostingClassifier,31,22
623,train_performance_singlemodelFalse,1.0,HistGradientBoostingClassifier,31,23
624,train_performance_singlemodelFalse,1.0,HistGradientBoostingClassifier,31,24
625,train_performance_singlemodelFalse,1.0,HistGradientBoostingClassifier,31,25
626,train_performance_singlemodelFalse,1.0,HistGradientBoostingClassifier,31,26
627,train_performance_singlemodelFalse,1.0,HistGradientBoostingClassifier,31,27
628,train_performance_singlemodelFalse,1.0,HistGradientBoostingClassifier,31,28
629,train_performance_singlemodelFalse,1.0,HistGradientBoostingClassifier,31,29
630,train_performance_singlemodelFalse,1.0,HistGradientBoostingClassifier,31,30
631,train_performance_singlemodelFalse,1.0,HistGradientBoostingClassifier,31,31
632,train_performance_singlemodelFalse,1.0,HistGradientBoostingClassifier,31,32
633,train_performance_singlemodelFalse,1.0,HistGradientBoostingClassifier,31,33
634,train_performance_singlemodelFalse,1.0,HistGradientBoostingClassifier,31,34
635,train_performance_singlemodelFalse,1.0,HistGradientBoostingClassifier,31,35
636,train_performance_singlemodelFalse,1.0,HistGradientBoostingClassifier,31,36
637,train_performance_singlemodelFalse,1.0,HistGradientBoostingClassifier,31,37
638,train_performance_singlemodelFalse,1.0,HistGradientBoostingClassifier,31,38
639,train_performance_singlemodelFalse,1.0,HistGradientBoostingClassifier,31,39
640,train_performance_singlemodelFalse,1.0,HistGradientBoostingClassifier,31,40
641,train_performance_singlemodelFalse,1.0,HistGradientBoostingClassifier,31,41
642,train_performance_singlemodelFalse,1.0,HistGradientBoostingClassifier,31,42
643,train_performance_singlemodelFalse,1.0,HistGradientBoostingClassifier,31,43
644,train_performance_singlemodelFalse,1.0,HistGradientBoostingClassifier,31,44
645,train_performance_singlemodelFalse,1.0,HistGradientBoostingClassifier,31,45
646,train_performance_singlemodelFalse,1.0,HistGradientBoostingClassifier,31,46
647,train_performance_singlemodelFalse,1.0,HistGradientBoostingClassifier,31,47
648,train_performance_singlemodelFalse,1.0,HistGradientBoostingClassifier,31,48
649,train_performance_singlemodelFalse,1.0,HistGradientBoostingClassifier,31,49
650,test_performance_singlemodelFalse,0.6855493133583022,HistGradientBoostingClassifier,31,0
651,test_performance_singlemodelFalse,0.6564450686641699,HistGradientBoostingClassifier,31,1
652,test_performance_singlemodelFalse,0.682896379525593,HistGradientBoostingClassifier,31,2
653,test_performance_singlemodelFalse,0.6690074906367042,HistGradientBoostingClassifier,31,3
654,test_performance_singlemodelFalse,0.6787609238451935,HistGradientBoostingClassifier,31,4
655,test_performance_singlemodelFalse,0.6438826466916354,HistGradientBoostingClassifier,31,5
656,test_performance_singlemodelFalse,0.6757958801498127,HistGradientBoostingClassifier,31,6
657,test_performance_singlemodelFalse,0.6619069912609239,HistGradientBoostingClassifier,31,7
658,test_performance_singlemodelFalse,0.6647159800249688,HistGradientBoostingClassifier,31,8
659,test_performance_singlemodelFalse,0.6799313358302121,HistGradientBoostingClassifier,31,9
660,test_performance_singlemodelFalse,0.6661985018726592,HistGradientBoostingClassifier,31,10
661,test_performance_singlemodelFalse,0.6787609238451935,HistGradientBoostingClassifier,31,11
662,test_performance_singlemodelFalse,0.6842228464419475,HistGradientBoostingClassifier,31,12
663,test_performance_singlemodelFalse,0.6592540574282147,HistGradientBoostingClassifier,31,13
664,test_performance_singlemodelFalse,0.6827403245942572,HistGradientBoostingClassifier,31,14
665,test_performance_singlemodelFalse,0.6731429463171037,HistGradientBoostingClassifier,31,15
666,test_performance_singlemodelFalse,0.6703339575530587,HistGradientBoostingClassifier,31,16
667,test_performance_singlemodelFalse,0.6690074906367042,HistGradientBoostingClassifier,31,17
668,test_performance_singlemodelFalse,0.677434456928839,HistGradientBoostingClassifier,31,18
669,test_performance_singlemodelFalse,0.6328027465667915,HistGradientBoostingClassifier,31,19
670,test_performance_singlemodelFalse,0.693976279650437,HistGradientBoostingClassifier,31,20
671,test_performance_singlemodelFalse,0.6731429463171037,HistGradientBoostingClassifier,31,21
672,test_performance_singlemodelFalse,0.6814138576779026,HistGradientBoostingClassifier,31,22
673,test_performance_singlemodelFalse,0.6438826466916354,HistGradientBoostingClassifier,31,23
674,test_performance_singlemodelFalse,0.6855493133583022,HistGradientBoostingClassifier,31,24
675,test_performance_singlemodelFalse,0.6647159800249688,HistGradientBoostingClassifier,31,25
676,test_performance_singlemodelFalse,0.7009207240948814,HistGradientBoostingClassifier,31,26
677,test_performance_singlemodelFalse,0.6757958801498127,HistGradientBoostingClassifier,31,27
678,test_performance_singlemodelFalse,0.6855493133583022,HistGradientBoostingClassifier,31,28
679,test_performance_singlemodelFalse,0.6757958801498127,HistGradientBoostingClassifier,31,29
680,test_performance_singlemodelFalse,0.6923377028714107,HistGradientBoostingClassifier,31,30
681,test_performance_singlemodelFalse,0.6799313358302121,HistGradientBoostingClassifier,31,31
682,test_performance_singlemodelFalse,0.6716604244694132,HistGradientBoostingClassifier,31,32
683,test_performance_singlemodelFalse,0.6812578027465668,HistGradientBoostingClassifier,31,33
684,test_performance_singlemodelFalse,0.6672128589263421,HistGradientBoostingClassifier,31,34
685,test_performance_singlemodelFalse,0.6536360799001248,HistGradientBoostingClassifier,31,35
686,test_performance_singlemodelFalse,0.6979556803995006,HistGradientBoostingClassifier,31,36
687,test_performance_singlemodelFalse,0.7093476903870162,HistGradientBoostingClassifier,31,37
688,test_performance_singlemodelFalse,0.6481741573033708,HistGradientBoostingClassifier,31,38
