,hue,performance,model,dataset_name,stack
153,train_performance_singlemodelTrue,1.0,RandomForestClassifier,146818,3
154,train_performance_singlemodelTrue,0.9994818652849741,RandomForestClassifier,146818,4
155,train_performance_singlemodelTrue,1.0,RandomForestClassifier,146818,5
156,train_performance_singlemodelTrue,1.0,RandomForestClassifier,146818,6
157,train_performance_singlemodelTrue,1.0,RandomForestClassifier,146818,7
158,train_performance_singlemodelTrue,0.9994818652849741,RandomForestClassifier,146818,8
159,train_performance_singlemodelTrue,1.0,RandomForestClassifier,146818,9
160,train_performance_singlemodelTrue,1.0,RandomForestClassifier,146818,10
161,train_performance_singlemodelTrue,1.0,RandomForestClassifier,146818,11
162,train_performance_singlemodelTrue,1.0,RandomForestClassifier,146818,12
163,train_performance_singlemodelTrue,1.0,RandomForestClassifier,146818,13
164,train_performance_singlemodelTrue,1.0,RandomForestClassifier,146818,14
165,train_performance_singlemodelTrue,1.0,RandomForestClassifier,146818,15
166,train_performance_singlemodelTrue,1.0,RandomForestClassifier,146818,16
167,train_performance_singlemodelTrue,1.0,RandomForestClassifier,146818,17
168,train_performance_singlemodelTrue,1.0,RandomForestClassifier,146818,18
169,train_performance_singlemodelTrue,1.0,RandomForestClassifier,146818,19
170,train_performance_singlemodelTrue,1.0,RandomForestClassifier,146818,20
171,train_performance_singlemodelTrue,1.0,RandomForestClassifier,146818,21
172,train_performance_singlemodelTrue,1.0,RandomForestClassifier,146818,22
173,train_performance_singlemodelTrue,1.0,RandomForestClassifier,146818,23
174,train_performance_singlemodelTrue,1.0,RandomForestClassifier,146818,24
175,train_performance_singlemodelTrue,1.0,RandomForestClassifier,146818,25
176,train_performance_singlemodelTrue,1.0,RandomForestClassifier,146818,26
177,train_performance_singlemodelTrue,1.0,RandomForestClassifier,146818,27
178,train_performance_singlemodelTrue,1.0,RandomForestClassifier,146818,28
179,train_performance_singlemodelTrue,1.0,RandomForestClassifier,146818,29
180,train_performance_singlemodelTrue,1.0,RandomForestClassifier,146818,30
181,train_performance_singlemodelTrue,1.0,RandomForestClassifier,146818,31
182,train_performance_singlemodelTrue,1.0,RandomForestClassifier,146818,32
183,train_performance_singlemodelTrue,1.0,RandomForestClassifier,146818,33
184,train_performance_singlemodelTrue,1.0,RandomForestClassifier,146818,34
185,train_performance_singlemodelTrue,1.0,RandomForestClassifier,146818,35
186,train_performance_singlemodelTrue,1.0,RandomForestClassifier,146818,36
187,train_performance_singlemodelTrue,1.0,RandomForestClassifier,146818,37
188,train_performance_singlemodelTrue,1.0,RandomForestClassifier,146818,38
189,train_performance_singlemodelTrue,1.0,RandomForestClassifier,146818,39
190,train_performance_singlemodelTrue,1.0,RandomForestClassifier,146818,40
191,train_performance_singlemodelTrue,1.0,RandomForestClassifier,146818,41
192,train_performance_singlemodelTrue,1.0,RandomForestClassifier,146818,42
193,train_performance_singlemodelTrue,1.0,RandomForestClassifier,146818,43
194,train_performance_singlemodelTrue,1.0,RandomForestClassifier,146818,44
195,train_performance_singlemodelTrue,1.0,RandomForestClassifier,146818,45
196,train_performance_singlemodelTrue,1.0,RandomForestClassifier,146818,46
197,train_performance_singlemodelTrue,1.0,RandomForestClassifier,146818,47
198,train_performance_singlemodelTrue,1.0,RandomForestClassifier,146818,48
199,train_performance_singlemodelTrue,1.0,RandomForestClassifier,146818,49
200,test_performance_singlemodelTrue,0.8623619371282922,RandomForestClassifier,146818,0
201,test_performance_singlemodelTrue,0.8396346644010195,RandomForestClassifier,146818,1
202,test_performance_singlemodelTrue,0.8472104219767771,RandomForestClassifier,146818,2
203,test_performance_singlemodelTrue,0.832058906825262,RandomForestClassifier,146818,3
204,test_performance_singlemodelTrue,0.867034834324554,RandomForestClassifier,146818,4
205,test_performance_singlemodelTrue,0.8559190031152648,RandomForestClassifier,146818,5
206,test_performance_singlemodelTrue,0.8407674879637497,RandomForestClassifier,146818,6
207,test_performance_singlemodelTrue,0.8407674879637497,RandomForestClassifier,146818,7
208,test_performance_singlemodelTrue,0.8547861795525347,RandomForestClassifier,146818,8
209,test_performance_singlemodelTrue,0.8425375247805154,RandomForestClassifier,146818,9
210,test_performance_singlemodelTrue,0.8547861795525347,RandomForestClassifier,146818,10
211,test_performance_singlemodelTrue,0.8302888700084962,RandomForestClassifier,146818,11
212,test_performance_singlemodelTrue,0.8302888700084962,RandomForestClassifier,146818,12
213,test_performance_singlemodelTrue,0.8454403851600113,RandomForestClassifier,146818,13
214,test_performance_singlemodelTrue,0.8378646275842537,RandomForestClassifier,146818,14
215,test_performance_singlemodelTrue,0.8385018408382894,RandomForestClassifier,146818,15
216,test_performance_singlemodelTrue,0.8414047012177853,RandomForestClassifier,146818,16
217,test_performance_singlemodelTrue,0.8489804587935429,RandomForestClassifier,146818,17
218,test_performance_singlemodelTrue,0.8583262531860663,RandomForestClassifier,146818,18
219,test_performance_singlemodelTrue,0.8472104219767771,RandomForestClassifier,146818,19
220,test_performance_singlemodelTrue,0.8489804587935429,RandomForestClassifier,146818,20
221,test_performance_singlemodelTrue,0.8576890399320306,RandomForestClassifier,146818,21
222,test_performance_singlemodelTrue,0.8746105919003115,RandomForestClassifier,146818,22
223,test_performance_singlemodelTrue,0.8436703483432455,RandomForestClassifier,146818,23
224,test_performance_singlemodelTrue,0.8746105919003115,RandomForestClassifier,146818,24
225,test_performance_singlemodelTrue,0.8804163126593033,RandomForestClassifier,146818,25
226,test_performance_singlemodelTrue,0.8652647975077882,RandomForestClassifier,146818,26
227,test_performance_singlemodelTrue,0.8483432455395072,RandomForestClassifier,146818,27
228,test_performance_singlemodelTrue,0.8663976210705182,RandomForestClassifier,146818,28
229,test_performance_singlemodelTrue,0.8705749079580856,RandomForestClassifier,146818,29
230,test_performance_singlemodelTrue,0.8734777683375814,RandomForestClassifier,146818,30
231,test_performance_singlemodelTrue,0.8763806287170773,RandomForestClassifier,146818,31
232,test_performance_singlemodelTrue,0.8565562163693005,RandomForestClassifier,146818,32
233,test_performance_singlemodelTrue,0.8360945907674879,RandomForestClassifier,146818,33
234,test_performance_singlemodelTrue,0.8634947606910224,RandomForestClassifier,146818,34
235,test_performance_singlemodelTrue,0.8775134522798074,RandomForestClassifier,146818,35
236,test_performance_singlemodelTrue,0.867034834324554,RandomForestClassifier,146818,36
237,test_performance_singlemodelTrue,0.8489804587935429,RandomForestClassifier,146818,37
238,test_performance_singlemodelTrue,0.8623619371282922,RandomForestClassifier,146818,38
239,test_performance_singlemodelTrue,0.8472104219767771,RandomForestClassifier,146818,39
240,test_performance_singlemodelTrue,0.8594590767487964,RandomForestClassifier,146818,40
241,test_performance_singlemodelTrue,0.8565562163693005,RandomForestClassifier,146818,41
242,test_performance_singlemodelTrue,0.8839563862928349,RandomForestClassifier,146818,42
243,test_performance_singlemodelTrue,0.8623619371282922,RandomForestClassifier,146818,43
244,test_performance_singlemodelTrue,0.8407674879637497,RandomForestClassifier,146818,44
245,test_performance_singlemodelTrue,0.8839563862928349,RandomForestClassifier,146818,45
246,test_performance_singlemodelTrue,0.8594590767487964,RandomForestClassifier,146818,46
247,test_performance_singlemodelTrue,0.8407674879637497,RandomForestClassifier,146818,47
248,test_performance_singlemodelTrue,0.864131973945058,RandomForestClassifier,146818,48
249,test_performance_singlemodelTrue,0.8273860096290002,RandomForestClassifier,146818,49
250,val_performance_singlemodelTrue,0.8891394551686812,RandomForestClassifier,146818,0
251,val_performance_singlemodelTrue,0.8740904444043538,RandomForestClassifier,146818,1
252,val_performance_singlemodelTrue,0.8772175115761622,RandomForestClassifier,146818,2
253,val_performance_singlemodelTrue,0.8585453124060376,RandomForestClassifier,146818,3
254,val_performance_singlemodelTrue,0.8518251247820073,RandomForestClassifier,146818,4
255,val_performance_singlemodelTrue,0.8619354741716279,RandomForestClassifier,146818,5
256,val_performance_singlemodelTrue,0.873827349810572,RandomForestClassifier,146818,6
257,val_performance_singlemodelTrue,0.8595976907811654,RandomForestClassifier,146818,7
258,val_performance_singlemodelTrue,0.8541328402188947,RandomForestClassifier,146818,8
259,val_performance_singlemodelTrue,0.8556813398280113,RandomForestClassifier,146818,9
260,val_performance_singlemodelTrue,0.8504795838595225,RandomForestClassifier,146818,10
261,val_performance_singlemodelTrue,0.856440555655782,RandomForestClassifier,146818,11
262,val_performance_singlemodelTrue,0.8463602742197367,RandomForestClassifier,146818,12
263,val_performance_singlemodelTrue,0.8645062842022972,RandomForestClassifier,146818,13
264,val_performance_singlemodelTrue,0.8525843406097782,RandomForestClassifier,146818,14
265,val_performance_singlemodelTrue,0.8657616212640568,RandomForestClassifier,146818,15
266,val_performance_singlemodelTrue,0.8639800950147333,RandomForestClassifier,146818,16
267,val_performance_singlemodelTrue,0.8645062842022972,RandomForestClassifier,146818,17
268,val_performance_singlemodelTrue,0.8476456792350713,RandomForestClassifier,146818,18
269,val_performance_singlemodelTrue,0.8619054062180528,RandomForestClassifier,146818,19
270,val_performance_singlemodelTrue,0.8590414336400265,RandomForestClassifier,146818,20
271,val_performance_singlemodelTrue,0.8546590294064587,RandomForestClassifier,146818,21
272,val_performance_singlemodelTrue,0.8458641529857478,RandomForestClassifier,146818,22
273,val_performance_singlemodelTrue,0.8603569066089362,RandomForestClassifier,146818,23
274,val_performance_singlemodelTrue,0.8533736243911239,RandomForestClassifier,146818,24
275,val_performance_singlemodelTrue,0.8645062842022972,RandomForestClassifier,146818,25
276,val_performance_singlemodelTrue,0.865295567983643,RandomForestClassifier,146818,26
277,val_performance_singlemodelTrue,0.8549221240002405,RandomForestClassifier,146818,27
278,val_performance_singlemodelTrue,0.8691818509832221,RandomForestClassifier,146818,28
279,val_performance_singlemodelTrue,0.8556813398280113,RandomForestClassifier,146818,29
280,val_performance_singlemodelTrue,0.8543959348126766,RandomForestClassifier,146818,30
281,val_performance_singlemodelTrue,0.8484349630164172,RandomForestClassifier,146818,31
282,val_performance_singlemodelTrue,0.8430001804077214,RandomForestClassifier,146818,32
283,val_performance_singlemodelTrue,0.8608830957965001,RandomForestClassifier,146818,33
284,val_performance_singlemodelTrue,0.8536367189849059,RandomForestClassifier,146818,34
285,val_performance_singlemodelTrue,0.8417147753923868,RandomForestClassifier,146818,35
286,val_performance_singlemodelTrue,0.8559745023753683,RandomForestClassifier,146818,36
287,val_performance_singlemodelTrue,0.8456010583919658,RandomForestClassifier,146818,37
288,val_performance_singlemodelTrue,0.8551852185940225,RandomForestClassifier,146818,38
289,val_performance_singlemodelTrue,0.8769544169823802,RandomForestClassifier,146818,39
290,val_performance_singlemodelTrue,0.865295567983643,RandomForestClassifier,146818,40
291,val_performance_singlemodelTrue,0.8616723795778459,RandomForestClassifier,146818,41
292,val_performance_singlemodelTrue,0.8502465572193156,RandomForestClassifier,146818,42
293,val_performance_singlemodelTrue,0.8476757471886462,RandomForestClassifier,146818,43
294,val_performance_singlemodelTrue,0.8512989355944434,RandomForestClassifier,146818,44
295,val_performance_singlemodelTrue,0.8619054062180528,RandomForestClassifier,146818,45
296,val_performance_singlemodelTrue,0.8494873413915449,RandomForestClassifier,146818,46
297,val_performance_singlemodelTrue,0.8577860965782669,RandomForestClassifier,146818,47
298,val_performance_singlemodelTrue,0.8463903421733117,RandomForestClassifier,146818,48
299,val_performance_singlemodelTrue,0.8442855854230562,RandomForestClassifier,146818,49
300,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,146818,0
301,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,146818,1
302,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,146818,2
303,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,146818,3
304,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,146818,4
305,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,146818,5
306,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,146818,6
307,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,146818,7
308,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,146818,8
309,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,146818,9
310,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,146818,10
311,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,146818,11
312,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,146818,12
313,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,146818,13
314,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,146818,14
315,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,146818,15
316,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,146818,16
317,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,146818,17
318,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,146818,18
319,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,146818,19
320,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,146818,20
321,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,146818,21
322,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,146818,22
323,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,146818,23
324,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,146818,24
325,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,146818,25
326,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,146818,26
327,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,146818,27
328,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,146818,28
329,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,146818,29
330,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,146818,30
331,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,146818,31
332,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,146818,32
333,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,146818,33
334,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,146818,34
335,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,146818,35
336,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,146818,36
337,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,146818,37
338,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,146818,38
339,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,146818,39
340,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,146818,40
341,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,146818,41
342,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,146818,42
343,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,146818,43
344,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,146818,44
345,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,146818,45
346,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,146818,46
347,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,146818,47
348,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,146818,48
349,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,146818,49
