,hue,performance,model,dataset_name,stack
28,train_performance_singlemodelTrue,1.0,HistGradientBoostingClassifier,53,28
29,train_performance_singlemodelTrue,1.0,HistGradientBoostingClassifier,53,29
30,train_performance_singlemodelTrue,1.0,HistGradientBoostingClassifier,53,30
31,train_performance_singlemodelTrue,1.0,HistGradientBoostingClassifier,53,31
32,train_performance_singlemodelTrue,1.0,HistGradientBoostingClassifier,53,32
33,train_performance_singlemodelTrue,1.0,HistGradientBoostingClassifier,53,33
34,train_performance_singlemodelTrue,1.0,HistGradientBoostingClassifier,53,34
35,train_performance_singlemodelTrue,1.0,HistGradientBoostingClassifier,53,35
36,train_performance_singlemodelTrue,1.0,HistGradientBoostingClassifier,53,36
37,train_performance_singlemodelTrue,1.0,HistGradientBoostingClassifier,53,37
38,train_performance_singlemodelTrue,1.0,HistGradientBoostingClassifier,53,38
39,train_performance_singlemodelTrue,1.0,HistGradientBoostingClassifier,53,39
40,train_performance_singlemodelTrue,1.0,HistGradientBoostingClassifier,53,40
41,train_performance_singlemodelTrue,1.0,HistGradientBoostingClassifier,53,41
42,train_performance_singlemodelTrue,1.0,HistGradientBoostingClassifier,53,42
43,train_performance_singlemodelTrue,1.0,HistGradientBoostingClassifier,53,43
44,train_performance_singlemodelTrue,1.0,HistGradientBoostingClassifier,53,44
45,train_performance_singlemodelTrue,1.0,HistGradientBoostingClassifier,53,45
46,train_performance_singlemodelTrue,1.0,HistGradientBoostingClassifier,53,46
47,train_performance_singlemodelTrue,1.0,HistGradientBoostingClassifier,53,47
48,train_performance_singlemodelTrue,1.0,HistGradientBoostingClassifier,53,48
49,train_performance_singlemodelTrue,1.0,HistGradientBoostingClassifier,53,49
50,test_performance_singlemodelTrue,0.7816907467028532,HistGradientBoostingClassifier,53,0
51,test_performance_singlemodelTrue,0.7851719305714463,HistGradientBoostingClassifier,53,1
52,test_performance_singlemodelTrue,0.7962106094067354,HistGradientBoostingClassifier,53,2
53,test_performance_singlemodelTrue,0.7835812291018102,HistGradientBoostingClassifier,53,3
54,test_performance_singlemodelTrue,0.7655500270512378,HistGradientBoostingClassifier,53,4
55,test_performance_singlemodelTrue,0.7503565441822101,HistGradientBoostingClassifier,53,5
56,test_performance_singlemodelTrue,0.7965755793842961,HistGradientBoostingClassifier,53,6
57,test_performance_singlemodelTrue,0.7486270388207434,HistGradientBoostingClassifier,53,7
58,test_performance_singlemodelTrue,0.7549286468172667,HistGradientBoostingClassifier,53,8
59,test_performance_singlemodelTrue,0.759274583366593,HistGradientBoostingClassifier,53,9
60,test_performance_singlemodelTrue,0.7745243860255967,HistGradientBoostingClassifier,53,10
61,test_performance_singlemodelTrue,0.7911387240685062,HistGradientBoostingClassifier,53,11
62,test_performance_singlemodelTrue,0.7728250361422274,HistGradientBoostingClassifier,53,12
63,test_performance_singlemodelTrue,0.7850632821577133,HistGradientBoostingClassifier,53,13
64,test_performance_singlemodelTrue,0.7406912699890909,HistGradientBoostingClassifier,53,14
65,test_performance_singlemodelTrue,0.7600306876335933,HistGradientBoostingClassifier,53,15
66,test_performance_singlemodelTrue,0.7725252552129066,HistGradientBoostingClassifier,53,16
67,test_performance_singlemodelTrue,0.7641593273554533,HistGradientBoostingClassifier,53,17
68,test_performance_singlemodelTrue,0.7257239532057934,HistGradientBoostingClassifier,53,18
69,test_performance_singlemodelTrue,0.7936726711545113,HistGradientBoostingClassifier,53,19
70,test_performance_singlemodelTrue,0.7701784494762703,HistGradientBoostingClassifier,53,20
71,test_performance_singlemodelTrue,0.7761975715970874,HistGradientBoostingClassifier,53,21
72,test_performance_singlemodelTrue,0.7612040905019114,HistGradientBoostingClassifier,53,22
73,test_performance_singlemodelTrue,0.7927817541618994,HistGradientBoostingClassifier,53,23
74,test_performance_singlemodelTrue,0.7688400784042431,HistGradientBoostingClassifier,53,24
75,test_performance_singlemodelTrue,0.7886832699181368,HistGradientBoostingClassifier,53,25
76,test_performance_singlemodelTrue,0.7847284676582498,HistGradientBoostingClassifier,53,26
77,test_performance_singlemodelTrue,0.7616515445813266,HistGradientBoostingClassifier,53,27
78,test_performance_singlemodelTrue,0.7970753620874685,HistGradientBoostingClassifier,53,28
79,test_performance_singlemodelTrue,0.7907737540909453,HistGradientBoostingClassifier,53,29
80,test_performance_singlemodelTrue,0.7846198192445166,HistGradientBoostingClassifier,53,30
81,test_performance_singlemodelTrue,0.791030075654773,HistGradientBoostingClassifier,53,31
82,test_performance_singlemodelTrue,0.7961321164710996,HistGradientBoostingClassifier,53,32
83,test_performance_singlemodelTrue,0.7788703225749231,HistGradientBoostingClassifier,53,33
84,test_performance_singlemodelTrue,0.7797350752556563,HistGradientBoostingClassifier,53,34
85,test_performance_singlemodelTrue,0.7825554993835866,HistGradientBoostingClassifier,53,35
86,test_performance_singlemodelTrue,0.7239030944842083,HistGradientBoostingClassifier,53,36
87,test_performance_singlemodelTrue,0.77951777842819,HistGradientBoostingClassifier,53,37
88,test_performance_singlemodelTrue,0.7638205216897711,HistGradientBoostingClassifier,53,38
89,test_performance_singlemodelTrue,0.7557370797080241,HistGradientBoostingClassifier,53,39
90,test_performance_singlemodelTrue,0.7914735385679696,HistGradientBoostingClassifier,53,40
91,test_performance_singlemodelTrue,0.7475751447906411,HistGradientBoostingClassifier,53,41
92,test_performance_singlemodelTrue,0.7779794055823112,HistGradientBoostingClassifier,53,42
93,test_performance_singlemodelTrue,0.7631207372127469,HistGradientBoostingClassifier,53,43
94,test_performance_singlemodelTrue,0.748883360384571,HistGradientBoostingClassifier,53,44
95,test_performance_singlemodelTrue,0.7865754906917135,HistGradientBoostingClassifier,53,45
96,test_performance_singlemodelTrue,0.7728250361422274,HistGradientBoostingClassifier,53,46
97,test_performance_singlemodelTrue,0.7697611508749523,HistGradientBoostingClassifier,53,47
98,test_performance_singlemodelTrue,0.7646329457467472,HistGradientBoostingClassifier,53,48
99,test_performance_singlemodelTrue,0.7788179939511659,HistGradientBoostingClassifier,53,49
100,val_performance_singlemodelTrue,0.7767990976786314,HistGradientBoostingClassifier,53,0
101,val_performance_singlemodelTrue,0.7970110413375857,HistGradientBoostingClassifier,53,1
102,val_performance_singlemodelTrue,0.7711480088242706,HistGradientBoostingClassifier,53,2
103,val_performance_singlemodelTrue,0.7714234875189557,HistGradientBoostingClassifier,53,3
104,val_performance_singlemodelTrue,0.7399791325032244,HistGradientBoostingClassifier,53,4
105,val_performance_singlemodelTrue,0.7280294191772463,HistGradientBoostingClassifier,53,5
106,val_performance_singlemodelTrue,0.740688742168412,HistGradientBoostingClassifier,53,6
107,val_performance_singlemodelTrue,0.7027149122618243,HistGradientBoostingClassifier,53,7
108,val_performance_singlemodelTrue,0.7546020613557489,HistGradientBoostingClassifier,53,8
109,val_performance_singlemodelTrue,0.7473428529481108,HistGradientBoostingClassifier,53,9
110,val_performance_singlemodelTrue,0.7663505600772051,HistGradientBoostingClassifier,53,10
111,val_performance_singlemodelTrue,0.7451083904696729,HistGradientBoostingClassifier,53,11
112,val_performance_singlemodelTrue,0.7459832495716268,HistGradientBoostingClassifier,53,12
113,val_performance_singlemodelTrue,0.7467434725408418,HistGradientBoostingClassifier,53,13
114,val_performance_singlemodelTrue,0.7594109708467178,HistGradientBoostingClassifier,53,14
115,val_performance_singlemodelTrue,0.7366055514667027,HistGradientBoostingClassifier,53,15
116,val_performance_singlemodelTrue,0.7575227242185867,HistGradientBoostingClassifier,53,16
117,val_performance_singlemodelTrue,0.7330000248678775,HistGradientBoostingClassifier,53,17
118,val_performance_singlemodelTrue,0.7504466725106178,HistGradientBoostingClassifier,53,18
119,val_performance_singlemodelTrue,0.7273266218757936,HistGradientBoostingClassifier,53,19
120,val_performance_singlemodelTrue,0.7531368507989523,HistGradientBoostingClassifier,53,20
121,val_performance_singlemodelTrue,0.7391075588304638,HistGradientBoostingClassifier,53,21
122,val_performance_singlemodelTrue,0.7389703670546534,HistGradientBoostingClassifier,53,22
123,val_performance_singlemodelTrue,0.7290763400797015,HistGradientBoostingClassifier,53,23
124,val_performance_singlemodelTrue,0.7378423433957374,HistGradientBoostingClassifier,53,24
125,val_performance_singlemodelTrue,0.7545176731700949,HistGradientBoostingClassifier,53,25
126,val_performance_singlemodelTrue,0.7485146512447568,HistGradientBoostingClassifier,53,26
127,val_performance_singlemodelTrue,0.7459203218859799,HistGradientBoostingClassifier,53,27
128,val_performance_singlemodelTrue,0.7423880885736407,HistGradientBoostingClassifier,53,28
129,val_performance_singlemodelTrue,0.7539689060668534,HistGradientBoostingClassifier,53,29
130,val_performance_singlemodelTrue,0.7167948175343404,HistGradientBoostingClassifier,53,30
131,val_performance_singlemodelTrue,0.7649805910998824,HistGradientBoostingClassifier,53,31
132,val_performance_singlemodelTrue,0.7470145706632694,HistGradientBoostingClassifier,53,32
133,val_performance_singlemodelTrue,0.7573212681087165,HistGradientBoostingClassifier,53,33
134,val_performance_singlemodelTrue,0.7486291630381086,HistGradientBoostingClassifier,53,34
135,val_performance_singlemodelTrue,0.7479016198074557,HistGradientBoostingClassifier,53,35
136,val_performance_singlemodelTrue,0.7309620305769682,HistGradientBoostingClassifier,53,36
137,val_performance_singlemodelTrue,0.7179666158309864,HistGradientBoostingClassifier,53,37
138,val_performance_singlemodelTrue,0.7557928883609246,HistGradientBoostingClassifier,53,38
139,val_performance_singlemodelTrue,0.7659928834829949,HistGradientBoostingClassifier,53,39
140,val_performance_singlemodelTrue,0.7275018710686636,HistGradientBoostingClassifier,53,40
141,val_performance_singlemodelTrue,0.7420494406879602,HistGradientBoostingClassifier,53,41
142,val_performance_singlemodelTrue,0.7300129073848509,HistGradientBoostingClassifier,53,42
143,val_performance_singlemodelTrue,0.7493692621557293,HistGradientBoostingClassifier,53,43
144,val_performance_singlemodelTrue,0.7387150122115624,HistGradientBoostingClassifier,53,44
145,val_performance_singlemodelTrue,0.7304671622069476,HistGradientBoostingClassifier,53,45
146,val_performance_singlemodelTrue,0.7495908421171937,HistGradientBoostingClassifier,53,46
147,val_performance_singlemodelTrue,0.7338331752788431,HistGradientBoostingClassifier,53,47
148,val_performance_singlemodelTrue,0.7603371725510282,HistGradientBoostingClassifier,53,48
149,val_performance_singlemodelTrue,0.7535447748524546,HistGradientBoostingClassifier,53,49
150,train_performance_singlemodelTrue,1.0,RandomForestClassifier,53,0
151,train_performance_singlemodelTrue,1.0,RandomForestClassifier,53,1
152,train_performance_singlemodelTrue,1.0,RandomForestClassifier,53,2
153,train_performance_singlemodelTrue,1.0,RandomForestClassifier,53,3
154,train_performance_singlemodelTrue,1.0,RandomForestClassifier,53,4
155,train_performance_singlemodelTrue,1.0,RandomForestClassifier,53,5
156,train_performance_singlemodelTrue,1.0,RandomForestClassifier,53,6
157,train_performance_singlemodelTrue,1.0,RandomForestClassifier,53,7
158,train_performance_singlemodelTrue,1.0,RandomForestClassifier,53,8
159,train_performance_singlemodelTrue,1.0,RandomForestClassifier,53,9
160,train_performance_singlemodelTrue,1.0,RandomForestClassifier,53,10
161,train_performance_singlemodelTrue,1.0,RandomForestClassifier,53,11
162,train_performance_singlemodelTrue,1.0,RandomForestClassifier,53,12
163,train_performance_singlemodelTrue,1.0,RandomForestClassifier,53,13
164,train_performance_singlemodelTrue,0.9995833333333334,RandomForestClassifier,53,14
165,train_performance_singlemodelTrue,1.0,RandomForestClassifier,53,15
166,train_performance_singlemodelTrue,1.0,RandomForestClassifier,53,16
167,train_performance_singlemodelTrue,1.0,RandomForestClassifier,53,17
168,train_performance_singlemodelTrue,1.0,RandomForestClassifier,53,18
169,train_performance_singlemodelTrue,1.0,RandomForestClassifier,53,19
170,train_performance_singlemodelTrue,1.0,RandomForestClassifier,53,20
171,train_performance_singlemodelTrue,1.0,RandomForestClassifier,53,21
172,train_performance_singlemodelTrue,1.0,RandomForestClassifier,53,22
173,train_performance_singlemodelTrue,1.0,RandomForestClassifier,53,23
174,train_performance_singlemodelTrue,1.0,RandomForestClassifier,53,24
175,train_performance_singlemodelTrue,1.0,RandomForestClassifier,53,25
176,train_performance_singlemodelTrue,1.0,RandomForestClassifier,53,26
177,train_performance_singlemodelTrue,1.0,RandomForestClassifier,53,27
178,train_performance_singlemodelTrue,1.0,RandomForestClassifier,53,28
179,train_performance_singlemodelTrue,1.0,RandomForestClassifier,53,29
180,train_performance_singlemodelTrue,1.0,RandomForestClassifier,53,30
181,train_performance_singlemodelTrue,1.0,RandomForestClassifier,53,31
182,train_performance_singlemodelTrue,1.0,RandomForestClassifier,53,32
183,train_performance_singlemodelTrue,1.0,RandomForestClassifier,53,33
184,train_performance_singlemodelTrue,1.0,RandomForestClassifier,53,34
185,train_performance_singlemodelTrue,1.0,RandomForestClassifier,53,35
186,train_performance_singlemodelTrue,1.0,RandomForestClassifier,53,36
187,train_performance_singlemodelTrue,1.0,RandomForestClassifier,53,37
188,train_performance_singlemodelTrue,1.0,RandomForestClassifier,53,38
189,train_performance_singlemodelTrue,1.0,RandomForestClassifier,53,39
190,train_performance_singlemodelTrue,1.0,RandomForestClassifier,53,40
191,train_performance_singlemodelTrue,1.0,RandomForestClassifier,53,41
192,train_performance_singlemodelTrue,1.0,RandomForestClassifier,53,42
193,train_performance_singlemodelTrue,1.0,RandomForestClassifier,53,43
194,train_performance_singlemodelTrue,1.0,RandomForestClassifier,53,44
195,train_performance_singlemodelTrue,1.0,RandomForestClassifier,53,45
196,train_performance_singlemodelTrue,1.0,RandomForestClassifier,53,46
197,train_performance_singlemodelTrue,1.0,RandomForestClassifier,53,47
198,train_performance_singlemodelTrue,1.0,RandomForestClassifier,53,48
199,train_performance_singlemodelTrue,1.0,RandomForestClassifier,53,49
200,test_performance_singlemodelTrue,0.7520297297537007,RandomForestClassifier,53,0
201,test_performance_singlemodelTrue,0.7858193864247133,RandomForestClassifier,53,1
202,test_performance_singlemodelTrue,0.77951777842819,RandomForestClassifier,53,2
203,test_performance_singlemodelTrue,0.7711518505707368,RandomForestClassifier,53,3
204,test_performance_singlemodelTrue,0.7542026980283639,RandomForestClassifier,53,4
205,test_performance_singlemodelTrue,0.7652413768636529,RandomForestClassifier,53,5
206,test_performance_singlemodelTrue,0.7588311204533965,RandomForestClassifier,53,6
207,test_performance_singlemodelTrue,0.7523122156294069,RandomForestClassifier,53,7
208,test_performance_singlemodelTrue,0.771434336446443,RandomForestClassifier,53,8
209,test_performance_singlemodelTrue,0.7745807058155727,RandomForestClassifier,53,9
210,test_performance_singlemodelTrue,0.7511126484492101,RandomForestClassifier,53,10
211,test_performance_singlemodelTrue,0.7607867919005934,RandomForestClassifier,53,11
212,test_performance_singlemodelTrue,0.7861453316659127,RandomForestClassifier,53,12
213,test_performance_singlemodelTrue,0.8008128675198893,RandomForestClassifier,53,13
214,test_performance_singlemodelTrue,0.7433378566550479,RandomForestClassifier,53,14
215,test_performance_singlemodelTrue,0.7711518505707368,RandomForestClassifier,53,15
216,test_performance_singlemodelTrue,0.7796264268419232,RandomForestClassifier,53,16
217,test_performance_singlemodelTrue,0.7582226893364908,RandomForestClassifier,53,17
218,test_performance_singlemodelTrue,0.7710432021570036,RandomForestClassifier,53,18
219,test_performance_singlemodelTrue,0.7732161704316668,RandomForestClassifier,53,19
220,test_performance_singlemodelTrue,0.8029858357945525,RandomForestClassifier,53,20
221,test_performance_singlemodelTrue,0.794511259523366,RandomForestClassifier,53,21
222,test_performance_singlemodelTrue,0.756267017889294,RandomForestClassifier,53,22
223,test_performance_singlemodelTrue,0.7882096515268427,RandomForestClassifier,53,23
224,test_performance_singlemodelTrue,0.7969015246254956,RandomForestClassifier,53,24
225,test_performance_singlemodelTrue,0.7711518505707368,RandomForestClassifier,53,25
226,test_performance_singlemodelTrue,0.7733248188453999,RandomForestClassifier,53,26
227,test_performance_singlemodelTrue,0.7477924416181075,RandomForestClassifier,53,27
228,test_performance_singlemodelTrue,0.7561583694755607,RandomForestClassifier,53,28
229,test_performance_singlemodelTrue,0.7542026980283639,RandomForestClassifier,53,29
230,test_performance_singlemodelTrue,0.7731075220179336,RandomForestClassifier,53,30
231,test_performance_singlemodelTrue,0.7754977871200631,RandomForestClassifier,53,31
232,test_performance_singlemodelTrue,0.7498567614790376,RandomForestClassifier,53,32
233,test_performance_singlemodelTrue,0.7733248188453999,RandomForestClassifier,53,33
234,test_performance_singlemodelTrue,0.77538913870633,RandomForestClassifier,53,34
235,test_performance_singlemodelTrue,0.7521383781674339,RandomForestClassifier,53,35
236,test_performance_singlemodelTrue,0.7838637149775164,RandomForestClassifier,53,36
237,test_performance_singlemodelTrue,0.77745345856726,RandomForestClassifier,53,37
238,test_performance_singlemodelTrue,0.7582226893364908,RandomForestClassifier,53,38
239,test_performance_singlemodelTrue,0.7966842277980292,RandomForestClassifier,53,39
240,test_performance_singlemodelTrue,0.7560497210618277,RandomForestClassifier,53,40
241,test_performance_singlemodelTrue,0.7647415941604804,RandomForestClassifier,53,41
242,test_performance_singlemodelTrue,0.788318299940576,RandomForestClassifier,53,42
243,test_performance_singlemodelTrue,0.7946199079370992,RandomForestClassifier,53,43
244,test_performance_singlemodelTrue,0.7539854012008975,RandomForestClassifier,53,44
245,test_performance_singlemodelTrue,0.7838637149775164,RandomForestClassifier,53,45
246,test_performance_singlemodelTrue,0.7923382912487029,RandomForestClassifier,53,46
247,test_performance_singlemodelTrue,0.7882096515268427,RandomForestClassifier,53,47
248,test_performance_singlemodelTrue,0.7669145624351436,RandomForestClassifier,53,48
249,test_performance_singlemodelTrue,0.7966842277980292,RandomForestClassifier,53,49
250,val_performance_singlemodelTrue,0.7663171510403142,RandomForestClassifier,53,0
251,val_performance_singlemodelTrue,0.7579005246643913,RandomForestClassifier,53,1
252,val_performance_singlemodelTrue,0.7607142436985037,RandomForestClassifier,53,2
253,val_performance_singlemodelTrue,0.7444798835609461,RandomForestClassifier,53,3
254,val_performance_singlemodelTrue,0.7550633963494913,RandomForestClassifier,53,4
255,val_performance_singlemodelTrue,0.7651891273813981,RandomForestClassifier,53,5
256,val_performance_singlemodelTrue,0.757637601856674,RandomForestClassifier,53,6
257,val_performance_singlemodelTrue,0.7316899396523566,RandomForestClassifier,53,7
258,val_performance_singlemodelTrue,0.7529435700037923,RandomForestClassifier,53,8
259,val_performance_singlemodelTrue,0.7450321775987292,RandomForestClassifier,53,9
260,val_performance_singlemodelTrue,0.7403809495799003,RandomForestClassifier,53,10
261,val_performance_singlemodelTrue,0.7472612623986694,RandomForestClassifier,53,11
262,val_performance_singlemodelTrue,0.7405845959758992,RandomForestClassifier,53,12
263,val_performance_singlemodelTrue,0.7372174877609393,RandomForestClassifier,53,13
264,val_performance_singlemodelTrue,0.7532316045854454,RandomForestClassifier,53,14
265,val_performance_singlemodelTrue,0.7433048978719314,RandomForestClassifier,53,15
266,val_performance_singlemodelTrue,0.7388335411235785,RandomForestClassifier,53,16
267,val_performance_singlemodelTrue,0.7381813571261533,RandomForestClassifier,53,17
268,val_performance_singlemodelTrue,0.7458700744266878,RandomForestClassifier,53,18
269,val_performance_singlemodelTrue,0.7485576965841579,RandomForestClassifier,53,19
270,val_performance_singlemodelTrue,0.7806363020318491,RandomForestClassifier,53,20
271,val_performance_singlemodelTrue,0.7484531845469096,RandomForestClassifier,53,21
272,val_performance_singlemodelTrue,0.7530312436186396,RandomForestClassifier,53,22
273,val_performance_singlemodelTrue,0.7555087465585488,RandomForestClassifier,53,23
274,val_performance_singlemodelTrue,0.7459823959339107,RandomForestClassifier,53,24
275,val_performance_singlemodelTrue,0.7557831301101695,RandomForestClassifier,53,25
276,val_performance_singlemodelTrue,0.7488837885828705,RandomForestClassifier,53,26
277,val_performance_singlemodelTrue,0.7300157050210636,RandomForestClassifier,53,27
278,val_performance_singlemodelTrue,0.7503615550266349,RandomForestClassifier,53,28
279,val_performance_singlemodelTrue,0.7372928469941671,RandomForestClassifier,53,29
280,val_performance_singlemodelTrue,0.7294543820308543,RandomForestClassifier,53,30
281,val_performance_singlemodelTrue,0.7439290242084005,RandomForestClassifier,53,31
282,val_performance_singlemodelTrue,0.7533045320271959,RandomForestClassifier,53,32
283,val_performance_singlemodelTrue,0.7407824008118407,RandomForestClassifier,53,33
284,val_performance_singlemodelTrue,0.749105368544335,RandomForestClassifier,53,34
285,val_performance_singlemodelTrue,0.7418170073326763,RandomForestClassifier,53,35
286,val_performance_singlemodelTrue,0.7502243632508245,RandomForestClassifier,53,36
287,val_performance_singlemodelTrue,0.7585135561016925,RandomForestClassifier,53,37
288,val_performance_singlemodelTrue,0.7295488943119991,RandomForestClassifier,53,38
289,val_performance_singlemodelTrue,0.7444652354246741,RandomForestClassifier,53,39
290,val_performance_singlemodelTrue,0.7544864544193326,RandomForestClassifier,53,40
291,val_performance_singlemodelTrue,0.7301719255054038,RandomForestClassifier,53,41
292,val_performance_singlemodelTrue,0.7605511845478661,RandomForestClassifier,53,42
293,val_performance_singlemodelTrue,0.735861411318997,RandomForestClassifier,53,43
294,val_performance_singlemodelTrue,0.7531346605128234,RandomForestClassifier,53,44
295,val_performance_singlemodelTrue,0.7548541307696465,RandomForestClassifier,53,45
296,val_performance_singlemodelTrue,0.737620034135944,RandomForestClassifier,53,46
297,val_performance_singlemodelTrue,0.7374300387699774,RandomForestClassifier,53,47
298,val_performance_singlemodelTrue,0.7358499505750935,RandomForestClassifier,53,48
299,val_performance_singlemodelTrue,0.7360072662024981,RandomForestClassifier,53,49
300,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,53,0
301,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,53,1
302,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,53,2
303,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,53,3
304,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,53,4
305,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,53,5
306,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,53,6
307,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,53,7
308,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,53,8
309,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,53,9
310,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,53,10
311,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,53,11
312,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,53,12
313,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,53,13
314,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,53,14
315,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,53,15
316,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,53,16
317,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,53,17
318,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,53,18
319,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,53,19
320,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,53,20
321,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,53,21
322,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,53,22
323,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,53,23
324,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,53,24
325,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,53,25
326,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,53,26
327,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,53,27
328,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,53,28
329,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,53,29
330,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,53,30
331,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,53,31
332,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,53,32
333,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,53,33
334,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,53,34
335,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,53,35
336,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,53,36
337,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,53,37
338,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,53,38
339,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,53,39
340,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,53,40
341,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,53,41
342,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,53,42
343,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,53,43
344,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,53,44
345,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,53,45
346,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,53,46
347,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,53,47
348,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,53,48
349,train_performance_singlemodelTrue,1.0,DecisionTreeClassifier,53,49
350,test_performance_singlemodelTrue,0.7323475152772974,DecisionTreeClassifier,53,0
351,test_performance_singlemodelTrue,0.7064240037605656,DecisionTreeClassifier,53,1
352,test_performance_singlemodelTrue,0.6911742011015618,DecisionTreeClassifier,53,2
353,test_performance_singlemodelTrue,0.7051721079566116,DecisionTreeClassifier,53,3
354,test_performance_singlemodelTrue,0.732486319169128,DecisionTreeClassifier,53,4
355,test_performance_singlemodelTrue,0.7125517742951157,DecisionTreeClassifier,53,5
356,test_performance_singlemodelTrue,0.6854637291683296,DecisionTreeClassifier,53,6
357,test_performance_singlemodelTrue,0.7030514683057056,DecisionTreeClassifier,53,7
358,test_performance_singlemodelTrue,0.7557370797080241,DecisionTreeClassifier,53,8
